raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
Samsung Galaxy S23 256 GB Purple,29500,Used,"Rajshahi, Shaheb Bazar",31/08,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s23-256-gb-purple-z0vMn9k4kvnPJvXvVSF1GmO8.html,3,2026-09-12T02:14:30.599850+00:00,individual,"ফোন ফুল ফ্রেশ আছে আউটলুক ফ্রেশ আছে। সবমিলে অলমোস্ট ৯০% ফ্রেশ ফোন। Docomo veriant এর ফোন এইটা Storage: 256 জিবি। 

Note: প্রব্লেম জাস্ট ডিস্প্লে এক সাইডে গোল্ডেন কিছু দাগ আছে যেটা খালি চখে বা ডিস্প্লে ওন হলে বুঝা জাইনা। এইটা অনেকদিন থেকে আছে আর বড়বে না এটা গারেন্টি।  

👉 Exchange করা যাবে।"
Samsung Galaxy S23 Ultra 256 GB White,37600,Used,"Rajshahi, Shaheb Bazar",25/08,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s23-ultra-256-gb-white-13KEfPF1nqFXGx3OZI2UhPe9.html,5,2026-09-12T02:14:31.315831+00:00,individual,"SAMSUNG Galaxy S23 Ultra
Flagship • 200MP Camera • Snapdragon 8 Gen 2 • S Pen
Price: ৳____ (37,600)
Details: Dual sim + e-sim
RAM/ROM: 12GB / 256GB
Display: 6.8"" Dynamic AMOLED 2X, 120Hz
Camera: 200MP + 10x Zoom
Battery: 5000mAh, 45W Fast Charging
Built-in S Pen
PTA Approved
Condition: 90% Fresh No major issue | Personally used
Inbox if interested!"
Samsung Galaxy S21 5G 256 GB Black,25000,Used,"Chattogram, Hathazari",19/08,https://bikroy.com/hathazari/mobile-phones/samsung-galaxy-s21-5g-256-gb-black-1fGNyeFGas0EEyo5sQim6jTF.html,3,2026-09-12T02:14:31.819561+00:00,individual,"The mobile has its original charger, but since it was brought from abroad, there is no box. The mobile has been used with great care."
Samsung Galaxy A35 128 GB Pink,23990,Used,"Chattogram, Agrabad",20 hours ago,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-a35-128-gb-pink-uoH420XnoQFDCFqm5XQP5yAC.html,2,2026-09-12T02:14:32.436719+00:00,individual,"Set in fully fresh condition 
100% ok
Ram 8+128
With charger and cash memo"
Samsung Galaxy S24 Ultra 512 GB Gold,77000,Used,"Dhaka, Dhanmondi",26/08,https://bikroy.com/dhanmondi/mobile-phones/samsung-galaxy-s24-ultra-512-gb-gold-wT1Tfk5bySxjFMZ4A7X57s3m.html,5,2026-09-12T02:14:32.946941+00:00,individual,"Full fresh condition not any single scratch or dent on display and body parts...
10 days replacement guarantee and cash memo will provide."
Samsung Galaxy S25 Ultra 256 GB Gray,79999,Used,"Dhaka, Gulshan",2 hours ago,https://bikroy.com/gulshan/mobile-phones/samsung-galaxy-s25-ultra-256-gb-gray-pVwIaas0BDQCwZvjKxFKtqRW.html,5,2026-09-12T02:14:33.563109+00:00,individual,"Samsung s25 ultra full fresh 
Ram 12Gb Rom 256Gb 
Processor snapdragon 8 Elite 
Battery 5000 mah 
10 days replesment guaranty ace 
1 year service warranty ace 
Location Gulshan 2 land view shopping center shop number 24 ist floor 
Phone exchange kora hoy 
Friday market close 
Emi korta parben credit card dia"
Samsung Galaxy S25 512 GB Black,110000,Used,"Dhaka, Jatrabari",26/08,https://bikroy.com/jatrabari/mobile-phones/samsung-galaxy-s25-512-gb-black-8ay5FXBWzTrTrp3E9ry7PlQr.html,3,2026-09-12T02:14:34.021245+00:00,individual,Just Call me 017XXXXXXXX
Samsung Galaxy S21 Ultra 5G 256 GB Black,22599,Used,"Dhaka, Savar",29/08,https://bikroy.com/savar/mobile-phones/samsung-galaxy-s21-ultra-5g-256-gb-black-Ivz8A2HPPF8lkn4kw8nbLAt.html,4,2026-09-12T02:14:34.781124+00:00,individual,SamSung Galaxy S21 Ultra 5G ফোন টা সবকিছু ওকে আছে শুধু ডিস্প্লেতে গ্রিন লাইন আর হাল্কা ফাটা আছে তাছাড়া বাকি সবকিছু ওকে
Samsung Galaxy S23 Ultra 256 GB Black,57000,Used,"Dhaka, Khilgaon",14/08,https://bikroy.com/khilgaon/mobile-phones/samsung-galaxy-s23-ultra-256-gb-black-pBQwi7QOdDuqJ8W6hyiBULua.html,4,2026-09-12T02:14:35.410117+00:00,individual,"Used Samsung S23 ultra with Box & papers.
No repair history, Bought as a brand new device & now want to upgrade to S26 ultra. The price is slightly negotiable if the buyer is ready to buy right now. Any kind of security documents will be provided to make sure you're dealing with the right person. Fast selling is preferred."
Samsung Galaxy S10 Plus 128 GB Green,25000,Used,"Dhaka, Uttara",29/08,https://bikroy.com/uttara/mobile-phones/samsung-galaxy-s10-plus-128-gb-green-wcGu1bukCwlqakORfEk9qgcg.html,5,2026-09-12T02:14:36.056876+00:00,individual,"Brought with me from abroad, no fault in the phone. Never worked on, fully intact. 
Need upgrade so selling this unit. 
No box available, just a complete phone and charger will be given. 
Location: Uttara , sector 5."
Apple iPhone 16 Pro Max 256 GB Bronze,115000,Used,"Rajshahi, Shaheb Bazar",20 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-16-pro-max-256-gb-bronze-dkozXQRyhyMTwlV9REij7Sfr.html,3,2026-09-12T02:14:36.861169+00:00,individual,"iPhone 16 Pro Max, 256 GB, 91% battery health, USA version, super condition, 7 days replacement guarantee, 1 year service warranty. Exchange possible. Our Address: Smart Choice, Shop No. 211, City Center, Beside Rajshahi College, Sonadighi Mor, Rajshahi. Call for details."
Apple iPhone 14 Pro 256 GB Gold,66000,Used,Rajshahi,26/08,https://bikroy.com/rajshahi/mobile-phones/apple-iphone-14-pro-256-gb-gold-r2tPhtgWHAfy1ZB81bICrIKf.html,4,2026-09-12T02:14:37.342289+00:00,individual,"iPhone14 Pro — 256GB | Golden Colour
একদম Super Fresh Condition হাতে নিলেই পছন্দ হবে।
Model: iPhone 14 Pro, Storage: 256GB, Colour: Golden,Battery Health: 89%, Variant: USA

ফোনের কন্ডিশন একদম ফ্রেশ ও সুন্দর। যারা ভালো কন্ডিশনের iPhone 14 Pro খুঁজছেন, তাদের জন্য দারুণ একটি ডিল 

Address: Shaheb Bazar, Rajshahi
Call: [hidden information]"
Apple iPhone 14 Pro 256 GB Purple,55000,Used,"Rajshahi, Uposahar",03/09,https://bikroy.com/uposahar/mobile-phones/apple-iphone-14-pro-256-gb-purple-D9ejrwXN4AWWMP5ltXbAsfd.html,4,2026-09-12T02:14:37.807717+00:00,individual,"I phone 14 pro for sell
Colour: purple 
Battery health:87%
Parts : original 
Variant: Singapore 
Srotge :256gb
Just 2 month used. Box ache ,display te I land er niche ekta dot ache. All Okey , emergency tai kom e sell dewa hobe"
Apple iPhone 13 128 GB Green,35999,Used,"Rajshahi, Charghat",05/09,https://bikroy.com/charghat/mobile-phones/apple-iphone-13-128-gb-green-z4S7oMD7mVLaeAazwvGzHgxP.html,3,2026-09-12T02:14:38.526543+00:00,individual,"Iphone 13
Full fresh
Authentic waterproof Bh 76% face id true tone okay 
Exchange possible
Sathe charger cable paben.
Security ja lage diya jabe"
Apple iPhone 11 128 GB Purple,28000,Used,"Rajshahi, Shaheb Bazar",20 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-11-128-gb-purple-v5LqCD6lqgnInI19TJCJFWNE.html,3,2026-09-12T02:14:38.919207+00:00,individual,"iPhone 11
128 GB, 88% Battery Health
Super condition
7 days replacement guarantee
1 year service warranty
#exchange possible
Our Address:
Smart Choice, Shop No. 211,
City Center, Beside Rajshahi College, Sonadighi Mor, Rajshahi
Call for any details:"
Apple iPhone 15 Pro Max 256 GB,95000,Used,"Chattogram, Alankar",29/08,https://bikroy.com/alankar/mobile-phones/apple-iphone-15-pro-max-256-gb-pO5ZYMnZUKynFj9ZuTS2oiBg.html,3,2026-09-12T02:14:39.606963+00:00,individual,"All must new because i'm not to much users, i never played video games.
Battery health 86% backup normal, i bought this phone from saudi Arabia, i came back from Saudi now i need some money that's why i want to sell this phone with box cable Orginal magsafe i phone case & 2 other case
If you are interested pls call me 018XXXXXXXX"
Apple iPhone 15 Pro Max 256 GB Gray,75000,Used,"Chattogram, Chawkbazar",29/08,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-15-pro-max-256-gb-gray-5mbNVKxoQ1t4cJthLfoCwxvT.html,4,2026-09-12T02:14:40.219251+00:00,individual,"IPhone 15pro max 256 natural titanium With box and catalogue stickers
The phone is my personal use and I bought it from DUBAI UAE.
Not scratch but phones screen change. I replaced it good once from Dubai cost around BDT 16k
If anyone are interested please contact on 018XXXXXXXX"
Apple iPhone 11 Pro 256 GB Graphite,22500,Used,"Chattogram, Nasirabad",28/08,https://bikroy.com/nasirabad/mobile-phones/apple-iphone-11-pro-256-gb-graphite-uW5WyLDjVypauopg8DAtOi3C.html,3,2026-09-12T02:14:41.018855+00:00,individual,"iPhone 11 pro for sell 
No exchange display battery changed kintu onk bhalo display battery lagano face id tru tone everything working halka patla scratch ase location must only device but security dibo"
Apple iPhone 11 Pro Max 256 GB Silver,30000,Used,"Chattogram, Agrabad",04/09,https://bikroy.com/agrabad/mobile-phones/apple-iphone-11-pro-max-256-gb-silver-ax3QcNtt3WVkQyt72iHQBhYV.html,5,2026-09-12T02:14:41.344933+00:00,individual,"Kono issues nei phone chalay moja paben ar ha kono sommosa  nai phone a just old model 
79% bh"
Apple iPhone 13 Pro 256 GB Blue,42000,Used,"Chattogram, Karnaphuli",28/08,https://bikroy.com/karnaphuli/mobile-phones/apple-iphone-13-pro-256-gb-blue-dNSOzZB4LWv6sF5MylHzTWaw.html,5,2026-09-12T02:14:42.057372+00:00,individual,"IPhone 13 Pro
Set full Frash 
256 Gb 
Face ID✅
True tone ✅
Face ID✅
New Bettari lagano aca ❌
All ok aca 
Display change ❌
Just original glass fata aca kintu buja jai na 🚫"
Apple iPhone 17 Pro Max 256 GB Blue,140000,Used,"Dhaka, Keraniganj",19/08,https://bikroy.com/keraniganj/mobile-phones/apple-iphone-17-pro-max-256-gb-blue-B6ohE7vfjlb1KiWYlAGMhgwB.html,3,2026-09-12T02:14:42.777325+00:00,individual,"iPhone 17 Pro Max (Blue) – For Sale
Your favorite iPhone 17 Pro Max (Blue) is now in great condition!
Phone Details:
Model: iPhone 17 Pro Max
Color: Blue
Storage: [256GB/512GB/1TB]
Battery Health: 99%
All features including Camera, Face ID, Display, Speaker are 100% working
No repair history"
Apple iPhone 17 Pro 256 GB Orange,137990,Used,"Dhaka, Uttara",2 hours ago,https://bikroy.com/uttara/mobile-phones/apple-iphone-17-pro-256-gb-orange-neGR2oVekap4hupW6iXbG1Wa.html,3,2026-09-12T02:14:43.292946+00:00,individual,"Western Mobile Fair
Shop No. 614/622/623/625 (Level #6) Tropical Alauddin Tower, Uttara
Dear Honourable Customer,
100% original device
Full factory unlocked
EMI available on credit cards from 31 banks. Thanks for being with us."
Apple iPhone 16 Pro Max 256 GB Gray,120000,Used,"Dhaka, Uttara",02/09,https://bikroy.com/uttara/mobile-phones/apple-iphone-16-pro-max-256-gb-gray-nFh6ccGla2NYvJbK6GVwtiqA.html,4,2026-09-12T02:14:44.007889+00:00,individual,"Singapore Variant, Almost New Condition, Battery Health: 95%, 100% Waterproof, Original Box, Cash Memo, Charger, Back Cover. You are welcome to check the phone thoroughly before purchasing. The phone is in excellent condition, almost like new. Price: ৳120,000 (Slightly negotiable for genuine buyers). Only serious buyers 015XXXXXXXX"
Apple iPhone 14 Pro Max 128 GB Black,65000,Refurbished,"Dhaka, Uttara",16/08,https://bikroy.com/uttara/mobile-phones/apple-iphone-14-pro-max-128-gb-black-tOUNe3bsGSs9izhp8f0yJaEt.html,5,2026-09-12T02:14:44.621261+00:00,individual,Mobile will be sold 65000
Apple iPhone 14 Pro Max 256 GB Black,55000,Used,"Dhaka, Khilgaon",23/08,https://bikroy.com/khilgaon/mobile-phones/apple-iphone-14-pro-max-256-gb-black-n9yYAJAIlZpXEvwnUMUcnH86.html,4,2026-09-12T02:14:45.086621+00:00,individual,"iPhone 14 Pro Max — 256GB | BH 79%
Storage: 256GB
Battery Health: 79%
Physical Condition: Completely full fresh
Repair History: None
There are 3 Green Lines on the display — clearing this up beforehand.
Other than that, everything in the phone is completely okay and in fresh condition.
Face ID
True Tone
Camera
Speaker & Mic
Charging
Buttons
Network
All functions OK"
Apple iPhone 15 Pro Max 256 GB Silver,90000,Used,"Dhaka, Mirpur",13/08,https://bikroy.com/mirpur/mobile-phones/apple-iphone-15-pro-max-256-gb-silver-uWGIeIAaJQhWNBXD8Z9mlcF7.html,4,2026-09-12T02:14:45.746432+00:00,individual,"For sale: iPhone 15 Pro Max, Natural Titanium. Just like new, fully fresh, used by myself. No problems, battery health 81%, 256GB storage. Negotiable / price is slightly reducible"
Apple iPhone 11 128 GB White,25000,Used,"Dhaka, Wari",31/08,https://bikroy.com/wari/mobile-phones/apple-iphone-11-128-gb-white-2Wikgvv11c3OISXhQKmR82Qd.html,3,2026-09-12T02:14:46.359080+00:00,individual,"Full fresh condition....
Battery health-85% 
Kono scratch nei... 
Contact 013XXXXXXXX"
Apple iPhone 12 Pro Max 256 GB Blue,39999,Used,"Dhaka, Mohammadpur Beribadh",26/08,https://bikroy.com/mohammadpur-beribadh/mobile-phones/apple-iphone-12-pro-max-256-gb-blue-dbX9qmJTqrxwv7OBByGhxgMp.html,4,2026-09-12T02:14:46.767699+00:00,individual,"Authentic Phone 
No repair history 
Everything okay 
Kono problem nei 
Joto iccha dekhe niben 
Cable available 
Fixed fixed"
Apple iPhone 13 128 GB Pink,40000,Used,"Dhaka, Mirpur",31/08,https://bikroy.com/mirpur/mobile-phones/apple-iphone-13-128-gb-pink-fcES2Js68PpSgxVX4cSUy1pX.html,3,2026-09-12T02:14:47.355767+00:00,individual,Full fresh kono dent nai . Phone ar sathe box ase
New Xiaomi Redmi Turbo 4 Pro 256 GB,42999,Brand New,"Dhaka, Bashundhara City",11 hours ago,https://bikroy.com/bashundhara-city/mobile-phones/new-xiaomi-redmi-turbo-4-pro-256-gb-yrYnpfgXFaD1Cy5IjYDTJYuK.html,3,2026-09-12T02:14:47.659260+00:00,individual,"10 days replacement guarantee
 2 years service warranty
 Safe courier service across the country
 Attractive exchange offer
 Basement-1, Shop-84, Bashundhara City Shopping Mall
 Price is negotiable. Please contact via WhatsApp before coming."
New Xiaomi 17T 256 GB,67000,Brand New,"Dhaka, Jamuna Future Park",2 hours ago,https://bikroy.com/jamuna-future-park/mobile-phones/new-xiaomi-17t-256-gb-fMbn7o9peT9ED4GfNgDXY0V7.html,5,2026-09-12T02:14:48.164231+00:00,individual,"Xiaomi 17T
BD official 
Cycle count : 8
12GB 256GB
Full Fresh condition 
Price: 67000 Tk
 Paramount Gadget
Jamuna Future Park Shopping Mall
Level 4, Shop No: 006C
Near Lift 7 (নোকিয়া গলি)
 
."
New Xiaomi Civi 5 Pro 256 GB White,65000,Brand New,"Dhaka, Jamuna Future Park",2 hours ago,https://bikroy.com/jamuna-future-park/mobile-phones/new-xiaomi-civi-5-pro-256-gb-white-lgg9I3LoJ0qnCgLHurpr0Rof.html,4,2026-09-12T02:14:48.812191+00:00,individual,"Xiaomi Civi 5 pro– Best condition 
• 128 GB Storage• 
• Color: Nebula Purple
• China Variant
• Battery Health: 100%
• Absolutely fresh, no issues at all 
• Face ID, Camera, True Tone all 100% OK
• Box/Charger: Included 
• Location: Jamuna Future Park, Level 4, 4B-007D"
Xiaomi Redmi Note 15 256 GB Silver,33000,Used,"Dhaka, Mirpur",22/08,https://bikroy.com/mirpur/mobile-phones/xiaomi-redmi-note-15-256-gb-silver-xveqlzfKj3mMO8uamW4j8Ywg.html,5,2026-09-12T02:14:49.537125+00:00,individual,"Urgent Sale: Redmi Note 15 5G (Full Box)
Grab this completely fresh condition Redmi Note 15 5G phone. There are no issues with the phone, it is running as good as new.
Brief Description:
Model: Redmi Note 15 5G
Condition: Completely fresh, no performance or internal issues.
Included: Original charger, original cash memo/box."
Xiaomi 14 Pro 256 GB White,25000,Used,"Dhaka, Savar",04/09,https://bikroy.com/savar/mobile-phones/xiaomi-14-pro-256-gb-white-3mqvZfZzevekr5fUlP4Fpito.html,4,2026-09-12T02:14:50.051693+00:00,individual,মোবাইলটা একদম নতুনের মতই আছে বেশিদিন ব্যবহার করা হয়নি আজ থেকে ৬ মাস টাকার দরকার তাই বিক্রি করে দিব আপনারা যত খুশি দেখে নিতে পারবেন ফোনে কোন সমস্যা থাকলে গাড়ি ভাড়া ফেরত দেওয়া হবে
Xiaomi Redmi 15 128 GB Black,20990,Used,"Dhaka, Tejgaon",26/08,https://bikroy.com/tejgaon/mobile-phones/xiaomi-redmi-15-128-gb-black-dQDLbtMDpXh9JzMqGJhx5MJQ.html,5,2026-09-12T02:14:50.767287+00:00,individual,"Also, all documents will be provided from the showroom where I bought it.
New."
Samsung Galaxy S25 Ultra 512 GB Black,90000,Used,"Rajshahi, Uposahar",14/08,https://bikroy.com/uposahar/mobile-phones/samsung-galaxy-s25-ultra-512-gb-black-ppwzCJIRmhtzGgToFaBSG65f.html,3,2026-09-12T02:14:51.589367+00:00,individual,"Galaxy S25 ultra!
12/512 GB!
98% fresh condition!
You can come to the location and check it as much as you want!"
Samsung Galaxy S23 Ultra 512 GB Green,54000,Used,"Rajshahi, Boalia",21/08,https://bikroy.com/boalia/mobile-phones/samsung-galaxy-s23-ultra-512-gb-green-427UEP95CDG5o2j1QYkQOdDF.html,4,2026-09-12T02:14:51.985238+00:00,individual,"Get a completely fresh phone in immaculate condition! All features work seamlessly. Comes with an official box, and camera condition photos are provided. There is a slight scratch on the back, but no functional issues at all. The phone is laminated, simply peel off the lamination to reveal a pristine, fresh device."
Samsung Galaxy S24 Ultra 256 GB Gold,72000,Used,"Rajshahi, Kadirgonj",11 hours ago,https://bikroy.com/kadirgonj/mobile-phones/samsung-galaxy-s24-ultra-256-gb-gold-8KEL3eEgbxifCQjsARsF0JDD.html,5,2026-09-12T02:14:52.713368+00:00,individual,"Assalamu Alaikum Warahmatullahi Wabarakatuh
Fresh condition
Box: Only Device
Cash Memo: Available
Replacement Guarantee: Get up to 7 days (conditions apply)
Location: Rajshahi Kadirganj Chalpotti, beside Large Farmer, behind Swapnochura Plaza Nagar Bhaban.
Shop No: 123 - Ground floor beside lift
Shop Name: Rajshahi Mobile Bari 019XXXXXXXX"
Samsung Galaxy A36 256 GB Purple,30000,Used,"Rajshahi, Laksimipur",05/09,https://bikroy.com/laksimipur/mobile-phones/samsung-galaxy-a36-256-gb-purple-kEzXHvSVwag157cMah3HDQ2a.html,3,2026-09-12T02:14:53.430219+00:00,individual,100% full fresh and look like brand new condition
Samsung Galaxy A36 256 GB Purple,30000,Used,"Rajshahi, Laksimipur",27/08,https://bikroy.com/laksimipur/mobile-phones/samsung-galaxy-a36-256-gb-purple-8It1fs9QAbmXnEnEEcf19PzG.html,3,2026-09-12T02:14:53.942548+00:00,individual,Olpo kichu din use kora hoyeche.. Fully fresh phone.. Phone ar sathe back cover r phone a privacy protector o piche poli lagano hoyeche..
Samsung Galaxy S21 5G 256 GB Purple,24000,Used,"Rajshahi, Motihar",31/08,https://bikroy.com/motihar/mobile-phones/samsung-galaxy-s21-5g-256-gb-purple-5Db29E34KKOPkChXveRN45ba.html,5,2026-09-12T02:14:54.571893+00:00,individual,টাকার দরকার এজন্য সেল দিচ্ছি ফোন দেখতে হলে অবশ্যই লোকেশনে এসে দেখেশুনে চেক করে নিয়ে যাবেন ধন্যবাদ
Samsung Galaxy S24 Ultra 512 GB Gold,83000,Used,"Chattogram, Nasirabad",13/07,https://bikroy.com/nasirabad/mobile-phones/samsung-galaxy-s24-ultra-512-gb-gold-dxEOFOvZ25AlGnrzJxS32fYG.html,3,2026-09-12T02:14:55.169412+00:00,individual,"Full box given 
12/512 
Vietnam variant
A very little dot in the screen otherwise all ok no scratch"
Samsung Galaxy S24 Ultra (Used),90000,Used,"Chattogram, Khulshi",23/04,https://bikroy.com/khulshi/mobile-phones/samsung-galaxy-s24-ultra-used-7CO4BEAXvKuCTvUK7J1NNbx6.html,3,2026-09-12T02:14:55.688236+00:00,individual,"100% fresh.
Full boxed. Not a single spot. Original cable.
With premium phone case."
Samsung Galaxy S24 Ultra 256 GB Black,85000,Used,"Chattogram, Agrabad",19/07,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-s24-ultra-256-gb-black-6tG5zsRVYCqTAF5F626HmuwZ.html,5,2026-09-12T02:14:56.093590+00:00,individual,Phone like new. No repair history. Box nai but any kind of security dewa Jabe. Everything works perfectly.Location must.
Samsung Galaxy A56 256 GB Green,35500,Used,"Chattogram, Muradpur",20 hours ago,https://bikroy.com/muradpur/mobile-phones/samsung-galaxy-a56-256-gb-green-IO3H8Zlmn3Mr2TAtBrcmSSB.html,3,2026-09-12T02:14:56.732125+00:00,individual,"Samsung Galaxy A56 5G
 8GB RAM / 256GB Storage
 Full Box
 6.7"" FHD+ Super AMOLED Display
 120Hz Refresh Rate
 Exynos 1580 Processor
 50MP OIS Main Camera
 Benefits:
 15-day replacement guarantee
 Shop No: 319, 3rd Floor
 CPDL RB Midtown Market, Muradpur, Chittagong (Next to Makkah Hotel)"
Samsung Z 16 GB Blue,45000,Used,"Chattogram, Khulshi",31/08,https://bikroy.com/khulshi/mobile-phones/samsung-z-16-gb-blue-mttM7VbSHdRMrG4lwpmor7A5.html,3,2026-09-12T02:14:57.424468+00:00,individual,"SAMSUNG Z FLIP4 
8/128
PRICE NEGOTIABLE"
New Samsung Galaxy S21 5G 128 GB Black,70000,Brand New,"Chattogram, Nasirabad",05/09,https://bikroy.com/nasirabad/mobile-phones/new-samsung-galaxy-s21-5g-128-gb-black-5Qt5ue2Pt56HOlEqR5jpmJwj.html,5,2026-09-12T02:14:58.036998+00:00,individual,New use hoi ni.box shoho ase. Deke check kore nite parbn.just colour deker jonno kula hoica
