raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
Samsung Galaxy S24 FE 256 GB,42000,Used,"Chattogram, Pahartali",15/08,https://bikroy.com/pahartali/mobile-phones/samsung-galaxy-s24-fe-256-gb-1JCLRbxvpljoanKeuIOy0Nd.html,4,2026-08-25T14:45:23.180954+00:00,individual,The mobile is absolutely full fresh. The mobile comes with its original box.
Samsung Galaxy S25 Ultra 256 GB,87500,Used,"Dhaka, Dhanmondi",9 hours ago,https://bikroy.com/dhanmondi/mobile-phones/samsung-galaxy-s25-ultra-256-gb-5afAgN2283EelIyyyx6yiDgD.html,5,2026-08-25T14:45:23.754912+00:00,business,"We provide a 15-day replacement guarantee excluding display issues and a lifetime service warranty excluding parts. Our shop location: Dhanmondi-7, Orchard Point Market, Dhaka, Floor-3, Shop: Taher Technology, No-425, Mob 019XXXXXXXX"
Samsung Galaxy S25 Ultra 256 GB White,91000,Used,"Dhaka, Baridhara",12 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s25-ultra-256-gb-white-foWlXuDs3rLYnMo1D46XSZ5n.html,5,2026-08-25T14:45:24.479098+00:00,individual,Samsung S25 ultra 12/256 without box fresh condition
Samsung Galaxy S25 Ultra 256 GB Gray,92000,Used,"Dhaka, Baridhara",12 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s25-ultra-256-gb-gray-BhTJYKJNxR4Nmy56kgeLHHSZ.html,5,2026-08-25T14:45:24.983442+00:00,individual,Full box and in pristine condition.
Samsung Galaxy A55 128 GB Blue,28990,Used,"Dhaka, Jatrabari",12 hours ago,https://bikroy.com/jatrabari/mobile-phones/samsung-galaxy-a55-128-gb-blue-8T47YFhROJq3XsWCCJBZPSYI.html,5,2026-08-25T14:45:25.291728+00:00,individual,"Condition: Full Fresh
RAM: 8GB, ROM: 128GB
Cash Memo available
Price: Fixed
(Jatrabari branch is closed every Monday)
Address: Dhaka, Jatrabari, Shaheed Farooq Road, Taj-Tanvir Super Market, 2nd Floor, Shop Number: 10 (MobileHub)
#Instead of getting cheated by buying cheap products to save some money, buy the right product at the right price."
Samsung Galaxy A55 128 GB Pink,32500,Used,"Dhaka, Khilgaon",9 hours ago,https://bikroy.com/khilgaon/mobile-phones/samsung-galaxy-a55-128-gb-pink-3Ka0N0rMUvQ2NCOhtTDaj5M0.html,4,2026-08-25T14:45:26.007052+00:00,individual,"Assalamu Alaikum.
Greetings from ""Mobo Live Bd"".
Samsung S21 Plus 8/128GB
Pink
Full Factory Unlock
100% original device
Dear Honourable Customer.
Now you can purchase with EMI of 21 banks credit cards. Thanks for being with us."
Apple iPhone 15 Plus 128 GB Black,65000,Used,"Rajshahi, Nawdapara",9 hours ago,https://bikroy.com/nawdapara/mobile-phones/apple-iphone-15-plus-128-gb-black-nuY48aBW4b2BqPa6cD57eLqy.html,5,2026-08-25T14:45:26.655101+00:00,individual,"iPhone 15 Plus (128GB) – Used But Fresh

 Black Color
 Battery Health: 92%
 Model: MU0Y3HN/A

This phone has been used with great care. Performance, camera, and display are absolutely wonderful.

 Laptop Sales Point
Rajshahi Upazila Campus, In front of UCEP Technical School, Airport Road,"
New Apple iPhone 14 Pro Max 128 GB Purple,85000,Brand New,"Rajshahi, Godagari",20/08,https://bikroy.com/godagari/mobile-phones/new-apple-iphone-14-pro-max-128-gb-purple-tUHgIzJJJDgA0ZYeGj6M0N4A.html,5,2026-08-25T14:45:27.123160+00:00,individual,"Everything is perfect. Not a single problem. Fully fresh phone.
iPhone 14 Pro Max [waterproof]
Storage: 128GB
Battery: 84%
Super fresh condition
No scratch, no dent 016XXXXXXXX"
Apple iPhone 12 Pro 128 GB White,35000,Used,Rajshahi,19/08,https://bikroy.com/rajshahi/mobile-phones/apple-iphone-12-pro-128-gb-white-CeTC5lct9uo9jTMgQ2GFzfBH.html,4,2026-08-25T14:45:27.952901+00:00,individual,"Device only, 75% battery health. No memo or box included, imported from abroad."
Apple iPhone 12 64 GB Blue,25000,Used,Rajshahi,8 hours ago,https://bikroy.com/rajshahi/mobile-phones/apple-iphone-12-64-gb-blue-wnhzFaCXA1udR6utDXFbTuae.html,5,2026-08-25T14:45:28.612274+00:00,individual,Front glass is cracked but it is fully waterproof
Apple iPhone 11 128 GB Black,27000,Used,"Rajshahi, Court Station",1 hour ago,https://bikroy.com/court-station/mobile-phones/apple-iphone-11-128-gb-black-dbqo38SITzulCoIOIWHv9tYG.html,3,2026-08-25T14:45:29.281002+00:00,individual,"Phone model
I phone 11
Battery health 72%
TrueTone all okay
128gb
black colour
Made in India

Full fresh condition, check and take
Original display

Face ID issue, it can be fixed. You can get Face ID repaired for Taka,

If you want to buy, you have to come to Rajshahi Court Station and check it out"
Apple iPhone 13 Pro 256 GB White,58000,Used,"Chattogram, Muradpur",29/07,https://bikroy.com/muradpur/mobile-phones/apple-iphone-13-pro-256-gb-white-hqN46L8JBiKwfSGB0ryCrFZL.html,5,2026-08-25T14:45:29.646651+00:00,individual,"IPhone 13 pro 
LLA
256 gb 
Not a single scratch 
All okay with box 
Bh 89
No issue"
Apple iPhone 15 Pro Max 256 GB Gray,80000,Used,"Chattogram, Mirsharai",02/08,https://bikroy.com/mirsharai/mobile-phones/apple-iphone-15-pro-max-256-gb-gray-jT0XMNDMNzMvzeaHCkDjYTGh.html,3,2026-08-25T14:45:30.303952+00:00,individual,"iPhone 15 Pro Max full box, battery health 84, 256GB storage, Japan version, just 1 white line on the side"
Apple iPhone 12 mini 256 GB White,24000,Used,"Chattogram, Agrabad",10/08,https://bikroy.com/agrabad/mobile-phones/apple-iphone-12-mini-256-gb-white-bkHIWEAgcUwxetYRCeuo5lKJ.html,4,2026-08-25T14:45:30.920307+00:00,individual,"Everything ok
No box
Cash Memo only"
Apple iPhone 13 Pro Max 256 GB Blue,45000,Used,"Chattogram, Patiya",17/08,https://bikroy.com/patiya/mobile-phones/apple-iphone-13-pro-max-256-gb-blue-fMav2Z9A4duKEEJEQfc27yY1.html,4,2026-08-25T14:45:31.532467+00:00,individual,"Display and battery changed.
Original display and battery are with me
Original battery health 77%
True tone and face id all okay
Good quality display has been installed
Cash memo will be given with the mobile"
Apple iPhone 16 Pro Max 256 GB Black,115000,Used,"Dhaka, Uttara",9 hours ago,https://bikroy.com/uttara/mobile-phones/apple-iphone-16-pro-max-256-gb-black-1BLbkZMfweM1bBkMPpR3S4cT.html,3,2026-08-25T14:45:31.846219+00:00,individual,"iPhone 16 Pro Max 256GB Black
Battery Health 97%
Physical Sim & eSIM
Indian Variant
7 Days Replacement & 1 Year Service Warranty
EMI Facility is also AVAILABLE
Contact Us
Exchange Hub
Shop No: 610, 611, 628 & 629 Level-6, Tropical Alauddin Tower
Sector 3, Road 2, Rajlaxmi, Uttara.
Call for Details 017XXXXXXXX"
Apple iPhone 16 Pro Max 256 GB Black,110000,Used,"Dhaka, Savar",2 days ago,https://bikroy.com/savar/mobile-phones/apple-iphone-16-pro-max-256-gb-black-19VwKIPR3NGXk8lEkaTxZqWF.html,5,2026-08-25T14:45:32.263702+00:00,individual,"iPhone 16 Pro Max 
Battery 90 original 
No replacement history 
Contact"
Apple iPhone 16 Pro Max 512 GB Gold,132000,Used,"Dhaka, Baridhara",11 hours ago,https://bikroy.com/baridhara/mobile-phones/apple-iphone-16-pro-max-512-gb-gold-A7FJrH8HJcOcXgZkUGfoohl7.html,3,2026-08-25T14:45:32.646232+00:00,individual,iPhone 16 Pro Max available at Jamuna Future Park.
Apple iPhone 14 128 GB Red,53000,Used,"Dhaka, Uttara",02/08,https://bikroy.com/uttara/mobile-phones/apple-iphone-14-128-gb-red-nMidJe8HUguonfgWqcpFmt19.html,3,2026-08-25T14:45:33.224047+00:00,individual,"There are no issues with the phone whatsoever, fully fresh condition. You will get the original box and cable with it. Glass protector, lamination, and cover are all applied on the set. I am upgrading to a newer model, so I want to sell this. Battery health is 83%."
Apple iPhone 12 Pro Max 256 GB Blue,53000,Used,"Dhaka, Farmgate",11 hours ago,https://bikroy.com/farmgate/mobile-phones/apple-iphone-12-pro-max-256-gb-blue-aRsLH1NamiWlxD0frAU1gy2G.html,2,2026-08-25T14:45:33.991451+00:00,individual,"Singapore Variant
256GB
10-day replacement guarantee
2-year service warranty
Fast and secure courier service across the country
Attractive exchange offers
Emon Gadget Point
Basement-1, Shop-84
Bashundhara City Shopping Mall"
Apple iPhone 12 Pro Max 256 GB Gold,50000,Used,"Dhaka, Mirpur",29/07,https://bikroy.com/mirpur/mobile-phones/apple-iphone-12-pro-max-256-gb-gold-BCF1neKCyaP2VNrvhKwm50Cq.html,5,2026-08-25T14:45:34.715354+00:00,individual,"iPhone 12 Pro Max 256GB | Pacific Blue
256GB Storage
Battery Health: 81%
Region: Dubai variant
Condition: Super fresh, 100% authentic product like new
Facility to check and buy directly
Bought 1 week ago. Selling urgently due to need of money, let me know if anyone wants to take it"
Apple iPhone 12 Pro 128 GB White,36500,Used,"Dhaka, Mirpur",14/08,https://bikroy.com/mirpur/mobile-phones/apple-iphone-12-pro-128-gb-white-19xPS96ROdSIf57mpWEIzQo7.html,4,2026-08-25T14:45:34.936184+00:00,individual,"12 pro
Battery 87% (used as secondary device since 2023)
True tone okay
Face id isn't working (repairable)
Never opened
Waterproof
Came from Saudi so box didn't come.
Security will be given.
IOS 26 running
Cover will be given
For more photo 013XXXXXXXX"
Apple iPhone 12 256 GB Blue,35000,Used,"Dhaka, Kamrangirchar",05/08,https://bikroy.com/kamrangirchar/mobile-phones/apple-iphone-12-256-gb-blue-CopkyL8LiwEYe6sOxJNrj9tt.html,4,2026-08-25T14:45:35.739336+00:00,individual,"iPhone 12 for sale.
Used for about 4 months.
Full fresh condition, you can take the memo if you want.
Battery health is 90%.
Storage 256GB.
Full fresh and not a single problem.
Phone is completely authentic.
Asking price 35k."
Apple iPhone 12 Pro Max 128 GB Blue,42000,Used,"Dhaka, Savar",06/08,https://bikroy.com/savar/mobile-phones/apple-iphone-12-pro-max-128-gb-blue-rafrQ7tA7g8nM20cq6qiWkWi.html,4,2026-08-25T14:45:36.461033+00:00,individual,All parts original akhono phone khola hoi nai all ok akhono fresh obostai ase. Are box nai but cash memo ase. Battery:83. Storage 128.
Xiaomi Redmi Turbo 4 Pro 256 GB White,35000,Used,"Dhaka, Mirpur",18/08,https://bikroy.com/mirpur/mobile-phones/xiaomi-redmi-turbo-4-pro-256-gb-white-uWl60SdXTcdhpSkjptUD6Poq.html,5,2026-08-25T14:45:37.059743+00:00,individual,"Battery Health: 98% (Charged only 204 times in total, excellent backup)
Accessories: Original charger, cable and box (Box & Charger)—everything included
Condition: The rear backshell has a slight crack. Otherwise, there is no problem at all with the display, camera, face lock/fingerprint, or anything else. Location: Dhaka Cantonment, Matikata Bazar"
Xiaomi Redmi Note 15 512 GB Black,38000,Used,"Dhaka, Tongi",1 day ago,https://bikroy.com/tongi/mobile-phones/xiaomi-redmi-note-15-512-gb-black-f8gWkaEDszZULxMdnRJ2HjwU.html,3,2026-08-25T14:45:37.424955+00:00,individual,"Bought only two days ago, suddenly having money issues so selling my beloved phone. Official documents, box, charger all included. Redmi Note 15 Pro 12/512 camera 200MP"
New Xiaomi Redmi Turbo 5 Max 256 GB Orange,43000,Brand New,"Dhaka, Savar",26/07,https://bikroy.com/savar/mobile-phones/new-xiaomi-redmi-turbo-5-max-256-gb-orange-8SzYBzOYW9avocvUxfTzw9eU.html,3,2026-08-25T14:45:39.216659+00:00,individual,"Redmi Turbo 5 Max (12GB/256GB)
The phone was purchased only 13 days ago.
Battery Health: 100%
 Completely full fresh condition
 RAM/ROM: 12GB / 256GB
 No problems, you can use it with confidence.
 Price: 43000 Taka (Fixed)"
Xiaomi Civi 1S 128 GB,16500,Used,"Dhaka, Mirpur",09/08,https://bikroy.com/mirpur/mobile-phones/xiaomi-civi-1s-128-gb-ndEEHA0Q5ashYu5hZtLHwD3W.html,5,2026-08-25T14:45:39.265251+00:00,individual,"I will sell my phone, if anyone wants to take it call me at 013XXXXXXXX"
Xiaomi Poco X7 Pro 256 GB Black,18000,Used,"Dhaka, Mirpur",20/08,https://bikroy.com/mirpur/mobile-phones/xiaomi-poco-x7-pro-256-gb-black-m9GzAqbGEndtp5H5U3UBeNDC.html,5,2026-08-25T14:45:39.542947+00:00,individual,"There is a slight crack on the phone screen which is hard to notice unless you look closely from up close, otherwise there are no issues. The charger is lost, but the box is available. Price is almost fixed. Those who want to buy should contact this number - -"
Xiaomi Redmi Note 13 Pro 5G 256 GB Black,21500,Used,"Dhaka, Jatrabari",12 hours ago,https://bikroy.com/jatrabari/mobile-phones/xiaomi-redmi-note-13-pro-5g-256-gb-black-s2Pzap7P5oS9MWRgK7nj5dXY.html,3,2026-08-25T14:45:40.146517+00:00,individual,"Condition: Fresh And Authentic
RAM: 8GB ROM: 256GB
Snapdragon 7s Gen 2
Display Fingerprint
200MP Camera
Full Box + Warranty
Address: Dhaka Jatrabari, Shahid Faruk Road, Taz-Tanvir Super Market, 2nd Floor, Shop Number: 10 (MobileHub)
*Instead of getting cheated by buying cheap products to save some money, buy the right product at the right price,
Please do not call for bargaining."
New Samsung Galaxy S23 Ultra 256 GB Black,58950,Brand New,"Rajshahi, Hatemkha",13/07,https://bikroy.com/hatemkha/mobile-phones/new-samsung-galaxy-s23-ultra-256-gb-black-gc3LJcNKh8lJcAIdFqDvITFx.html,4,2026-08-25T14:45:40.858929+00:00,individual,Super fresh. Active date: 24-12-24.
Samsung Galaxy S25 12/256 (Used),57000,Used,Rajshahi,9 hours ago,https://bikroy.com/rajshahi/mobile-phones/samsung-galaxy-s25-12-256-used-jPd75CcbEqEAYsMLV3VbBT0e.html,4,2026-08-25T14:45:41.346493+00:00,individual,"Samsung S25 

12 GB RAM, 256 GB ROM 

Super condition 🔥🔥

Enjoy 7 days replacement guarantee ✅ 
Enjoy 1 year service warranty ✅ 

#exchange possible ✅

Our Address :
Smart Choice, Shop No. 211, 
City center, Beside of Rajshahi College, Sonadigir mor, Rajshahi

Call for any details:"
Samsung Galaxy S24 Ultra 256 GB Gray,85000,Used,"Rajshahi, Vodra",19/05,https://bikroy.com/vodra/mobile-phones/samsung-galaxy-s24-ultra-256-gb-gray-5BytGUEAzPpCwGQeEw4Ciunj.html,5,2026-08-25T14:45:42.076173+00:00,individual,"Samsung S24 Sell Post
Selling a phone used for 6 months.
Everything on the phone is perfect, no issues.
Camera, Display, Battery, Performance are all okay.
No hidden issues.
Used with great care."
Samsung Galaxy S21 FE 5G 128 GB Green,27000,Used,"Rajshahi, Uposahar",30/07,https://bikroy.com/uposahar/mobile-phones/samsung-galaxy-s21-fe-5g-128-gb-green-tBWa1qN6BWZOfnDbjzkUnh9z.html,4,2026-08-25T14:45:42.802669+00:00,individual,"Samsung S21 FE 5G, 8/128 condition is very good, in a word you will get comfort using this mobile and there is no problem."
Samsung Galaxy S21 FE 128 GB White,22500,Used,"Rajshahi, Vodra",3 hours ago,https://bikroy.com/vodra/mobile-phones/samsung-galaxy-s21-fe-128-gb-white-uiFGWbnSmvt70hlIGeuGFmQN.html,3,2026-08-25T14:45:43.382551+00:00,individual,"Display Changed 
No box
All Ok , No issues 
Full Fresh"
Samsung Galaxy S23 Ultra 256 GB White,37600,Used,"Rajshahi, Shaheb Bazar",7 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s23-ultra-256-gb-white-13KEfPF1nqFXGx3OZI2UhPe9.html,5,2026-08-25T14:45:43.815922+00:00,individual,"SAMSUNG Galaxy S23 Ultra
Flagship • 200MP Camera • Snapdragon 8 Gen 2 • S Pen
Price: ৳____ (37,600)
Details: Dual sim + e-sim
RAM/ROM: 12GB / 256GB
Display: 6.8"" Dynamic AMOLED 2X, 120Hz
Camera: 200MP + 10x Zoom
Battery: 5000mAh, 45W Fast Charging
Built-in S Pen
PTA Approved
Condition: 90% Fresh No major issue | Personally used
Inbox if interested!"
Samsung Galaxy S24 Ultra (Used),90000,Used,"Chattogram, Khulshi",23/04,https://bikroy.com/khulshi/mobile-phones/samsung-galaxy-s24-ultra-used-7CO4BEAXvKuCTvUK7J1NNbx6.html,3,2026-08-25T14:45:44.189841+00:00,individual,"100% fresh.
Full boxed. Not a single spot. Original cable.
With premium phone case."
Samsung Galaxy S24 Ultra 256 GB Silver,86000,Used,"Chattogram, Double Mooring",25/06,https://bikroy.com/double-mooring/mobile-phones/samsung-galaxy-s24-ultra-256-gb-silver-8PXh2Gu03AJT1bB0ruDMJrMv.html,5,2026-08-25T14:45:45.032846+00:00,individual,Comes with the original charging cable (unused) and 4 premium covers.
Samsung Galaxy S24 Ultra 256 GB Silver,79000,Used,"Chattogram, Kotwali, Chattogram",20/07,https://bikroy.com/kotwali/mobile-phones/samsung-galaxy-s24-ultra-256-gb-silver-aQUrdG3t6ifUqQH27YqbQyQq.html,3,2026-08-25T14:45:45.446866+00:00,individual,No issues. Everything is original. The mobile has a screen protector and a lens protector applied. The memo will be provided with the mobile. You must come to the location to pick up the mobile.
Samsung Galaxy S24 FE 256 GB Green,41990,Used,"Chattogram, CDA Avenue",8 hours ago,https://bikroy.com/cda-avenue/mobile-phones/samsung-galaxy-s24-fe-256-gb-green-ndqYZArJqC3sCbjohh9M4aHv.html,3,2026-08-25T14:45:46.204777+00:00,individual,"📱 Samsung Galaxy S25 FE

✨ Experience Like-New Quality | Fully Fresh Condition

⚡ 8GB RAM | 256GB Storage | 📸 Flagship Camera | ✨ Premium Design

🛡️ Enjoy 15-Day Replacement Guarantee | Lifetime Service Warranty

📍Finlay Square, Level-4, Shop-406, 2 No Gate, Nasirabad, Chattogram"
Samsung Galaxy A36 128 GB White,26499,Used,"Chattogram, Agrabad",9 hours ago,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-a36-128-gb-white-yRvWib5Gm0QKo7W0nNeKn0Xy.html,3,2026-08-25T14:45:46.691338+00:00,individual,"Samsung A36
Super Flagship Device
RAM 8+128
Set fully fresh condition
100% genuine set not a single
security issue please
With cash memo"
Samsung Galaxy S25 256 GB Blue,54990,Used,"Chattogram, Chawkbazar",9 hours ago,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-s25-256-gb-blue-dzNdgdNrPt53YkTnY7uxnYS5.html,5,2026-08-25T14:45:47.458451+00:00,individual,"Samsung Galaxy S25 (12GB / 256GB). Used for only 1 month | Super clean condition. Warranty Benefits: 15-day replacement guarantee, Lifetime service warranty."
Samsung Galaxy S25 Ultra 256 GB Black,87000,Used,"Dhaka, Jatrabari",13/08,https://bikroy.com/jatrabari/mobile-phones/samsung-galaxy-s25-ultra-256-gb-black-wQmllSW7JC2QIgbyrICQMklO.html,5,2026-08-25T14:45:48.093278+00:00,individual,"Full fresh conditions, purchased in February. Warranty claim has not been made yet."
New Samsung Galaxy S26 256 GB,125999,Brand New,"Dhaka, Dhanmondi",12 hours ago,https://bikroy.com/dhanmondi/mobile-phones/new-samsung-galaxy-s26-256-gb-54WuA5W1vi7OFFYUFbSIGobS.html,4,2026-08-25T14:45:48.927378+00:00,individual,"Model: Samsung Galaxy S26 Ultra (SM-S948B/DS) - Dual SIM
Storage / RAM: 256GB ROM / 12GB RAM
Color: Cobalt Violet (Stunning, premium finish)
Origin: Made in Vietnam
Condition: 100% Brand New
Shop name: Tech Emporium
**Find us at:**
Shop 3104, Level 3, Shimanto Shambhar, Dhanmondi.
Call/WhatsApp: ** (Antor)**"
Samsung Galaxy S25 Ultra 256 GB Gray,98000,Used,"Dhaka, Baridhara",11 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s25-ultra-256-gb-gray-xCq1E1hxvSsg988vNNWArBCq.html,5,2026-08-25T14:45:49.450813+00:00,individual,Get this Samsung S25 Ultra 12/256 GB in full fresh condition. Comes with the full box.
Apple iPhone 17 Pro Singapore (Used),138000,Used,Rajshahi,8 hours ago,https://bikroy.com/rajshahi/mobile-phones/apple-iphone-17-pro-singapore-used-gjdXKaTsZXJhreicuen5bawd.html,0,2026-08-25T14:45:50.187064+00:00,individual,"iPhone 17 Pro 🔥 256 GB, 100% Battery Health. Singapore physical SIM version. Super condition. 7 days replacement guarantee. 1-year service warranty. #ExchangePossible. Our Address: Smart Choice, Shop No. 211, City Center, Beside Rajshahi College, Sonadighi Mor, Rajshahi. Call for details."
Apple iPhone 16 Pro Max 256 GB Silver,127000,Used,"Rajshahi, Durgapur",15/05,https://bikroy.com/durgapur-1/mobile-phones/apple-iphone-16-pro-max-256-gb-silver-jFftCS6EkAw8hprEjHjSvhbM.html,5,2026-08-25T14:45:50.845716+00:00,individual,"iPhone 16 Pro Max (Singapore)
256GB | Natural Titanium | Like New
In fresh condition, brand new look
 256GB | Singapore Variant
 Cycle ~160 | Battery 100%
 No scratch / dent
 Never repaired
 Original charger + 8 covers
 Camera & Screen Protector included
 Price is almost fixed
 Serious buyers only
 Inbox / Call if interested"
Apple iPhone 16 Pro Max 256 GB White,128550,Used,"Rajshahi, Boalia",09/05,https://bikroy.com/boalia/mobile-phones/apple-iphone-16-pro-max-256-gb-white-5PLV8YML3K5B5UUDTl06edpI.html,2,2026-08-25T14:45:51.493063+00:00,individual,"As like New and fresh condition. 92% BH. Physical dual sim with full box. White titanium. Hong Kong variant. Selling reason: Purchase 17 Pro Max. No exchange, only cash."
