raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
Samsung Galaxy S22 Ultra 256 GB Blue,35000,Used,"Chattogram, Bakoliya",1 day ago,https://bikroy.com/bakoliya/mobile-phones/samsung-galaxy-s22-ultra-256-gb-blue-B5xZnQ9RNRq3Ay9JDASsWT35.html,5,2026-09-07T05:03:02.629917+00:00,individual,"Samsung S22 Ultra 
Ram :12 
Rom : 256
*ফোন খোলা ফিটিংস হয় নাই, সব অরজিনিনাল।
*একদম ফ্রেশ ফোন,, লেডিস ইউস। 
*ফোনের সাথে বক্স,চার্জার দিবো।
ফোন সবকিছু ঠিক আছে শুধু গ্রীনলাইন ইস্যু ২ টা। আর কোন সমস্যা নাই।"
Samsung Galaxy S24 Ultra 256 GB Silver,72000,Used,"Chattogram, Hathazari",25/08,https://bikroy.com/hathazari/mobile-phones/samsung-galaxy-s24-ultra-256-gb-silver-1iBqKlZRBs6El5rUvG2p10xj.html,5,2026-09-07T05:03:03.490729+00:00,individual,"12gb 256gb without box
Dual physical sim
Call record build in
Cash memo and 2 back cover"
Samsung Galaxy S22 Ultra 256 GB Black,35000,Used,"Chattogram, Kotwali, Chattogram",29/08,https://bikroy.com/kotwali/mobile-phones/samsung-galaxy-s22-ultra-256-gb-black-BxygghxCWWavye0Vqu1NwpQ2.html,4,2026-09-07T05:03:03.985097+00:00,individual,Full fresh 12/256 Vietnam variant
Samsung Galaxy Z Fold7 256 GB Silver,115000,Used,"Dhaka, Baridhara",2 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-z-fold7-256-gb-silver-fp3D4SV2Fm0iC0QYZRGa30J7.html,5,2026-09-07T05:03:04.476514+00:00,individual,"Samsung Z fold 7
Fill box
full fresh"
New Samsung Galaxy Z Fold8 Ultra 256 GB,213999,Brand New,"Dhaka, Bashundhara City",2 hours ago,https://bikroy.com/bashundhara-city/mobile-phones/new-samsung-galaxy-z-fold8-ultra-256-gb-gr9ahicm9z0eQOiiX3hx6unE.html,3,2026-09-07T05:03:05.275139+00:00,individual,"10-day replacement guarantee
2 years service warranty
Safe courier service all over the country
Attractive exchange offer
Basement-1, Shop-84, Bashundhara City Shopping Mall
Price is subject to change. Please contact via WhatsApp before coming."
Samsung Galaxy S25 Ultra 256 GB Blue,98000,Used,"Dhaka, Baridhara",2 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s25-ultra-256-gb-blue-deKepkViJaBCIpBVDY6hlIFe.html,5,2026-09-07T05:03:05.738825+00:00,individual,"Samsung S25 ultra 12/256
Full box, in pristine condition."
Samsung Galaxy A55 256 GB,32900,Used,"Dhaka, Savar",01/09,https://bikroy.com/savar/mobile-phones/samsung-galaxy-a55-256-gb-7ZNOtBuAh4SHjSUuaPFO7Q6P.html,4,2026-09-07T05:03:06.793943+00:00,individual,"Absolutely fresh condition, no scratches of any kind, used with great care. You will get the original box, cable, and a 2700 taka original Samsung adapter with it. You can check it as much as you want before taking it. Must come to the location to pick it up. Location: Baliarpur, Hemayetpur, Savar."
Samsung Galaxy S22 Ultra 256 GB Rose Gold,50000,Refurbished,"Dhaka, Keraniganj",29/08,https://bikroy.com/keraniganj/mobile-phones/samsung-galaxy-s22-ultra-256-gb-rose-gold-dZ6hWHw5BSNQR7KMJ3E8pN7.html,3,2026-09-07T05:03:07.164732+00:00,individual,Samsung Galaxy S22 Ultra 5G (Original Korean Variant) for Sale জরুরী টাকার প্রয়োজনে আমার ব্যবহৃত Samsung Galaxy S22 Ultra (12GB RAM / 256GB ROM) ফোনটি বিক্রি করা হবে। ফোনটি সম্পূর্ণ ফ্রেশ এবং অফিশিয়াল কোরিয়ান ভ্যারিয়েন্ট (Model: SM-S908N)। দুবাই থেকে ০৯/০৮/২০২৬ তারিখে আনা হয়েছে ।মোবাইল 017XXXXXXXX
Samsung Galaxy S24 Ultra 256 GB Bronze,67000,Used,"Dhaka, Keraniganj",31/08,https://bikroy.com/keraniganj/mobile-phones/samsung-galaxy-s24-ultra-256-gb-bronze-s1sZ1Ed5y0y2rEqzxLPkm5VU.html,3,2026-09-07T05:03:07.889911+00:00,individual,"Samsung s24 ultra 
১২/২৫৬/ 
ভিয়েতনাম ভেরিয়েন্ট 
ফোন এর   সাথে অরজিনাল  বক্স আছে 
আমি নতুন কিনছিলাম আমি বাইক কিনবো দেইখা এইটা সেল করতাছি অনেক সখের একটা ফোন ছিলো ফোন ফুল ফ্রেশ জাস্ট হাতের থেকে পরে পিছের বেক সেল ফেটে গেছে এটাই সমস্যা তা সারা কনো সমস্যা নাই জত খুশি চেক করে নিতে পারবেন ইমারজেন্সি দরকার তাই সেল দিয়ে দিতাছি অনেক কমে দিয়ে দিতাছি"
Apple iPhone 16 128 GB Black,67999,Used,"Rajshahi, Motihar",2 hours ago,https://bikroy.com/motihar/mobile-phones/apple-iphone-16-128-gb-black-G1eLaCEXbsYPI3FI1B84yxM.html,5,2026-09-07T05:03:08.433990+00:00,individual,"I phone 16 
128GB 
100% battery 116 bar charger 
Waterproof 
Call me"
Apple iPhone 14 Pro Max 256 GB Purple,75000,Used,"Rajshahi, Shaheb Bazar",23 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-14-pro-max-256-gb-purple-dXs04LXCudjcFOC7CJgxaZmS.html,3,2026-09-07T05:03:09.415418+00:00,individual,"iPhone 14 Pro Max

256 GB, 85% Battery Health

Singapore variant

Super condition 

7 days replacement guarantee  
1 year service warranty  

#exchange possible 

Our Address:
Smart Choice, Shop No. 211,
City Center, Beside Rajshahi College, Sonadighi Mor, Rajshahi

Call for any details 017XXXXXXXX"
Apple iPhone 13 128 GB,38000,Used,Rajshahi,02/09,https://bikroy.com/rajshahi/mobile-phones/apple-iphone-13-128-gb-dfckkFeXGFzg648T5eIgcFY5.html,4,2026-09-07T05:03:09.953375+00:00,individual,ফোন ১০০% waterproof চেক করে দেখে নিতে পারবেন
Apple iPhone 13 128 GB White,39000,Used,"Rajshahi, Uposahar",9 hours ago,https://bikroy.com/uposahar/mobile-phones/apple-iphone-13-128-gb-white-8CnG70KNaeOB7ZBQCOMYjRVq.html,5,2026-09-07T05:03:10.633770+00:00,individual,Phone er all oku. Phone er sathe kagoj dawya jabe box ache security hisabe cash memo ache.face I'd true tune all oky.
Apple iPhone 11 Pro 64 GB White,30500,Used,"Rajshahi, Boalia",12 hours ago,https://bikroy.com/boalia/mobile-phones/apple-iphone-11-pro-64-gb-white-hTDZiZrFQXFXqtFN5tG19t9B.html,4,2026-09-07T05:03:11.625189+00:00,individual,"Phone full fresh ace 
Bettery health 99%
True Tone, Face ID all ok but Display unknown part/ battery change"
Apple iPhone 15 Pro Max 256 GB Gray,75000,Used,"Chattogram, Chawkbazar",29/08,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-15-pro-max-256-gb-gray-5mbNVKxoQ1t4cJthLfoCwxvT.html,4,2026-09-07T05:03:12.725397+00:00,individual,"IPhone 15pro max 256 natural titanium With box and catalogue stickers
The phone is my personal use and I bought it from DUBAI UAE.
Not scratch but phones screen change. I replaced it good once from Dubai cost around BDT 16k
If anyone are interested please contact on 018XXXXXXXX"
Apple iPhone 17 256 GB Purple,91990,Used,"Chattogram, Chawkbazar",23 hours ago,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-17-256-gb-purple-tYfj4qGzNVum3C9R8Ya2ijiC.html,3,2026-09-07T05:03:12.955240+00:00,individual,"Apple iPhone 17
256GB | LL/A Variant
Battery Health 100%
Cycle Count: 6
Apple Warranty Available
First Use: January 2026
Enjoy 15-day replacement guarantee | Lifetime service -
Finlay Square, Level-4, Shop-406, 2 No Gate, Nasirabad, Chattogram"
Apple iPhone XS Max 256 GB White,24000,Used,"Chattogram, Kotwali, Chattogram",03/09,https://bikroy.com/kotwali/mobile-phones/apple-iphone-xs-max-256-gb-white-asqkocoyRDm2XnYjd69wFUL.html,5,2026-09-07T05:03:13.472098+00:00,individual,Original UK version 256GB comes with box cable and charger. Never opened before it's a challenge. Best in condition regarding it's age. No cracks or damage but some marks due it's age on metal frame only. Cash on collection only
Apple iPhone 13 Pro 256 GB Gold,52000,Used,"Chattogram, Baizid",30/08,https://bikroy.com/baizid/mobile-phones/apple-iphone-13-pro-256-gb-gold-eTglSrjdPywk3MyKv3a6DKLy.html,5,2026-09-07T05:03:14.137214+00:00,individual,"📱 iPhone 13 Pro Gold | 256GB | USA 🇺🇸

✨ BH 89% | 99% Fresh
✨ No Dent/Scratch
✨ Water Resistance
✨ Excellent Battery Backup, MashaAllah ❤️
✨ Single Physical SIM + eSIM
✨ প্রায় ২ মাস ব্যবহার
✨ Unique Point থেকে নেওয়া + Cash Memo
✨ Security দেওয়া যাবে

💰 Asking: 52,000৳
📍 Aturar Dipu, Nur Tower 018XXXXXXXX"
Apple iPhone 12 Pro 256 GB White,40000,Used,"Chattogram, Anderkilla",01/09,https://bikroy.com/anderkilla/mobile-phones/apple-iphone-12-pro-256-gb-white-8nrmOUBMx9BCge0JkK8mjyuk.html,4,2026-09-07T05:03:14.741139+00:00,individual,"Prize: 40k asking (35k+ Budget takLei inbx korben)☑️

All in Ok nd 100% Good Condition
All parts 100% Orginal,, you can Check everything🖤

Rom 256
Battery 80% (Orginal)
Display Genuine✅
True Tone,face ID✅
Single Sim + esim✅
Only Set+Cover+ my Security (national certificate + My clg ID)
Location Must (andorkilla),"
Apple iPhone 16 Pro Max 256 GB Black,110000,Used,"Dhaka, Uttara",23 hours ago,https://bikroy.com/uttara/mobile-phones/apple-iphone-16-pro-max-256-gb-black-jLdlS7dgtMReFCElYtM7U5L3.html,4,2026-09-07T05:03:15.284116+00:00,individual,"iPhone 16 Pro Max | Pre-Owned
256GB Storage
USA Variant
Box Available
Battery Health: 91%
7 Days Replacement & 1 Year Service Warranty
EMI Facility Available
Exchange Hub
Shop No: 610, 611, 628 & 629, Level-6, Tropical Alauddin Tower, Sector 3, Road 2, Rajlaxmi, Uttara
Call for Details 017XXXXXXXX"
Apple iPhone 16 Pro Max 256 GB Gold,121000,Used,"Dhaka, Uttara",31/08,https://bikroy.com/uttara/mobile-phones/apple-iphone-16-pro-max-256-gb-gold-1pCCFPxu67jHyL7XJ34EkYXI.html,4,2026-09-07T05:03:15.803250+00:00,individual,"ফোন একদম নতুনের মতন! একদম ফুল ফ্রেশ, ব্যাটারি হেলথ ৯৭%,  সাইকেল কাউন্ট ২৬০+
বক্স ক্যাবল সহ! যত খুশি তত চেক করে নিবেন।লোকেশন উত্তরা সেক্টর ১০।  
দাম সামান্য কিছু সম্মান করা যাবে।"
Apple iPhone 17 Pro 256 GB Orange,135000,Used,Dhaka,01/09,https://bikroy.com/dhaka/mobile-phones/apple-iphone-17-pro-256-gb-orange-7WSkLsjwq1EG7DkKwYFkMqXw.html,5,2026-09-07T05:03:16.292291+00:00,individual,"📱 iPhone 17 Pro (256GB) – Singapore Variant | Thailand Purchased 🇹🇭
Thailand Apple Store থেকে কেনা। Battery Health 94%, Cycle Count 298। Face ID, True Tone, Cameraসহ সবকিছু 100% ঠিকভাবে কাজ করে। কোনো hidden issue বা repair history নেই। Purchase documents available।
Purchased new from thiland on December 28
Call 016XXXXXXXX"
Apple iPhone 14 Pro Max 128 GB Black,80000,Used,"Dhaka, Jatrabari",01/09,https://bikroy.com/jatrabari/mobile-phones/apple-iphone-14-pro-max-128-gb-black-hlOSQ5yvh13e8ioJyvCIq4eD.html,5,2026-09-07T05:03:16.814685+00:00,individual,"iphone 14pro max
bt health-89
hongkong variant
box available"
Apple iPhone 16 128 GB Blue,82500,Used,"Dhaka, Mirpur",28/08,https://bikroy.com/mirpur/mobile-phones/apple-iphone-16-128-gb-blue-wcztadToW6YyLDZjVLJTMQLh.html,5,2026-09-07T05:03:17.459294+00:00,individual,"Used: 1 Year
Battery Health: 96%
Charging Cycle: 253 (as of 28.08.2026)
Box & Original Memo: Available
Condition
Entire phone was poly-covered from day one
Single-handedly used by a female user
No gaming history
No scratches or dents
Very carefully and lightly 
Note: Charger/adapter will not be provided."
Apple iPhone 12 Pro Max 256 GB Gold,47000,Used,"Dhaka, Keraniganj",29/08,https://bikroy.com/keraniganj/mobile-phones/apple-iphone-12-pro-max-256-gb-gold-pgJ3tQXntTHkVPtA52K8t8vq.html,5,2026-09-07T05:03:25.310679+00:00,individual,"iPhone 12 Pro Max with cash memo

Storage 256gb

Golden color

Face ID True Tone okay

Battery health 100%

Everything original

Only battery change for ifix

3500 tk lagse battery backup onk bhalo

Adapter ankar

cable

any kind of security provide korbo

Price 47000

Location - keraniganj Kadamtoli"
Xiaomi Redmi Turbo 4 Pro 256 GB Black,35000,Used,"Dhaka, 60 Feet Road",12 hours ago,https://bikroy.com/60-feet-road/mobile-phones/xiaomi-redmi-turbo-4-pro-256-gb-black-bxtzE2omay2CdwmuH9a3i4A.html,4,2026-09-07T05:03:25.882432+00:00,individual,Turbo 4 Pro (12GB RAM / 256GB) বিক্রি হবে। Gaming ও Heavy Use-এর জন্য বেশ ভালো পারফরম্যান্স দেয়। 12GB RAM থাকায় Multitasking স্মুথ এবং বড় গেমগুলোও ভালোভাবে খেলা যায়। 256GB Storage থাকায় পর্যাপ্ত জায়গা পাবেন। ফোনটি ব্যক্তিগত ব্যবহারের এবং যত্নসহকারে ব্যবহার করা হয়েছে। আগ্রহী ক্রেতারা যোগাযোগ করতে পারেন।
Apple iPhone 12 128 GB Black,25000,Used,"Dhaka, Lalbag",28/08,https://bikroy.com/lalbag/mobile-phones/apple-iphone-12-128-gb-black-l2vBrisKJoUt2rHyT6FyfG8u.html,3,2026-09-07T05:03:25.895861+00:00,individual,"Iphone 12 128 Black
Nothing changed
Bh 84
Must be location ey aste hobe"
Apple iPhone 11 Pro Max 256 GB Gray,24500,Used,"Dhaka, Keraniganj",28/08,https://bikroy.com/keraniganj/mobile-phones/apple-iphone-11-pro-max-256-gb-gray-wkwnClNDSeiCnpyX4qgu8M65.html,3,2026-09-07T05:03:26.620091+00:00,individual,"Display Change
Battery change
Face id Not working"
Apple iPhone 15 128 GB White,70000,Used,"Dhaka, Uttara",30/08,https://bikroy.com/uttara/mobile-phones/apple-iphone-15-128-gb-white-5j4owwmmkuz8yUHyCq3VkAuU.html,3,2026-09-07T05:03:28.043678+00:00,individual,"Box nai 
Ami 13 din age dubai theke aaschi... So documents hisebe amar uae reaidential id or bd passport dite parbo. Phoner condition top class...back shell ta halka cracked.."
Xiaomi 15 256 GB Black,49500,Used,"Dhaka, Mirpur",03/09,https://bikroy.com/mirpur/mobile-phones/xiaomi-15-256-gb-black-uiteYXgdL71a9jsMRzmAURBW.html,5,2026-09-07T05:03:31.261456+00:00,individual,"Xiaomi 15  Global... 12 /256 storage... Full fresh condition... Qualcomm Snapdragon 8 elite🔥🔥..Supper fast 🔥 without box.. Camera 📸 just awesome 😎..  phone All ok💯 cash memo dawa jabe..
[বি:দ্র: শাওমির 90w একটি অরিজিনাল চার্জার আছে.. যা মূল্য নির্ধারণের পরে নিতে চাইলে এক্সট্রা ১০০০ টাকা এড করতে হবে]"
New Xiaomi Redmi Turbo 4 Pro 256 GB White,40499,Brand New,"Dhaka, Jatrabari",01/09,https://bikroy.com/jatrabari/mobile-phones/new-xiaomi-redmi-turbo-4-pro-256-gb-white-aXpsvlgItYS8fy0DJyvxhUmY.html,4,2026-09-07T05:03:35.952414+00:00,individual,"Fully fresh phone ,,You can check properly"
Xiaomi Civi 2 128 GB Pink,17500,Used,"Dhaka, Malibag",22/08,https://bikroy.com/malibag/mobile-phones/xiaomi-civi-2-128-gb-pink-pzOgD0Tm919luvluWevg1zOf.html,4,2026-09-07T05:03:39.491829+00:00,individual,"The phone box is missing, but the cash memo is available. It is 100% authentic and has no scratches of any kind."
Xiaomi Civi 2 256 GB Pink,21000,Used,"Dhaka, Mirpur",11/08,https://bikroy.com/mirpur/mobile-phones/xiaomi-civi-2-256-gb-pink-l74yPjfpRKmq7jT0BBHzi0B6.html,5,2026-09-07T05:03:40.852611+00:00,individual,"The phone has no problems and is completely fresh
You will get only the phone, location: Mirpur 1, behind Shah Ali Police Station, Nababer Bag"
Samsung Galaxy S25 Ultra 512 GB Black,90000,Used,"Rajshahi, Uposahar",14/08,https://bikroy.com/uposahar/mobile-phones/samsung-galaxy-s25-ultra-512-gb-black-ppwzCJIRmhtzGgToFaBSG65f.html,3,2026-09-07T05:03:41.758800+00:00,individual,"Galaxy S25 ultra!
12/512 GB!
98% fresh condition!
You can come to the location and check it as much as you want!"
Samsung Galaxy Z Fold 5 512 GB Black,50000,Used,"Rajshahi, Hatemkha",03/09,https://bikroy.com/hatemkha/mobile-phones/samsung-galaxy-z-fold-5-512-gb-black-7QsCSHU9qxgDFgtSqDGaGbg9.html,4,2026-09-07T05:03:42.377477+00:00,individual,samsung z fold 5 12/512 all ok location rajshahi jekono sequrity dewa jabe   vlo phon pele exchange kora jbe
Samsung Galaxy S25 Ultra 256 GB,95000,Used,"Rajshahi, Laksimipur",14/08,https://bikroy.com/laksimipur/mobile-phones/samsung-galaxy-s25-ultra-256-gb-dqj8aXAe1StaVzkijUvtsnwG.html,3,2026-09-07T05:03:42.850873+00:00,individual,"Asking. Completely fresh, inspect and check as much as you want."
Samsung Galaxy S10 Plus 128 GB White,20000,Used,"Rajshahi, Paba",30/08,https://bikroy.com/paba/mobile-phones/samsung-galaxy-s10-plus-128-gb-white-oHeK45Cc8v4p1cz6GjlANFaF.html,5,2026-09-07T05:03:43.770971+00:00,individual,emergency sel daw hab  full fresh condition
Samsung Galaxy S21 FE 128 GB Purple,25000,Used,"Rajshahi, Shaheb Bazar",22/08,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s21-fe-128-gb-purple-xpMeSEXU9SbL751vQH1oyysy.html,5,2026-09-07T05:03:44.517049+00:00,individual,"I will sell my used Samsung Galaxy S21 FE 5G phone due to an urgent need. The phone was purchased from 'Sumash Tech' at Bashundhara City in Dhaka. It is completely fresh and in running condition.
Condition and Performance: There are no scratches or dents on the phone's body, back shell, and camera glass. The external outlook is as fresh as new."
Samsung Galaxy S21 FE 128 GB Gray,28500,Used,"Rajshahi, Tanore",29/08,https://bikroy.com/tanore/mobile-phones/samsung-galaxy-s21-fe-128-gb-gray-puj3391DSpS1WAK2izLvGQE3.html,3,2026-09-07T05:03:45.071257+00:00,individual,Sorom theke kena akdom notun er moto
Samsung Galaxy S24 Ultra 512 GB Gold,83000,Used,"Chattogram, Nasirabad",13/07,https://bikroy.com/nasirabad/mobile-phones/samsung-galaxy-s24-ultra-512-gb-gold-dxEOFOvZ25AlGnrzJxS32fYG.html,3,2026-09-07T05:03:45.599784+00:00,individual,"Full box given 
12/512 
Vietnam variant
A very little dot in the screen otherwise all ok no scratch"
Samsung Galaxy S24 Ultra (Used),90000,Used,"Chattogram, Khulshi",23/04,https://bikroy.com/khulshi/mobile-phones/samsung-galaxy-s24-ultra-used-7CO4BEAXvKuCTvUK7J1NNbx6.html,3,2026-09-07T05:03:46.173508+00:00,individual,"100% fresh.
Full boxed. Not a single spot. Original cable.
With premium phone case."
Samsung Galaxy S24 Ultra 256 GB Black,85000,Used,"Chattogram, Agrabad",19/07,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-s24-ultra-256-gb-black-6tG5zsRVYCqTAF5F626HmuwZ.html,5,2026-09-07T05:03:46.570274+00:00,individual,Phone like new. No repair history. Box nai but any kind of security dewa Jabe. Everything works perfectly.Location must.
Samsung Galaxy A56 256 GB Green,35500,Used,"Chattogram, Muradpur",23 hours ago,https://bikroy.com/muradpur/mobile-phones/samsung-galaxy-a56-256-gb-green-IO3H8Zlmn3Mr2TAtBrcmSSB.html,3,2026-09-07T05:03:47.385267+00:00,individual,"Samsung Galaxy A56 5G
 8GB RAM / 256GB Storage
 Full Box
 6.7"" FHD+ Super AMOLED Display
 120Hz Refresh Rate
 Exynos 1580 Processor
 50MP OIS Main Camera
 Benefits:
 15-day replacement guarantee
 Shop No: 319, 3rd Floor
 CPDL RB Midtown Market, Muradpur, Chittagong (Next to Makkah Hotel)"
Samsung Galaxy A35 128 GB Pink,23990,Used,"Chattogram, Agrabad",23 hours ago,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-a35-128-gb-pink-uoH420XnoQFDCFqm5XQP5yAC.html,2,2026-09-07T05:03:47.508700+00:00,individual,"Set in fully fresh condition 
100% ok
Ram 8+128
With charger and cash memo"
New Samsung Galaxy S21 5G 128 GB Black,70000,Brand New,"Chattogram, Nasirabad",2 days ago,https://bikroy.com/nasirabad/mobile-phones/new-samsung-galaxy-s21-5g-128-gb-black-5Qt5ue2Pt56HOlEqR5jpmJwj.html,5,2026-09-07T05:03:48.533059+00:00,individual,New use hoi ni.box shoho ase. Deke check kore nite parbn.just colour deker jonno kula hoica
Samsung Galaxy S24 Ultra 512 GB Gray,84000,Used,"Dhaka, Baridhara",1 hour ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s24-ultra-512-gb-gray-r3lRnYjZxeBvwiOgwBFaTDLi.html,4,2026-09-07T05:03:49.246106+00:00,individual,Samsung s24 Ultra Jamuna future park
