raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
Apple iPhone 17 Pro Max 256 GB Orange,143000,Used,"Chattogram, Chandgaon",11/06,https://bikroy.com/chandgaon/mobile-phones/apple-iphone-17-pro-max-256-gb-orange-gd0z6KX6kuDnoVtAnfAkJAbK.html,5,2026-09-02T05:12:43.291587+00:00,individual,"iPhone 17 Pro Max with 5 months Dazzle Care, Japan variant.
Dual eSIM.
7 months used.
Battery: 100%.
All okay.
Dazzle official care warranty available for 5 months.
Mobile, original cable, and box will be provided."
Apple iPhone 17 CANADA BRAND NEW (Brand New),120000,Brand New,"Chattogram, Chawkbazar",23 hours ago,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-17-canada-brand-new-brand-new-dZOMhZI7wxvPld4PST30rdSL.html,0,2026-09-02T05:12:43.861586+00:00,individual,"🔳 INTACT SEAL PACK
🔳 Storage: 12/256GB
🔳 Colour: WHITE
◾ Box And Original Cable


🔰 Our Speciality......................................


◾Original & Non-Refurbished Product
◾Emi Facilities Available*
◾Accept Visa, Master Card
◾Delivery Facility inside & Outside ctg.
◾Phone Exchange Facilities*
◾Our All Products Original And Genuine. 
◾Our All Product 7 Days replacement And 1 year Service Warranty


🔰 Our Showroom Address:

Rony Enterprise (Since 2007)
Bali Arcade Shopping Center
4th Floor, Shop no 03(infront of chawkbazar Post Office
Sirajuddula Road, Chawkbazar, Chattogram Show more"
Apple iPhone 17 Pro Max 256 GB Blue,137000,Used,"Chattogram, New Market, Chattogram",12/08,https://bikroy.com/new-market/mobile-phones/apple-iphone-17-pro-max-256-gb-blue-pVNL83KOCNBwdIGRYBGObLn2.html,5,2026-09-02T05:12:44.556539+00:00,individual,"Ami ★With full box
★Physical sim + e sim
★291 cycle count
★96% bh
★(Just niche ektah choto scratch ase)
	 Chobite include kora ase picture. 
★Still apple Warranty available"
Apple iPhone 17 Pro 256 GB Purple,131990,Used,"Chattogram, CDA Avenue",23 hours ago,https://bikroy.com/cda-avenue/mobile-phones/apple-iphone-17-pro-256-gb-purple-yKqronSLFaMGrOnHTFv3QpWe.html,3,2026-09-02T05:12:45.176820+00:00,individual,"iPhone 17 Pro 256GB 🇱🇷 USA Variant 📱✨

🔋 Battery Health: 100%

✅ Cycle Count: 152

📍 First Use in MAY 2026

✨ Condition: Full Fresh

🛡️ Apple Warranty Available till May 2027

💰 Offer Price: Only ৳1,31,990/-

আজই Decent থেকে"
New Apple iPhone 17 Pro Max 256 GB White,169999,Brand New,"Chattogram, Chandgaon",19/06,https://bikroy.com/chandgaon/mobile-phones/new-apple-iphone-17-pro-max-256-gb-white-sj305H3n4ssB0OChjyzbQajx.html,4,2026-09-02T05:12:45.933002+00:00,individual,"iPhone 17 Pro Max 256GB Dual Physical SIM. Available in Cosmic Orange, Silver, and Deep Blue."
Apple iPhone 17 Pro Max P-SIM+E-SIM Brand New,172999,Brand New,"Chattogram, Agrabad",23 hours ago,https://bikroy.com/agrabad/mobile-phones/apple-iphone-17-pro-max-p-sim-e-sim-ntun-brand-new-1c1M4oyTA6EwXO5vWGDhrGjL.html,0,2026-09-02T05:12:46.512433+00:00,individual,"Stay updated with our latest product prices by liking 👍 & FOLLOWING our page. Page link - https://www.facebook.com/jojobdctg.

** iPhone 17 Pro Max, 256GB, Australian variant, 100% authentic.
Other Apple models in our store – 17 Pro Max 512GB - Australia, 17 256GB Australia, 16 128GB, 15 128GB Singapore, 14 128GB, MacBooks Singapore Air M4 16/256.

🌍 Variant: global

📦 Condition: New Intact |

✅ 100% Authentic

✅ 7-day replacement, 1-year service warranty.

----------------------------------------------------------------------

Address:

Shop- 537, Level-5 (Capsule lift 4,

Straight after exiting the lift, JoJoBD)

Akhtaruzzaman Center,

Agrabad, Chittagong. Show more"
New Apple iPhone 17 Pro Max 256 GB Blue,138000,Brand New,"Chattogram, Muradpur",1 day ago,https://bikroy.com/muradpur/mobile-phones/new-apple-iphone-17-pro-max-256-gb-blue-aoY4X0fuVVSzlQUyfCvbU6mn.html,5,2026-09-02T05:12:47.346719+00:00,individual,"Full brand new. Not used. Only box open for checking purpose. Came from USA few days back. 
Full Box
256 Gb
Dual E-sim
Zero Cycle Count 
BH 100%
Pls don’t offer any lame price. 
Almost fixed price.
Carrier lock. 
Regards!"
Apple iPhone 16 Pro Max 512 GB Gold,125000,Used,"Chattogram, Chawkbazar",23 hours ago,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-16-pro-max-512-gb-gold-NHbPtHOtCvmrJCJKIBhOztI.html,3,2026-09-02T05:12:48.038907+00:00,individual,"iPhone 16 Pro Max, 512GB, Desert Titanium color, comes with box, Global version."
Apple iPhone 16 Pro Max 512 GB Rose Gold,128000,Used,Chattogram,23 hours ago,https://bikroy.com/chattogram/mobile-phones/apple-iphone-16-pro-max-512-gb-rose-gold-fRg22mOFYh4jqnyftdeFk3ut.html,5,2026-09-02T05:12:48.623407+00:00,individual,"iPhone 16 Pro Max 512GB Desert Titanium
Phone brought from Dubai, barely used phone... 100% spotless and fully fresh
Battery Health 90% but cycle count 351 only
With box
Real buyers only!!
Location must!!"
Apple iPhone 17 Pro Max 256GB(100%) FULL BOX (Used),150000,Used,"Chattogram, Chawkbazar",23 hours ago,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-17-pro-max-256gb-100-full-box-used-zuSca6VzeXTqQ5MIHXbqCgB0.html,2,2026-09-02T05:12:49.023597+00:00,individual,"🔳 TRHEE MONTH USED ONLY AS LIKE AS NEW CONDITION.73% TIME
🔳 Storage: 12/256gb
🔳 Colour: ORRANGE
◾ Original Cable AND BOX




🔰 Our Speciality......................................

◾Original & Non-Refurbished Product
◾Emi Facilities Available*
◾Accept Visa, Master Card
◾Delivery Facility inside & Outside ctg.
◾Phone Exchange Facilities*
◾ All Products Original And Genuine. 
◾Our All Product 7 Days replacement And 1 year Service Warranty



🔰 Our Showroom Address:


Rony Enterprise (Since 2007)
Bali Arcade Shopping Center
4th Floor, Shop no 03(infront of chawkbazar Post Office
Sirajuddula Road, Chawkbazar, Chattogram Show more"
New Apple iPhone 17 Pro Max 256 GB Orange,160000,Brand New,"Chattogram, Boalkhali",25/06,https://bikroy.com/boalkhali/mobile-phones/new-apple-iphone-17-pro-max-256-gb-orange-14Gjr9fBvTVHsORXpnYMyacL.html,5,2026-09-02T05:12:49.500749+00:00,individual,"Only 3 months used. Cycle count only 35.
First use March 2026. The phone is from Abu Dhabi, UAE. Physical SIM & eSIM available."
Apple iPhone 17 Pro Max 256 GB Orange,143499,Used,"Chattogram, CDA Avenue",23 hours ago,https://bikroy.com/cda-avenue/mobile-phones/apple-iphone-17-pro-max-256-gb-orange-q39DcrXGBK4ZXCVArv9XOrY5.html,3,2026-09-02T05:12:50.130550+00:00,individual,"17 pro max 256gb
Battery-100%
cycle -20
Offer price -143490
Warranty available 27 jun 27"
New Apple iPhone 17 Pro Max 256 GB Silver,165000,Brand New,"Chattogram, Khulshi",12/08,https://bikroy.com/khulshi/mobile-phones/new-apple-iphone-17-pro-max-256-gb-silver-d7FJldVIS9rugoLqUzwYwfVR.html,4,2026-09-02T05:12:50.691078+00:00,individual,"Just opened, brought from outside. With bill, no charge, just open box"
Apple iPhone 17 Pro Max 256 GB Blue,145000,Used,"Chattogram, Agrabad",10/08,https://bikroy.com/agrabad/mobile-phones/apple-iphone-17-pro-max-256-gb-blue-snfLGfPzLndHMLxgbki9Y7DI.html,4,2026-09-02T05:12:51.241468+00:00,individual,"Fresh conditions with original box cable
Brought from Kuwait"
Apple iPhone 13 Pro Max 128 GB Blue,57000,Used,"Chattogram, Patenga",13/08,https://bikroy.com/patenga/mobile-phones/apple-iphone-13-pro-max-128-gb-blue-hGsG3jKPWvTw96THwOt3eQxE.html,5,2026-09-02T05:12:51.800127+00:00,individual,"The phone is completely flawless and has no internal or external issues.
* Authenticity: 100% Full Authentic (Never opened or parts changed)
* Condition: Super fresh and smooth performance. [1]
Charge Backup:
Even with 74% battery health, its backup is awesome
* iPhone 13 Pro Max * Original cable/box
Location: Bandartilla, Epz
Location Must"
Apple iPhone 15 128 GB Green,61000,Used,"Chattogram, Halishahar",18/08,https://bikroy.com/halishahar/mobile-phones/apple-iphone-15-128-gb-green-giY2JpFmtOTOqUrrzBafgHeP.html,3,2026-09-02T05:12:52.552512+00:00,individual,"Everything ok. 
Fully fresh as like new...
> Apple Official Warranty available 5 Months.
> Cycle count - 350
> Battery health - 89%
> Cash memo... full box... + 3 pcs premium back cover..."
Apple iPhone 14 Pro 512 GB Black,70000,Used,"Chattogram, Mirsharai",5 hours ago,https://bikroy.com/mirsharai/mobile-phones/apple-iphone-14-pro-512-gb-black-KofPqh6bG8nVbxQjg5oHzVK.html,3,2026-09-02T05:12:52.896511+00:00,individual,Came from dubai. Without box only phone and cable and original charger. 100%fresh
Apple iPhone 13 Pro 256 GB,60000,Used,"Chattogram, Halishahar",24/08,https://bikroy.com/halishahar/mobile-phones/apple-iphone-13-pro-256-gb-rKdvRkaC0fo6KDZkn0Hv7EQR.html,5,2026-09-02T05:12:57.998086+00:00,individual,"Iphone 13 pro 
256 GB, LL/A, B/H-91% genuine, no boost, you can check
Full boxed
No dent, no scratch,
Location must: Halishahar I block
Buy and run"
Apple iPhone 16 Pro Max 256 GB Rose Gold,110000,Used,"Chattogram, Patenga",1 hour ago,https://bikroy.com/patenga/mobile-phones/apple-iphone-16-pro-max-256-gb-rose-gold-gqVPrAkabhz14LjjFAtHANJk.html,3,2026-09-02T05:12:58.018389+00:00,individual,"With Full Box & Cable
Colour:- Desert Titanium
Model: MYWJ3J/A.BH: 90%
Cycle Count:543.First Use:January 2025
Condition: ১০০% ফ্রেশ ওকে,কোনো স্ক্র্যাচ বা স্পট নেই ফোন আপগ্রেড করবো তাই বিক্রি করছি,ফোনটি খুব যত্নসহকারে ব্যবহার করা হয়েছে,পুরোপুরি ফ্রেশ এবং কোনো ধরনের ইন্টারনাল/এক্সটারনাল সমস্যা নেই।এসে চেক করে নিতে পারবেন,লোকেশনে এসে নিতে হবে।"
New Apple iPhone 15 Plus 256 GB Pink,79990,Brand New,"Chattogram, Baizid",23 hours ago,https://bikroy.com/baizid/mobile-phones/new-apple-iphone-15-plus-256-gb-pink-zaIvEoNR5e3voQJzpXqd1LzB.html,3,2026-09-02T05:12:58.985728+00:00,individual,"Get the iPhone 15 Plus 256GB (USA Variant) now at an offer price at Decent! 

Decent brings you the iPhone 15 Plus USA Variant — right within your reach 

 iPhone 15 Plus (USA Variant) - 
Finlay Square, Level-4, Shop-406, 2 No Gate, Nasirabad, Chattogram
Finlay South City, Level-5, Shop-525, Bahaddarhat, Chattogram"
Apple iPhone 14 Pro 256 GB White,65000,Used,"Chattogram, Banskhali",1 day ago,https://bikroy.com/banskhali/mobile-phones/apple-iphone-14-pro-256-gb-white-bxQ6xmZ2ZL81T3MStIFHYFOs.html,4,2026-09-02T05:12:59.108470+00:00,individual,"iPhone 14 Pro

Battery Health: 94%

Everything is OK

Original Box: নেই

 Purchased From: Russia

 Location: Chittagong, Banshkhali"
Apple iPhone 15 Pro Max 256 GB Blue,95000,Used,"Chattogram, Alankar",26/08,https://bikroy.com/alankar/mobile-phones/apple-iphone-15-pro-max-256-gb-blue-CaPQdZX8rqABbah7x0pqbKsA.html,3,2026-09-02T05:13:01.887232+00:00,individual,"Iphone 15 Pro max 256 gb With Full Box
All parts Is Okey.
No Repeair history One Handed Use
Full Fresh Sudu Cover Use korar karone resh ache halka Phoner 1st User Ami
Battery Health: 92%
Cycle Count: 331
Price Is Almost Fixed
Thank You 😊"
Apple iPhone 15 128 GB Green,60000,Used,"Chattogram, Hathazari",21/08,https://bikroy.com/hathazari/mobile-phones/apple-iphone-15-128-gb-green-hqruYq52r8ltNsTJbnijeMrr.html,5,2026-09-02T05:13:03.832903+00:00,individual,"Iphone 15 128GB
With original box, charging cable and Apple's 20w power adapter.
Varient- UK
Battery health- 83%
Charging cycle- 744
True tone works
No visible scratch or dent.
Location- 1 no. gate, University of Chittagong"
Apple iPhone 16 128 GB Blue,71000,Used,"Chattogram, Khulshi",04/08,https://bikroy.com/khulshi/mobile-phones/apple-iphone-16-128-gb-blue-yQijJHSJxZvEtvRaleIo6TlW.html,5,2026-09-02T05:13:04.468163+00:00,individual,"With box
Battery Health 90%
Fresh condition, only 1 year used
Exchange possible only with iPhone 15 Pro with box"
Apple iPhone 14 Pro Max 128 GB Black,67990,Used,"Chattogram, CDA Avenue",23 hours ago,https://bikroy.com/cda-avenue/mobile-phones/apple-iphone-14-pro-max-128-gb-black-moEX7VePCwU0zRId8UoBc1Fk.html,4,2026-09-02T05:13:06.113772+00:00,individual,"14 pro max usa 128gb
battray 86%
full fresh 
15 days replacement gurranty 
1 year service warranty 
DecDecent,Finlay"
Apple iPhone 15 Pro 128 GB White,88000,Used,Chattogram,23 hours ago,https://bikroy.com/chattogram/mobile-phones/apple-iphone-15-pro-128-gb-white-3HIbFQQl7f7uoFgNfR2G1eCQ.html,3,2026-09-02T05:13:07.860658+00:00,individual,"IPhone 15 pro is in Pristine condition👌
Bh 100% only charged 17 cycles
Brought from usa not used very much cz i used to have another phone it is like a newly purchased phone!!️
Location must to check and buy my device!!️"
Apple iPhone 14 Pro 1 TB Silver,72500,Used,"Chattogram, Hathazari",10 hours ago,https://bikroy.com/hathazari/mobile-phones/apple-iphone-14-pro-1-tb-silver-43Dn4vsf7oNKHaxun7AYZwcN.html,5,2026-09-02T05:13:08.850673+00:00,individual,"Iphone 14 Pro 
1TB
Bettery 86
KH/A
Waterproof 
Only device with cash memo"
Apple iPhone 15 Plus 128 GB Black,70000,Used,"Chattogram, Kotwali, Chattogram",1 day ago,https://bikroy.com/kotwali/mobile-phones/apple-iphone-15-plus-128-gb-black-hKFitFgKBQLDFJAE9xNoherZ.html,3,2026-09-02T05:13:09.480126+00:00,individual,"Selling my iPhone 15 Plus.
✨ 99% fresh condition very well maintained.

📦 Original box 
✅ Everything is working perfectly
🔋 Battery health: 87%
🎨 Color: Black
💾 Storage: 128 GB
💰 Price: 70K
📍 Location: New market, Chittagong 
📩 Serious buyers, please inbox me.
No time-wasters, please. Thank you! 🙏"
Apple iPhone 13 Pro 256 GB Gold,52000,Used,"Chattogram, Baizid",2 days ago,https://bikroy.com/baizid/mobile-phones/apple-iphone-13-pro-256-gb-gold-eTglSrjdPywk3MyKv3a6DKLy.html,5,2026-09-02T05:13:10.272112+00:00,individual,"📱 iPhone 13 Pro Gold | 256GB | USA 🇺🇸

✨ BH 89% | 99% Fresh
✨ No Dent/Scratch
✨ Water Resistance
✨ Excellent Battery Backup, MashaAllah ❤️
✨ Single Physical SIM + eSIM
✨ প্রায় ২ মাস ব্যবহার
✨ Unique Point থেকে নেওয়া + Cash Memo
✨ Security দেওয়া যাবে

💰 Asking: 52,000৳
📍 Aturar Dipu, Nur Tower 018XXXXXXXX"
Apple iPhone 11 128 GB,23500,Used,"Chattogram, Chandgaon",18/08,https://bikroy.com/chandgaon/mobile-phones/apple-iphone-11-128-gb-oQyB4RjO6TrOSVx9SxRXDWfu.html,3,2026-09-02T05:13:10.833893+00:00,individual,"Iphone 11
128 gb storage
face id ok
true tone ok
everything is genuine
camera joss
battery health 74%
charger will be given
will run 6 hours plus on full charge
If you want to buy, you must come to the location,
Location: Kaptai Rastar Matha or Kalughat
Phone: (whatsapp available)"
Apple iPhone 13 Pro 256 GB Blue,42000,Used,"Chattogram, Karnaphuli",28/08,https://bikroy.com/karnaphuli/mobile-phones/apple-iphone-13-pro-256-gb-blue-dNSOzZB4LWv6sF5MylHzTWaw.html,5,2026-09-02T05:13:11.310956+00:00,individual,"IPhone 13 Pro
Set full Frash 
256 Gb 
Face ID✅
True tone ✅
Face ID✅
New Bettari lagano aca ❌
All ok aca 
Display change ❌
Just original glass fata aca kintu buja jai na 🚫"
Apple iPhone 13 Pro 256 GB Blue,53500,Used,"Chattogram, Anderkilla",21/08,https://bikroy.com/anderkilla/mobile-phones/apple-iphone-13-pro-256-gb-blue-6nqOYTlcImdFL1KIEIguvcYL.html,3,2026-09-02T05:13:12.026844+00:00,individual,Iphone 13 pro available for 40 thousand and 60 thousand. High quality product with a higher price.
Apple iPhone 12 Pro Max 128 GB Black,26999,Used,"Chattogram, Panchlaish",2 days ago,https://bikroy.com/panchlaish/mobile-phones/apple-iphone-12-pro-max-128-gb-black-8cpQbiEBOdfJhUhgVQXN28nB.html,4,2026-09-02T05:13:12.742540+00:00,individual,"Baypass iphone 12promax
128GB
face id no
troton ok
battery health 73 original
Waterproof available 
Display apple genuine 100%
24k ar oupore hole Message Deban 
Real buyer ra nahole gale kaben
No exchange
what's app 018XXXXXXXX"
Apple iPhone 14 128 GB White,44990,Used,"Chattogram, CDA Avenue",23 hours ago,https://bikroy.com/cda-avenue/mobile-phones/apple-iphone-14-128-gb-white-i9wkjm7v34rrOZyc7WVHe3gG.html,3,2026-09-02T05:13:13.458441+00:00,individual,"iPhone 14 — Hot Deal at Decent 

Apple iPhone 14 (Global)

128GB | 🔋 Enjoy 84% Battery Health



Capture stunning photos with a Powerful Camera for daily use

Delivery Available |

15-day replacement guarantee | Lifetime service warranty 018XXXXXXXX"
Apple iPhone XS Max 256 GB Rose Gold,22500,Used,"Chattogram, Oxygen",14/08,https://bikroy.com/oxygen/mobile-phones/apple-iphone-xs-max-256-gb-rose-gold-BWUW73wCUWpKIZIOZxITD5If.html,5,2026-09-02T05:13:14.179488+00:00,individual,"Model iPhone XS Max 256 GB UAE variant everything is ok face id True tone Battery health 100% changed. There are no problems with the phone, battery backup is very good. Will reset the phone before handing it over. Must come to the location to pick it up at Oxygen Baluchra, phone only along with NID card for security."
Apple iPhone 11 Pro 256 GB Rose Gold,25000,Used,"Chattogram, Muradpur",29/08,https://bikroy.com/muradpur/mobile-phones/apple-iphone-11-pro-256-gb-rose-gold-BMcRfmi6AuxGMmYa9VZ4vyqo.html,4,2026-09-02T05:13:14.895727+00:00,individual,"256 GB 
Battery Health = 77% 
Face ID 
Silent Mode 
True Tone 
All OK 
Golden Color 
Price - 25k Fixed"
New Apple iPhone 12 Pro 256 GB Blue,43000,Brand New,"Chattogram, Alankar",21/08,https://bikroy.com/alankar/mobile-phones/new-apple-iphone-12-pro-256-gb-blue-8cEleiZtrjzhjMyeM8TYh3D5.html,5,2026-09-02T05:13:15.573141+00:00,individual,"iPhone 12 Pro 
256GB
Everything is in perfect working order
Battery Health 82%
No issues at all
Includes Box, Cash Memo, Cable, and 3 covers"
Apple iPhone XS 64 GB White,21000,Used,"Chattogram, Halishahar",29/08,https://bikroy.com/halishahar/mobile-phones/apple-iphone-xs-64-gb-white-5WGo8zuD3COWCSU0w2CHGJU3.html,3,2026-09-02T05:13:17.202926+00:00,individual,"Iphone - XS
Full authentic phone
64gb
Battery health- 76%
Ios version - 18.7.3 
Chaile ekhono update kora jabe
Face id hote shuru kore all ok!!
Model number - M ( die start)
Camera ekdom perfect 10/10.
Contact number/wp 018XXXXXXXX"
Apple iPhone XS 256 GB Gold,21000,Used,"Chattogram, Chawkbazar",07/08,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-xs-256-gb-gold-pHHvMiBOFaLwPzlfg2CZhlVf.html,5,2026-09-02T05:13:17.360849+00:00,individual,"My personally used iPhone XS!
Everything that is 100% ok:
Face ID
Camera
Display
Touch
Speaker
True Tone
!!Battery Health 100% (Original battery replaced in February 2026. Has 18 months warranty and Guarantee Card.
!!Only Display Glass is broken, but Display and Touch are 100% ok. Just replacing the glass will do."
Apple iPhone 12 Pro 256 GB White,40000,Used,"Chattogram, Anderkilla",22 hours ago,https://bikroy.com/anderkilla/mobile-phones/apple-iphone-12-pro-256-gb-white-8nrmOUBMx9BCge0JkK8mjyuk.html,4,2026-09-02T05:13:17.375323+00:00,individual,"Prize: 40k asking (35k+ Budget takLei inbx korben)☑️

All in Ok nd 100% Good Condition
All parts 100% Orginal,, you can Check everything🖤

Rom 256
Battery 80% (Orginal)
Display Genuine✅
True Tone,face ID✅
Single Sim + esim✅
Only Set+Cover+ my Security (national certificate + My clg ID)
Location Must (andorkilla),"
Apple iPhone 11 128 GB White,20000,Used,"Chattogram, Bandar, Chattogram",22/08,https://bikroy.com/bandar/mobile-phones/apple-iphone-11-128-gb-white-ARBGPL7SWLXz8JSheEIfH5v7.html,5,2026-09-02T05:13:17.967930+00:00,individual,"The phone is in full space condition, phone's battery health is 78%, the motherboard was swapped from another phone due to an iCloud block, box is not included."
Apple iPhone 11 64 GB White,20000,Used,"Chattogram, Mirsharai",27/08,https://bikroy.com/mirsharai/mobile-phones/apple-iphone-11-64-gb-white-dFkav5ribr8HZISx1bJ3GWUn.html,5,2026-09-02T05:13:18.782621+00:00,individual,"Cabol+ Box
Carjar + memo"
Apple iPhone 17 Pro Max 256 GB Blue,130000,Used,"Dhaka, Mirpur",14 hours ago,https://bikroy.com/mirpur/mobile-phones/apple-iphone-17-pro-max-256-gb-blue-n4e637Y1zwqyaPGd9rNobEdV.html,5,2026-09-02T05:13:19.282482+00:00,individual,"Phone a kono problem nay 
Phone ar sathe cash memo paben 
Battery health 97"
Apple iPhone 16 Pro Max 256 GB,114000,Used,"Dhaka, Dhanmondi",1 hour ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-16-pro-max-256-gb-tX5wtfnd8OwH3tccAMm0rAVR.html,3,2026-09-02T05:13:20.004620+00:00,individual,"iPhone 16 Pro Max (256GB) | Desert Titanium 
 Full Box + Original Charger | Only 2 in stock
 Singapore Variant
 89% Battery Health
 602 Charging Cycles
 1 SIM + 1 eSIM
 Water Resistant
 No Scratch, No Dent
 10-day Replacement Guarantee
 Cash on Home Delivery
 Dhanmondi 15, Dhaka"
Apple iPhone 16 Pro Max 256 GB Silver,119000,Used,"Dhaka, Dhanmondi",1 hour ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-16-pro-max-256-gb-silver-yZEFBaLTpC1d1CwLsoEF25ro.html,5,2026-09-02T05:13:20.627585+00:00,individual,"iPhone 16 Pro Max
256GB
Natural Titanium
With box
89% battery health
Water resistant
602 charging cycles
Singapore variant
1 physical SIM, 1 eSIM
Full fresh condition
Not a single scratch or dent
Location: Dhanmondi 15"
New Apple iPhone 17 Pro Max 512 GB Orange,200000,Brand New,"Dhaka, Mirpur",27/08,https://bikroy.com/mirpur/mobile-phones/new-apple-iphone-17-pro-max-512-gb-orange-3XrrfzJc2V7wsAbrCFXNsq6O.html,3,2026-09-02T05:13:21.346021+00:00,individual,"Brand new sealed box. Purchased June 20, 2026. Never opened. Factory warranty from Apple 1 year."
Apple iPhone 16 Pro Max 256 GB Rose Gold,110000,Used,"Dhaka, Motijheel",29/08,https://bikroy.com/motijheel/mobile-phones/apple-iphone-16-pro-max-256-gb-rose-gold-p1nxuL5lBMLEYhGcNFUS7Ac0.html,5,2026-09-02T05:13:24.042369+00:00,individual,"📱 iPhone 16 Pro Max — For Sale

✨ Colour: Rose Gold
🌍 Variant: Singapore
💾 Storage: 256GB
🔋 Battery Health: 91%
📦 Condition: ভালো কন্ডিশন
🛒 New Purchase Price: ৳1,65,000
💰 Selling Price: ৳1,10,000 — PRICE FIXED ❌ No Bargaining

📍 Location: Motijheel, AGB Colony
📞 Contact 016XXXXXXXX"
Apple iPhone 16 Pro Max 512 GB Rose Gold,145000,Used,"Dhaka, Mirpur",14 hours ago,https://bikroy.com/mirpur/mobile-phones/apple-iphone-16-pro-max-512-gb-rose-gold-sJhKqRJLSrtTfllR43VPWX9M.html,3,2026-09-02T05:13:26.348371+00:00,individual,Adapter cable box camera protector glass protector back poly and box availavail
Apple iPhone 16 Pro Max 256 GB Gold,111990,Used,"Dhaka, Mohammadpur",2 hours ago,https://bikroy.com/mohammadpur/mobile-phones/apple-iphone-16-pro-max-256-gb-gold-aIIxXf5pSeXXYkU2IY2M6umo.html,5,2026-09-02T05:13:28.285517+00:00,individual,"Shop Name :Ab international 
Level -06 Shop number-(657,658)
Tokyo Square,Japan garden city, Mohammadpur
Call us for any question

👉 USED ফোন কিনে নিয়ে আর কোন দুশ্চিন্তা নয় কারণ আমরা দিচ্ছি ১০০% অরিজিনাল এবং অথেন্টিক ফোন। 
👉৭ দিনের মধ্যে কোনরকম প্রবলেম হলে রিপ্লেস করে দেওয়া হবে( Expect display issues)
👉এক বছরের ফ্রি সার্ভিস ওয়ারেন্টি"
New Apple iPhone 17 Pro Max 256 GB Silver,146000,Brand New,"Dhaka, Farmgate",30/08,https://bikroy.com/farmgate/mobile-phones/new-apple-iphone-17-pro-max-256-gb-silver-n2SaCEBwomLG3rRlSIfsPs5c.html,5,2026-09-02T05:13:28.694419+00:00,individual,"iphone 17 pro max 
Australian varient 256gb 
100% bh cycle count 73
full authentic & fresh 
shudu bodyta ak corner a akta dent aca buja jai na
with full box & cash mamo
Price all most fixed
Ulta palta dam bola nijaka choto korban na dhowa kora"
New Apple iPhone 17 Pro 512 GB White,175000,Brand New,"Dhaka, Baridhara",2 hours ago,https://bikroy.com/baridhara/mobile-phones/new-apple-iphone-17-pro-512-gb-white-CpRJoCIo6ZBp6uzqDXI03X9O.html,3,2026-09-02T05:13:29.806717+00:00,individual,"iPhone 17 Pro, Jamuna Future Park."
Apple iPhone 16 Pro Max 256 GB Silver,118000,Used,"Dhaka, Jatrabari",2 days ago,https://bikroy.com/jatrabari/mobile-phones/apple-iphone-16-pro-max-256-gb-silver-aCm8HF7uOcOSzKa1ITtnuUFp.html,5,2026-09-02T05:13:29.829240+00:00,individual,"📱 iPhone 16 Pro Max 256GB — Full Fresh Condition 🔥

একদম ফ্রেশ ও যত্নে ব্যবহার করা iPhone 16 Pro Max বিক্রি করা হবে।

✨ Model: iPhone 16 Pro Max
💾 Storage: 256GB
🎨 Color: Natural Titanium
🔋 Battery Health: 91%
💎 Condition: একদম ফ্রেশ 
phone er sathe ja jabe paben 
Box paben 
Cash memo paben
Phone er cover paben 
Price :118000"
New Apple iPhone 17 256 GB,110000,Brand New,"Dhaka, Bashundhara City",2 hours ago,https://bikroy.com/bashundhara-city/mobile-phones/new-apple-iphone-17-256-gb-ilnVAOWrIZa1jht9gt6ccUZ9.html,2,2026-09-02T05:13:33.699624+00:00,individual,"10 days replacement guarantee
 2 years service warranty
 Courier service available nationwide
 Exchange facility available
 Our Shop Address
For Smartphone 
Basement- 1, Shop- 84
Bashundhara City Shopping Mall"
Apple iPhone 17 Pro Max 256 GB Blue,1320000,Used,"Dhaka, Mirpur",29/08,https://bikroy.com/mirpur/mobile-phones/apple-iphone-17-pro-max-256-gb-blue-grNyUu44QHtwohW8o0XTBtoA.html,5,2026-09-02T05:13:36.479715+00:00,individual,"iPhone 17 pro max 256gb Singapore variant 
One physical sim one e sim
Battery health 97 phone active February 2026
Note:phone have some dent in body you can
see the picture
Everything is ok full fresh water register
Only phone and memo will be given bought it from bosundhora city shopping mall
Location: Mirpur 2 Rupnagar abashik 
Number 019XXXXXXXX"
Apple iPhone 17 Pro Max 256 GB Silver,148000,Used,"Dhaka, Uttara",23 hours ago,https://bikroy.com/uttara/mobile-phones/apple-iphone-17-pro-max-256-gb-silver-fkWyzOocB8fAFgyXrhgGNkcj.html,4,2026-09-02T05:13:39.474707+00:00,individual,"iPhone 17 Pro Max 256GB Silver Australian 
Physical sim and Esim
97% Health 
Box"
