raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
Samsung Galaxy F55 256 GB Black,26000,Used,Rajshahi,05/09,https://bikroy.com/rajshahi/mobile-phones/samsung-galaxy-f55-256-gb-black-if02FKyR36j9GslapohV26Tw.html,3,2026-09-25T05:51:05.401717+00:00,individual,টাকার সমস্যার জন্য বিক্রি করবো। ১ মাস ব্যবহার করা হয়ছে। সাথে ক্যাশ মেমো আর চার্জার দেয়া জাবে
Samsung Galaxy A56 256 GB Green,35500,Used,"Chattogram, Muradpur",3 hours ago,https://bikroy.com/muradpur/mobile-phones/samsung-galaxy-a56-256-gb-green-IO3H8Zlmn3Mr2TAtBrcmSSB.html,3,2026-09-25T05:51:06.015284+00:00,individual,"Samsung Galaxy A56 5G
 8GB RAM / 256GB Storage
 Full Box
 6.7"" FHD+ Super AMOLED Display
 120Hz Refresh Rate
 Exynos 1580 Processor
 50MP OIS Main Camera
 Benefits:
 15-day replacement guarantee
 Shop No: 319, 3rd Floor
 CPDL RB Midtown Market, Muradpur, Chittagong (Next to Makkah Hotel)"
Samsung Galaxy S24 256 GB Black,42000,Used,"Chattogram, New Market, Chattogram",01/09,https://bikroy.com/new-market/mobile-phones/samsung-galaxy-s24-256-gb-black-C0sS7vNgpXQgNpwhtOEL5Xtw.html,3,2026-09-25T05:51:06.572148+00:00,individual,একটি Samsung S24 মোবাইল ফোন আর্জেন্ট বিক্রয় করা হবে
Samsung Galaxy S24 256 GB Black,44000,Used,"Dhaka, Jamuna Future Park",2 hours ago,https://bikroy.com/jamuna-future-park/mobile-phones/samsung-galaxy-s24-256-gb-black-hVFLfmVhBQiR7n8u6IUKqRS6.html,5,2026-09-25T05:51:07.908991+00:00,individual,"Samsung S24 -Best condition 
•Used (Only Device)
• 8/256 GB Storage
• Color: Black
• Absolutely fresh, no issues
• Box/Charger: None
• Price: ৳44000

We Will Provide:
7 days replacement guarantee
(without display & software update issue)
3 years free service warranty"
Samsung Galaxy S24 Ultra 256 GB Bronze,67000,Used,"Dhaka, Keraniganj",31/08,https://bikroy.com/keraniganj/mobile-phones/samsung-galaxy-s24-ultra-256-gb-bronze-s1sZ1Ed5y0y2rEqzxLPkm5VU.html,3,2026-09-25T05:51:07.919998+00:00,individual,"Samsung s24 ultra 
১২/২৫৬/ 
ভিয়েতনাম ভেরিয়েন্ট 
ফোন এর   সাথে অরজিনাল  বক্স আছে 
আমি নতুন কিনছিলাম আমি বাইক কিনবো দেইখা এইটা সেল করতাছি অনেক সখের একটা ফোন ছিলো ফোন ফুল ফ্রেশ জাস্ট হাতের থেকে পরে পিছের বেক সেল ফেটে গেছে এটাই সমস্যা তা সারা কনো সমস্যা নাই জত খুশি চেক করে নিতে পারবেন ইমারজেন্সি দরকার তাই সেল দিয়ে দিতাছি অনেক কমে দিয়ে দিতাছি"
Samsung Galaxy S21+ 5G 128 GB Purple,23999,Used,"Dhaka, Savar",23 hours ago,https://bikroy.com/savar/mobile-phones/samsung-galaxy-s21-5g-128-gb-purple-BQovCcEKSoGZ2UmGNfIZ4Ghd.html,5,2026-09-25T05:51:08.656593+00:00,individual,"S21+ 5G (128GB) in super fresh condition

Location: Savar, Nobinogor, Sena Shopping Complex
Shop name: Apple Gadgets & Care
Shop no: D/43, Lift 3"
Apple iPhone 15 Pro 128 GB Gray,78000,Used,"Rajshahi, Boalia",03/09,https://bikroy.com/boalia/mobile-phones/apple-iphone-15-pro-128-gb-gray-dbTRcl4Ba9ZHKJjWt0qVsTvO.html,4,2026-09-25T05:51:09.351250+00:00,individual,Fresh condition. Health 87
Apple iPhone 14 Plus 256 GB Blue,70000,Used,"Rajshahi, Shaheb Bazar",06/09,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-14-plus-256-gb-blue-oViUzd8ix51YG8Xi8fWYzpg6.html,3,2026-09-25T05:51:09.859648+00:00,individual,Onek valo phone.original
Apple iPhone 15 Pro Max 256 GB Gray,75000,Used,"Chattogram, Chawkbazar",29/08,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-15-pro-max-256-gb-gray-5mbNVKxoQ1t4cJthLfoCwxvT.html,4,2026-09-25T05:51:10.557876+00:00,individual,"IPhone 15pro max 256 natural titanium With box and catalogue stickers
The phone is my personal use and I bought it from DUBAI UAE.
Not scratch but phones screen change. I replaced it good once from Dubai cost around BDT 16k
If anyone are interested please contact on 018XXXXXXXX"
Apple iPhone 15 Pro Max 256 GB Black,95000,Used,"Chattogram, Pahartali",22/09,https://bikroy.com/pahartali/mobile-phones/apple-iphone-15-pro-max-256-gb-black-6ADTIrP3Ht3Wny2acOVh5Sei.html,5,2026-09-25T05:51:11.179566+00:00,individual,"I am selling this because I will buy another phone. There are no problems with the phone.
It comes with the original twenty-watt charger.
Please contact if you are interested in buying."
Apple iPhone 15 Plus 128 GB,68000,Used,"Chattogram, Pahartali",05/09,https://bikroy.com/pahartali/mobile-phones/apple-iphone-15-plus-128-gb-7WAp5Mw29zIvlDbF6JnHyxN3.html,3,2026-09-25T05:51:11.880151+00:00,individual,"Model Number: MU163HN/A 
• Colour: Ocean Blue
• Battery Health:92% 
• Cycle Count:320 
• Condition: Neat & clean, no scratches
• Performance: Smooth like new
• Camera: Crystal clear photos & video
• Face ID Fully working 
• Display: Original, no spot or line
• Body: Scratch-free"
Apple iPhone 13 Pro 128 GB White,53000,Used,"Rajshahi, Shaheb Bazar",23 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-13-pro-128-gb-white-6wGvvIJEvgb9NqTBCIEbblP7.html,3,2026-09-25T05:51:13.004662+00:00,individual,"iPhone 13 Pro

128 GB, 90% Battery Health

USA Version

Experience Super Condition 🔥🔥

Enjoy 7 days replacement guarantee ✅ 
Enjoy 1 year service warranty ✅ 

#exchange possible ✅

Our Address :
Smart Choice, Shop No. 211, 
City Center, Beside Rajshahi College, Sonadigir Mor, Rajshahi"
Apple iPhone 12 128 GB Blue,26500,Used,"Rajshahi, Baharampur",06/09,https://bikroy.com/baharampur/mobile-phones/apple-iphone-12-128-gb-blue-pl9NYysguuBvgF7Tzkjt2VjU.html,3,2026-09-25T05:51:13.065502+00:00,individual,"All detels inbox
Display chenge 
Face id nai
Baki oll ok"
Apple iPhone 12 64 GB Blue,28000,Used,"Rajshahi, Kadirgonj",02/09,https://bikroy.com/kadirgonj/mobile-phones/apple-iphone-12-64-gb-blue-yRbRwpfXWSbHUcmpMbzMic1l.html,5,2026-09-25T05:51:13.612633+00:00,individual,Phone full fresh . original parts . model change korbo tai
Apple iPhone 13 128 GB Blue,45000,Used,"Chattogram, Patenga",18/09,https://bikroy.com/patenga/mobile-phones/apple-iphone-13-128-gb-blue-7Zc4sHN7fB8EDGTvawP4OOsw.html,5,2026-09-25T05:51:14.231688+00:00,individual,"Phone is fully fresh, no repair work has been done, battery health is 87%, I am the 1st owner, whoever takes it will be the 2nd, lamination done, Face ID, True Tone, all ok"
Apple iPhone 11 Pro 64 GB White,27000,Used,"Chattogram, Chandgaon",30/08,https://bikroy.com/chandgaon/mobile-phones/apple-iphone-11-pro-64-gb-white-rizAFIviNcVL4cH5RXpL348a.html,5,2026-09-25T05:51:15.066714+00:00,individual,"Model: Iphone 11 Pro
Storage:64gb
Battery health:72%(orginal)
Varrient:Japan
Price:27k
Mobile+cashmemo
Location:chandgao bohoddarhat chotoogram(location must)
Mobile ta 8 month use korsi.99% fresh. Kono issue nai.display 100% orginal guarantee.True tone and face id all everything okay.tana 5 hours+ use kora jai.battery o orginal.mbl finlay thke nsi"
Apple iPhone 14 Pro Max 128 GB Black,69990,Used,"Dhaka, Mohammadpur",2 hours ago,https://bikroy.com/mohammadpur/mobile-phones/apple-iphone-14-pro-max-128-gb-black-1bNtk5MRpeTBXPbWE4IPsLQ4.html,5,2026-09-25T05:51:15.551760+00:00,individual,"Shop Name :Ab international 
Level -06 Shop number-(657,658)
Tokyo Square,Japan garden city, Mohammadpur
Call us for any question

👉 USED ফোন কিনে নিয়ে আর কোন দুশ্চিন্তা নয় কারণ আমরা দিচ্ছি ১০০% অরিজিনাল এবং অথেন্টিক ফোন। 
👉৭ দিনের মধ্যে কোনরকম প্রবলেম হলে রিপ্লেস করে দেওয়া হবে( Expect display issues)
👉এক বছরের ফ্রি সার্ভিস ওয়ারেন্টি"
Apple iPhone 16 Pro Max 256 GB Black,84999,Used,"Dhaka, Baridhara",2 hours ago,https://bikroy.com/baridhara/mobile-phones/apple-iphone-16-pro-max-256-gb-black-bjuRVTI0y1zxQvTfPIDOvQHV.html,5,2026-09-25T05:51:15.885475+00:00,individual,"Iphone 16 pro max 
Only device 
fresh condition"
Apple iPhone 14 Plus 128 GB White,51000,Used,"Dhaka, Dhanmondi",3 hours ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-14-plus-128-gb-white-zG9JhjXpLqeVE4U3n3RkNExz.html,5,2026-09-25T05:51:16.502888+00:00,individual,"iPhone 14 Plus white 128GB
Water resistant available
Full fresh condition
77% battery health authentic
iOS 26.5
AA/A
1 physical 1 eSIM
Location: Dhanmondi 15
With cash memo & charger"
Apple iPhone 13 128 GB Pink,40000,Used,"Dhaka, Mirpur",31/08,https://bikroy.com/mirpur/mobile-phones/apple-iphone-13-128-gb-pink-fcES2Js68PpSgxVX4cSUy1pX.html,3,2026-09-25T05:51:17.114294+00:00,individual,Full fresh kono dent nai . Phone ar sathe box ase
Apple iPhone XS 256 GB Black,30000,Used,"Dhaka, Savar",13/09,https://bikroy.com/savar/mobile-phones/apple-iphone-xs-256-gb-black-wSe8vVRbtPEHe7lHqDd1m2Mh.html,5,2026-09-25T05:51:17.503737+00:00,individual,"iPhone XS 256 GB
Full box phone
Battery 100%, recently changed
Face ID stopped working after an update, can be repaired
True Tone available
I use the phone personally, fully poly-wrapped
Display is original, no changes
Phone works very smoothly
Must come to the location to pick up the phone: Radio Colony, Savar, Dhaka"
Apple iPhone 11 Pro Max 256 GB Green,20000,Used,"Dhaka, Mirpur",9 hours ago,https://bikroy.com/mirpur/mobile-phones/apple-iphone-11-pro-max-256-gb-green-g6b32dsSrekqXXOzb5orYCqP.html,5,2026-09-25T05:51:17.852379+00:00,individual,"Bypass phone, no SIM will work, you can use everything using only Wi-Fi. If anyone wants it for taking photos or videos and gaming, it is the best choice. Apart from that, you can take it for home use. The battery backup is very good with 85% battery health, lasting a full day. And the performance of the phone is very good."
Xiaomi Mi 11i 128 GB Green,17000,Used,"Dhaka, Mirpur",21/09,https://bikroy.com/mirpur/mobile-phones/xiaomi-mi-11i-128-gb-green-mMjxeV5vkEmGZEtPn7ETbRN4.html,5,2026-09-25T05:51:18.556114+00:00,individual,"The mobile is completely fresh, there are no problems, please check it thoroughly before buying."
Xiaomi 13 256 GB Blue,32999,Used,"Dhaka, Mirpur DOHS",3 hours ago,https://bikroy.com/mirpur-dohs/mobile-phones/xiaomi-13-256-gb-blue-7YitwFwbP4J0vc5Bn2s6NcdB.html,4,2026-09-25T05:51:19.175735+00:00,individual,"AR Gallery BD 
Shop-76, Lift-4, Shah Ali Plaza, Mirpur-10,Dhaka-1216,
Xiaomi 13 - Only Phone + Cash Memo.
★Ram:- 12GB ★Rom:-256GB 
★Back Camera:-50+10+12 MP 
★Front Camera:- 32MP
★Battery:-4500mAh
★ Charging: 67W wired,
★ Sim: dual sim
■ 5 দিনর রিপ্লেসমেন্ট গ্যারান্টি । 
■ 1 বছরের সার্ভিস ওয়ারেন্টি ( Without parts)"
Xiaomi Civi 1S 256 GB Black,18000,Used,"Dhaka, Mirpur",30/08,https://bikroy.com/mirpur/mobile-phones/xiaomi-civi-1s-256-gb-black-2H7DlER5zU5PrRQWVUz6zvGK.html,5,2026-09-25T05:51:19.583724+00:00,individual,"Xiaomi Civi 5G | 8GB RAM | 256GB ROM — বিক্রি হবে
একদম ফ্রেশ ও সুন্দর কন্ডিশনের ফোন। 
মাত্র ২ সপ্তাহ আগে কেনা হয়েছে। ফোনের সবকিছু অরিজিনাল এবং কোনো পার্টস পরিবর্তন করা হয়নি।
 RAM: 8GB
 Storage: 256GB
 Processor: Snapdragon 778G 5G
 Display: 6.55"" OLED | 120Hz
 Main Camera: 64MP
 Front Camera: 32MP
 Battery: 4500mAh
 Fast Chargi"
Xiaomi 13 Pro 256 GB,39000,Used,"Dhaka, Mirpur",2 days ago,https://bikroy.com/mirpur/mobile-phones/xiaomi-13-pro-256-gb-n8QmeSj2Fe8bLBDhOMpb1wZy.html,5,2026-09-25T05:51:20.421224+00:00,individual,Fully fresh Condition
Xiaomi Redmi Note 15 256 GB Black,35000,Used,"Dhaka, Sutrapur",18/09,https://bikroy.com/sutrapur/mobile-phones/xiaomi-redmi-note-15-256-gb-black-cp1kcwTg3sWcb2cRxR5cms2B.html,5,2026-09-25T05:51:20.961817+00:00,individual,"The phone was bought from Apple Gadget. Used for a very short time and kept with utmost care. There are no problems with the phone
Box & Accessories available
You can come and check it in person before buying
Reason for selling:
The phone was bought for my mother, she used it. But my mother is used to using Samsung, so I will sell this and get a Samsung
Price is completely fixed"
Xiaomi Civi 4 Pro 512 GB Black,35000,Used,"Dhaka, Tejgaon",21/09,https://bikroy.com/tejgaon/mobile-phones/xiaomi-civi-4-pro-512-gb-black-zKPkGeJndpwt6c7IzYp9g0Cw.html,3,2026-09-25T05:51:21.459806+00:00,individual,"Xiaomi Civi 4 pro - 12/512Gb.
Original
Price 35 thousand, negotiable.
Location: Purba Nakhalpara, Tejgaon, Dhaka.
If you want to buy, please come directly only on Friday or Saturday."
Samsung Galaxy S24 Ultra 256 GB,72000,Used,"Rajshahi, Kadirgonj",13 hours ago,https://bikroy.com/kadirgonj/mobile-phones/samsung-galaxy-s24-ultra-256-gb-bapwg9pheMYx9QO8YDsiCjTw.html,5,2026-09-25T05:51:21.966773+00:00,individual,"Full box available
Vietnam variant
No issues
Emergency sell...!"
Samsung Galaxy S24 Ultra 256 GB Gold,72000,Used,"Rajshahi, Kadirgonj",3 hours ago,https://bikroy.com/kadirgonj/mobile-phones/samsung-galaxy-s24-ultra-256-gb-gold-8KEL3eEgbxifCQjsARsF0JDD.html,5,2026-09-25T05:51:22.560009+00:00,individual,"Assalamu Alaikum Warahmatullahi Wabarakatuh
Fresh condition
Box: Only Device
Cash Memo: Available
Replacement Guarantee: Get up to 7 days (conditions apply)
Location: Rajshahi Kadirganj Chalpotti, beside Large Farmer, behind Swapnochura Plaza Nagar Bhaban.
Shop No: 123 - Ground floor beside lift
Shop Name: Rajshahi Mobile Bari 019XXXXXXXX"
New Samsung Galaxy S26 Ultra 5G 256 GB Blue,115000,Brand New,"Rajshahi, Boalia",17/09,https://bikroy.com/boalia/mobile-phones/new-samsung-galaxy-s26-ultra-5g-256-gb-blue-qbY4u6z9tvD4tAf2sYkJyrMH.html,5,2026-09-25T05:51:23.203580+00:00,individual,"Samsung s26 ultra
Very good condition, like brand new with box and a cover, charger, not a single issue or scratch, just used arround 3/4 months"
Samsung Galaxy S22 Ultra 256 GB White,36500,Used,"Rajshahi, Kadirgonj",20/09,https://bikroy.com/kadirgonj/mobile-phones/samsung-galaxy-s22-ultra-256-gb-white-jNLx1FeEItaIhP0mfToud52v.html,5,2026-09-25T05:51:23.915606+00:00,individual,"Just 120Hz problem.
And sometimes come green line like a tiny hair.
Comes for little time.and become vanish.
It will not be permanent.
I am using it from 2 years.
Still same like new.
No repair history.
Waterproof 100%"
Samsung Galaxy S22 Ultra 256 GB Green,45000,Used,"Rajshahi, Kazla",15/09,https://bikroy.com/kazla/mobile-phones/samsung-galaxy-s22-ultra-256-gb-green-zPATtyRhNXetTQRvcrLgegAQ.html,5,2026-09-25T05:51:24.632887+00:00,individual,"Charger, case, and memo, everything is available. 
No box. And there are no problems at all, you can check before taking."
Samsung Galaxy S21+ 5G 128 GB Silver,21000,Used,"Rajshahi, Motihar",1 day ago,https://bikroy.com/motihar/mobile-phones/samsung-galaxy-s21-5g-128-gb-silver-8qwq9xcX6cZOxQ2ADkeU72PN.html,5,2026-09-25T05:51:25.162461+00:00,individual,"The mobile is 100% fresh, nothing has been changed, and there are no problems.
Original box and cable will be provided with it."
Samsung Galaxy S24 Ultra 512 GB Gold,83000,Used,"Chattogram, Nasirabad",13/07,https://bikroy.com/nasirabad/mobile-phones/samsung-galaxy-s24-ultra-512-gb-gold-dxEOFOvZ25AlGnrzJxS32fYG.html,3,2026-09-25T05:51:25.808698+00:00,individual,"Full box given 
12/512 
Vietnam variant
A very little dot in the screen otherwise all ok no scratch"
Samsung Galaxy Z Fold 6 (12/256) DUAL SIM BOX (Used),120000,Used,"Chattogram, Chawkbazar",1 day ago,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-z-fold-6-12-256-dual-sim-box-used-zcU1KIkG3VDPt1bIhFEOOgY4.html,2,2026-09-25T05:51:26.575705+00:00,individual,"🔳 Used abroad for 2/3 months. As good as new condition.
🔳 Storage: 12/256GB
🔳 Colour: Silver
◾ Box and original cable included

🔰 Our Speciality......................................

◾ Original & Non-Refurbished Product
◾ EMI Facilities Available*
◾ Accept Visa, Master Card
◾ Delivery facility inside & outside Chattogram
◾ Phone exchange facilities*
◾ All products are original and genuine.
◾ 7-day replacement and 1-year service warranty on all products

🔰 Our Showroom Address:

Rony Enterprise (Since 2007)
Bali Arcade Shopping Center
4th Floor, Shop no 03 (in front of Chawkbazar Post Office)
Sirajuddula Road, Chawkbazar, Chattogram Show more"
Samsung Galaxy Z Fold 6 (12/256) SILVER INTACT (Brand New),150000,Brand New,"Chattogram, Chawkbazar",23 hours ago,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-z-fold-6-12-256-silver-ntact-brand-new-xrm71kM0G8kG1ttk54QkJyb2.html,0,2026-09-25T05:51:27.062012+00:00,individual,"🔳 INTACT SEAL PACK. DUAL SIM 🔳 Storage: 12/256GB 🔳 Colour: SILVER ◾ Box And Original Cable 🔰 Our Speciality: ◾Original & Non-Refurbished Product ◾Emi Facilities Available* ◾Accept Visa, Master Card ◾Delivery Facility inside & Outside ctg. ◾Phone Exchange Facilities* ◾ All Products Original And Genuine. ◾Our All Product 7 Days replacement And 1 year Service Warranty 🔰 Our Showroom Address: Rony Enterprise (Since 2007), Bali Arcade Shopping Center, 4th Floor, Shop no 03 (infront of chawkbazar Post Office), Sirajuddula Road, Chawkbazar, Chattogram Show more"
Samsung Galaxy S23 256 GB Green,38999,Used,"Chattogram, Nasirabad",01/09,https://bikroy.com/nasirabad/mobile-phones/samsung-galaxy-s23-256-gb-green-dotL5522wkaJrbB4S7qgQ5Gz.html,4,2026-09-25T05:51:27.620868+00:00,individual,"🔥 Samsung Galaxy S23 | Premium Deal 🔥

💰 Best Deal Available!

📱 Samsung Galaxy S23 — Base Variant
💾 8GB RAM | 256GB Storage
📦 With Full Box
✨ As Like New 

📞 Contact 019XXXXXXXX"
Samsung Z 16 GB Blue,45000,Used,"Chattogram, Khulshi",31/08,https://bikroy.com/khulshi/mobile-phones/samsung-z-16-gb-blue-mttM7VbSHdRMrG4lwpmor7A5.html,3,2026-09-25T05:51:28.280051+00:00,individual,"SAMSUNG Z FLIP4 
8/128
PRICE NEGOTIABLE"
Samsung Galaxy A52 5G 128 GB Blue,25000,Used,"Chattogram, Chawkbazar",11/09,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-a52-5g-128-gb-blue-3jucFhvo2qh1ePYcFH1AvThP.html,5,2026-09-25T05:51:29.198212+00:00,individual,"No box... only device... There are minor scratches, check and take... possible only inctg... Rahattarpul, ctg... Bought it for 45k when I bought it new"
Samsung Galaxy S23 Ultra 256 GB Green,50000,Used,"Dhaka, Mirpur",09/09,https://bikroy.com/mirpur/mobile-phones/samsung-galaxy-s23-ultra-256-gb-green-8cj1Kwrcwyy8yL8OrP7SH7Nu.html,5,2026-09-25T05:51:29.628684+00:00,individual,Full authentic phone all original parts just main screen minor crack and no other issue camera s pen all perfect 256 gb exchange possible phone comes without box only device
Samsung Galaxy A55 128 GB Bronze,32000,Used,"Dhaka, Paltan",14/09,https://bikroy.com/paltan/mobile-phones/samsung-galaxy-a55-128-gb-bronze-3iRLv3a6WlRCmv31KBLLCIre.html,3,2026-09-25T05:51:30.368263+00:00,individual,"Fully functional, used for 6 months. Box and charger available. Malaysian variant."
Samsung Galaxy S23 Ultra 256 GB Gray,39000,Used,"Dhaka, Farmgate",19/09,https://bikroy.com/farmgate/mobile-phones/samsung-galaxy-s23-ultra-256-gb-gray-q8cqMzvbExIBSYHGp0jhFYTA.html,4,2026-09-25T05:51:30.971556+00:00,individual,Samsung Galaxy S23 Ultra has a high-quality OLED display attached
Apple iPhone 16 Pro Max 256 GB,129999,Used,"Rajshahi, Baharampur",21/06,https://bikroy.com/baharampur/mobile-phones/apple-iphone-16-pro-max-256-gb-fShnzR2EYw90F51LeoKqXDjw.html,5,2026-09-25T05:51:31.507310+00:00,individual,"Apple Limited Warranty till 29 August 2026
Australian Variant
Physical SIM + eSIM
Battery Health: 100%
Cycle Count: 234
No Scratch
No Dent
No Repair History
Never Opened
Box + Original Type-C Cable Available
Reason for Selling:
Upgrade to iPhone 17 Pro Max
Face to Face Deal Preferred
Location: Rajshahi"
Apple iPhone 16 Pro Max 256 GB Silver,127000,Used,"Rajshahi, Durgapur",15/05,https://bikroy.com/durgapur-1/mobile-phones/apple-iphone-16-pro-max-256-gb-silver-jFftCS6EkAw8hprEjHjSvhbM.html,5,2026-09-25T05:51:31.951849+00:00,individual,"iPhone 16 Pro Max (Singapore)
256GB | Natural Titanium | Like New
In fresh condition, brand new look
 256GB | Singapore Variant
 Cycle ~160 | Battery 100%
 No scratch / dent
 Never repaired
 Original charger + 8 covers
 Camera & Screen Protector included
 Price is almost fixed
 Serious buyers only
 Inbox / Call if interested"
Apple iPhone 17 Pro Max in Super Condition (Used),150000,Used,Rajshahi,23 hours ago,https://bikroy.com/rajshahi/mobile-phones/apple-iphone-17-pro-max-super-conditione-used-oUK24zs9ZHt8SMvtdlPraeFO.html,3,2026-09-25T05:51:32.712682+00:00,individual,"iPhone 17 Pro Max 

256 GB, 100% Battery Health

CC 17, CC 81

Super condition 🔥🔥

Enjoy a 7-day replacement guarantee ✅ 
Get a 1-year service warranty ✅ 

#Exchange possible ✅

Our Address :
Smart Choice, Shop No. 211, 
City Center, Beside Rajshahi College, Sonadigir Mor, Rajshahi

Call for any details"
Apple iPhone 14 Pro Max 256 GB Purple,78500,Used,Rajshahi,01/09,https://bikroy.com/rajshahi/mobile-phones/apple-iphone-14-pro-max-256-gb-purple-pIWYbP0PC04AqPi9SEG7fnnH.html,3,2026-09-25T05:51:33.415078+00:00,individual,সিঙ্গাপুর ভেরিয়েন্ট ফোনে কোন ধরনের কোন সমস্যা নাই যত ইচ্ছা দেখে নিবেন নিজের পার্সোনাল কিছু ব্যক্তিগত কারণে ফোনটা আমাকে সেল করা লাগছে তাছাড়া কোন কারণ নেই ফোন বিক্রি করার । ব্যক্তিগত কিছু কারণে টাকা দরকার তাই ফোনটা সেল করব । লোকেশনে এসে ইচ্ছামত ফোন দেখে নিয়ে যাবেন প্রয়োজনে ওয়াটারপ্রুফ চেক করে নেবেন । ফোন দেখতে আসলে অবশ্যই ফোন পছন্দ হবে।
