raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
Samsung Galaxy S23 Ultra 256 GB Green,50000,Used,"Dhaka, Mirpur",09/09,https://bikroy.com/mirpur/mobile-phones/samsung-galaxy-s23-ultra-256-gb-green-8cj1Kwrcwyy8yL8OrP7SH7Nu.html,5,2026-09-26T04:07:32.042905+00:00,individual,Full authentic phone all original parts just main screen minor crack and no other issue camera s pen all perfect 256 gb exchange possible phone comes without box only device
Samsung Galaxy S23 128 GB Black,29999,Used,"Dhaka, Khilgaon",22 hours ago,https://bikroy.com/khilgaon/mobile-phones/samsung-galaxy-s23-128-gb-black-r339kLi8UVPKd5yHuDxBMVwD.html,3,2026-09-26T04:07:32.773264+00:00,individual,"Assalamu Alaikum.
Greetings from ""Mobo Live Bd"".
Samsung S23 8/128GB
Black
Full Factory Unlock
100% original device
Dear Honourable Customer.
Now you can purchase with EMI of 21 banks credit cards. Thanks for being with us."
Samsung Galaxy S23 Ultra 256 GB Green,49000,Used,"Dhaka, Savar",03/09,https://bikroy.com/savar/mobile-phones/samsung-galaxy-s23-ultra-256-gb-green-lfoyhkvSbhZIcLe1GxB8KFnn.html,5,2026-09-26T04:07:33.140482+00:00,individual,"Samsung S23 ultra

12/256gb

1 ta esim/1 ta physical

সব কিছু ওরজিনাল এবং অথেনটিক

Camera 100x পর্যন্ত ওকে, প্রোট্রেট ও আগুন।ক্যাশ মেমো আছে ইমারজেন্সি টাকার প্রয়োজন সে কারণে বিক্রি করতেছি"
Apple iPhone 12 Pro 128 GB Blue,35500,Used,"Rajshahi, Kazla",07/09,https://bikroy.com/kazla/mobile-phones/apple-iphone-12-pro-128-gb-blue-6cdgJjud2PxgcM3kR0dr47TR.html,5,2026-09-26T05:08:13.659845+00:00,individual,"কোন সমস্যা নেই, দেখে নিতে পারবেন। ব্যাটারি হেলথ ৭৩%। ফোন কখনো খোলা হয়নি। যমুনা ফিউচার পার্ক থেকে কেনা হয়েছে। মানি রিসিট আছে। EVERYTHING ORIGINAL AND OKAY 016XXXXXXXX"
Apple iPhone 16 Pro Max 512 GB Gold,62000,Used,"Chattogram, Agrabad",2 hours ago,https://bikroy.com/agrabad/mobile-phones/apple-iphone-16-pro-max-512-gb-gold-stv6rXHhqYpUVNyajj6M9roB.html,5,2026-09-26T05:08:25.175564+00:00,individual,"You can check, listen and take it"
Samsung Galaxy S24 Ultra 256 GB,72000,Used,"Rajshahi, Kadirgonj",1 day ago,https://bikroy.com/kadirgonj/mobile-phones/samsung-galaxy-s24-ultra-256-gb-bapwg9pheMYx9QO8YDsiCjTw.html,5,2026-09-26T05:08:27.224054+00:00,individual,"Full box available 
Vietnam verient 
No issues 
Emergency. Sell... !"
Samsung Galaxy Z Fold 5 512 GB Black,50000,Used,"Rajshahi, Hatemkha",03/09,https://bikroy.com/hatemkha/mobile-phones/samsung-galaxy-z-fold-5-512-gb-black-7QsCSHU9qxgDFgtSqDGaGbg9.html,4,2026-09-26T05:08:28.360970+00:00,individual,samsung z fold 5 12/512 all ok location rajshahi jekono sequrity dewa jabe   vlo phon pele exchange kora jbe
New Samsung Galaxy S26 Ultra 5G 256 GB Blue,115000,Brand New,"Rajshahi, Boalia",17/09,https://bikroy.com/boalia/mobile-phones/new-samsung-galaxy-s26-ultra-5g-256-gb-blue-qbY4u6z9tvD4tAf2sYkJyrMH.html,5,2026-09-26T05:08:29.052372+00:00,individual,"Samsung s26 ultra
Very good condition, like brand new with box and a cover, charger, not a single issue or scratch, just used arround 3/4 months"
Samsung Galaxy S24 256 GB Black,42000,Used,"Chattogram, New Market, Chattogram",01/09,https://bikroy.com/new-market/mobile-phones/samsung-galaxy-s24-256-gb-black-C0sS7vNgpXQgNpwhtOEL5Xtw.html,3,2026-09-26T05:08:29.616522+00:00,individual,একটি Samsung S24 মোবাইল ফোন আর্জেন্ট বিক্রয় করা হবে
Samsung Galaxy A52 5G 128 GB Blue,25000,Used,"Chattogram, Chawkbazar",11/09,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-a52-5g-128-gb-blue-3jucFhvo2qh1ePYcFH1AvThP.html,5,2026-09-26T05:08:30.352958+00:00,individual,"No box... only device... There are minor scratches, check and take... possible only inctg... Rahattarpul, ctg... Bought it for 45k when I bought it new"
Apple iPhone 13 128 GB White,46000,Used,"Rajshahi, Shaheb Bazar",23 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-13-128-gb-white-BZp4A9O4jdwlZv9xmHsHDKUo.html,3,2026-09-26T05:08:30.847623+00:00,individual,"iPhone 13 
128GB, 99% Battery Health 
Warranty available, used for only 4 months 
Super condition 
Enjoy a 7-day replacement guarantee 
Get a 1-year service warranty 
#Exchange possible 
Our Address: 
Smart Choice, Shop No. 211, 
City Center, Beside Rajshahi College, Sonadigir Mor, Rajshahi 
Call for details:"
Samsung Galaxy S23 256 GB Green,38999,Used,"Chattogram, Nasirabad",01/09,https://bikroy.com/nasirabad/mobile-phones/samsung-galaxy-s23-256-gb-green-dotL5522wkaJrbB4S7qgQ5Gz.html,4,2026-09-26T05:08:30.961826+00:00,individual,"🔥 Samsung Galaxy S23 | Premium Deal 🔥

💰 Best Deal Available!

📱 Samsung Galaxy S23 — Base Variant
💾 8GB RAM | 256GB Storage
📦 With Full Box
✨ As Like New 

📞 Contact 019XXXXXXXX"
Apple iPhone 14 128 GB Blue,36500,Used,"Rajshahi, Kazla",14/09,https://bikroy.com/kazla/mobile-phones/apple-iphone-14-128-gb-blue-3atLbgKyqxAadCibbEG90tWw.html,5,2026-09-26T05:08:31.631718+00:00,individual,"Battery 82
Storage 128
Wifi bypass"
Samsung Galaxy S25 Ultra 256 GB Blue,92500,Used,"Dhaka, Baridhara",2 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s25-ultra-256-gb-blue-k6uwPe9edJb3D7IhwVShcCTD.html,5,2026-09-26T05:08:44.690266+00:00,individual,"Samsung S25 Ultra 12/256GB. Full boxed, full fresh. 100% fresh like new condition."
Samsung Galaxy S25 Ultra 256 GB Black,91999,Used,"Dhaka, Bashundhara City",1 day ago,https://bikroy.com/bashundhara-city/mobile-phones/samsung-galaxy-s25-ultra-256-gb-black-jOwoXcwWHDhkB1SYXwEjjsIV.html,5,2026-09-26T05:45:43.899737+00:00,individual,"Samsung Galaxy S25 Ultra
 Titanium Black
 12GB RAM | 256GB Storage
 Full Boxed
 Inbox now for the latest price.
 Visit Our Shop
Basement-2, Shop No: 94 
Basundhara City Shopping Complex 
Panthapath Dhaka 1215 
 You can easily find our shop on the left side after going down the escalator."
Samsung Galaxy S21+ 5G 128 GB Purple,23999,Used,"Dhaka, Savar",23 hours ago,https://bikroy.com/savar/mobile-phones/samsung-galaxy-s21-5g-128-gb-purple-BQovCcEKSoGZ2UmGNfIZ4Ghd.html,5,2026-09-26T05:45:46.828951+00:00,individual,"S21+ 5G (128GB) in super fresh condition

Location: Savar, Nobinogor, Sena Shopping Complex
Shop name: Apple Gadgets & Care
Shop no: D/43, Lift 3"
Samsung Galaxy S22 Ultra 256 GB Rose Gold,50000,Refurbished,"Dhaka, Keraniganj",29/08,https://bikroy.com/keraniganj/mobile-phones/samsung-galaxy-s22-ultra-256-gb-rose-gold-dZ6hWHw5BSNQR7KMJ3E8pN7.html,3,2026-09-26T05:45:48.064247+00:00,individual,Samsung Galaxy S22 Ultra 5G (Original Korean Variant) for Sale জরুরী টাকার প্রয়োজনে আমার ব্যবহৃত Samsung Galaxy S22 Ultra (12GB RAM / 256GB ROM) ফোনটি বিক্রি করা হবে। ফোনটি সম্পূর্ণ ফ্রেশ এবং অফিশিয়াল কোরিয়ান ভ্যারিয়েন্ট (Model: SM-S908N)। দুবাই থেকে ০৯/০৮/২০২৬ তারিখে আনা হয়েছে ।মোবাইল 017XXXXXXXX
Apple iPhone 15 Plus 128 GB Black,65000,Used,"Rajshahi, Shaheb Bazar",1 day ago,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-15-plus-128-gb-black-39lMK4kbQi46v2oAe9V2gR8W.html,3,2026-09-26T06:09:14.318791+00:00,individual,"iPhone 15 Plus
128GB / 89% Battery Health
Physical SIM
Super condition
7 days replacement guarantee
1 year service warranty
#exchange possible
Our Address:
Smart Choice, Shop No. 211,
City Center, Beside Rajshahi College, Sonadighi Mor, Rajshahi
Call for any details:"
Apple iPhone 14 Pro Max 256 GB Purple,75000,Used,"Rajshahi, Boalia",23/09,https://bikroy.com/boalia/mobile-phones/apple-iphone-14-pro-max-256-gb-purple-mHbtfoZzLacztyibugAPpveH.html,3,2026-09-26T06:09:14.770612+00:00,individual,"Phone is completely fresh with no issues.
1. Model: iPhone 14 Pro Max
2. Storage: 256GB
3. Battery Health: 83%
4. Color: Purple
5. Box Included: Yes
6. Variant: Singapore
7. SIM Support: 1 eSIM / 1 Physical SIM
8. Usage Duration: 9 months
9. Parts Replaced: No
10. Mobile Issues: No"
Apple iPhone 14 Pro 256 GB White,74999,Used,Rajshahi,2 days ago,https://bikroy.com/rajshahi/mobile-phones/apple-iphone-14-pro-256-gb-white-rB3Sw76SgiKGdXbQMr1qG6Rg.html,4,2026-09-26T06:09:15.467258+00:00,individual,"Iphone 14 pro
 storage 256GB
 No issues
 94% Battary Health (original)
 No Scratch/Dents
 USA V - Dual E-Sim"
Apple iPhone 11 128 GB White,25000,Used,"Rajshahi, Ramchandrapur",18/09,https://bikroy.com/ramchandrapur/mobile-phones/apple-iphone-11-128-gb-white-3Cnpx5FNExvU9kzYBDMq65SG.html,5,2026-09-26T06:09:16.217510+00:00,individual,Fully fresh condition... Only interested buyers are requested to knock please in this number ()... Phone location SADHURMOR (Opposite road of Orchid Mess)...
New Apple iPhone 13 128 GB White,45000,Brand New,"Rajshahi, Rajpara",18/09,https://bikroy.com/rajpara/mobile-phones/new-apple-iphone-13-128-gb-white-uDmse2C2USsvbRAKfzbb4Jux.html,3,2026-09-26T06:09:16.894197+00:00,individual,"iPhone 13 genuine
Hong Kong variant 
128GB 
Physical dual SIM 
Battery health 91% 
Full fresh, 3uTools 100%, check as much as you want 
National ID photocopy required for device security only"
Apple iPhone 13 128 GB Blue,40000,Used,"Rajshahi, Paba",13/09,https://bikroy.com/paba/mobile-phones/apple-iphone-13-128-gb-blue-czS4i5M9Wq32qVfLM7q7wodI.html,4,2026-09-26T06:09:17.624034+00:00,individual,"All ok, authentic phone, water proof checked, Face ID ok, battery 80... check as much as you want... contact WhatsApp"
Apple iPhone 17 Pro Max P-SIM+E-SIM Brand New,172999,Brand New,"Chattogram, Agrabad",1 day ago,https://bikroy.com/agrabad/mobile-phones/apple-iphone-17-pro-max-p-sim-e-sim-ntun-brand-new-1c1M4oyTA6EwXO5vWGDhrGjL.html,0,2026-09-26T06:09:18.325342+00:00,individual,"Stay updated with our latest product prices by liking 👍 & FOLLOWING our page. Page link - https://www.facebook.com/jojobdctg.

** iPhone 17 Pro Max, 256GB, Australian variant, 100% authentic.
Other Apple models in our store – 17 Pro Max 512GB - Australia, 17 256GB Australia, 16 128GB, 15 128GB Singapore, 14 128GB, MacBooks Singapore Air M4 16/256.

🌍 Variant: global

📦 Condition: New Intact |

✅ 100% Authentic

✅ 7-day replacement, 1-year service warranty.

----------------------------------------------------------------------

Address:

Shop- 537, Level-5 (Capsule lift 4,

Straight after exiting the lift, JoJoBD)

Akhtaruzzaman Center,

Agrabad, Chittagong. Show more"
Apple iPhone 17 CANADA BRAND NEW (Brand New),120000,Brand New,"Chattogram, Chawkbazar",1 day ago,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-17-canada-brand-new-brand-new-dZOMhZI7wxvPld4PST30rdSL.html,0,2026-09-26T06:09:18.985119+00:00,individual,"🔳 INTACT SEAL PACK
🔳 Storage: 12/256GB
🔳 Colour: WHITE
◾ Box And Original Cable


🔰 Our Speciality......................................


◾Original & Non-Refurbished Product
◾Emi Facilities Available*
◾Accept Visa, Master Card
◾Delivery Facility inside & Outside ctg.
◾Phone Exchange Facilities*
◾Our All Products Original And Genuine. 
◾Our All Product 7 Days replacement And 1 year Service Warranty


🔰 Our Showroom Address:

Rony Enterprise (Since 2007)
Bali Arcade Shopping Center
4th Floor, Shop no 03(infront of chawkbazar Post Office
Sirajuddula Road, Chawkbazar, Chattogram Show more"
Apple iPhone 17 AIR 256GB INTACT (Brand New),120000,Brand New,"Chattogram, Chawkbazar",1 day ago,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-17-air-256gb-intact-brand-new-8bPAcmG1pmjkGNibZcyoAMMq.html,0,2026-09-26T06:09:19.486193+00:00,individual,"🔳 INTACT SEAL PACK
🔳 Storage: 12/256GB
🔳 Colour: BLUE
◾ Box And Original Cable


🔰 Our Speciality......................................


◾Original & Non-Refurbished Product
◾Emi Facilities Available*
◾Accept Visa, Master Card
◾Delivery Facility inside & Outside ctg.
◾Phone Exchange Facilities*
◾Our All Products Original And Genuine. 
◾Our All Product 7 Days replacement And 1 year Service Warranty

🔰 Our Showroom Address:

Rony Enterprise (Since 2007)
Bali Arcade Shopping Center
4th Floor, Shop no 03(infront of chawkbazar Post Office
Sirajuddula Road, Chawkbazar, Chattogram Show more"
Apple iPhone 13 Pro 256 GB Green,57500,Used,"Chattogram, Agrabad",12 hours ago,https://bikroy.com/agrabad/mobile-phones/apple-iphone-13-pro-256-gb-green-yL97vNmcPNz0yB6Xht1t4jl.html,4,2026-09-26T06:09:19.842299+00:00,individual,iPhone 13 Pro Max 256 GB Everything original
Apple iPhone 17 256 GB Purple,91990,Used,"Chattogram, Chawkbazar",1 day ago,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-17-256-gb-purple-tYfj4qGzNVum3C9R8Ya2ijiC.html,3,2026-09-26T06:09:20.179286+00:00,individual,"Apple iPhone 17
256GB | LL/A Variant
Battery Health 100%
Cycle Count: 6
Apple Warranty Available
First Use: January 2026
Enjoy 15-day replacement guarantee | Lifetime service -
Finlay Square, Level-4, Shop-406, 2 No Gate, Nasirabad, Chattogram"
Apple iPhone 14 128 GB Black,60000,Used,"Chattogram, Agrabad",13 hours ago,https://bikroy.com/agrabad/mobile-phones/apple-iphone-14-128-gb-black-m8ZacFWUywvwx8UEEDTEBnqX.html,4,2026-09-26T06:09:20.709114+00:00,individual,"iPhone 14 128GB — Midnight | Like New

Purchased from Canada on 14 Jan 2026. Battery Health: 100%. Used only ~15 days. Absolutely like new. Model: MPUD3VC/A. No issue, repair, or damage. Everything works perfectly.

Reason: Upgrading to iPhone 17.
Price: 60,000 BDT (Fixed)
Inbox if interested."
Apple iPhone 11 Pro 64 GB White,27000,Used,"Chattogram, Chandgaon",30/08,https://bikroy.com/chandgaon/mobile-phones/apple-iphone-11-pro-64-gb-white-rizAFIviNcVL4cH5RXpL348a.html,5,2026-09-26T06:09:21.363063+00:00,individual,"Model: Iphone 11 Pro
Storage:64gb
Battery health:72%(orginal)
Varrient:Japan
Price:27k
Mobile+cashmemo
Location:chandgao bohoddarhat chotoogram(location must)
Mobile ta 8 month use korsi.99% fresh. Kono issue nai.display 100% orginal guarantee.True tone and face id all everything okay.tana 5 hours+ use kora jai.battery o orginal.mbl finlay thke nsi"
Apple iPhone 13 Pro 128 GB Black,45500,Used,"Chattogram, Agrabad",16/09,https://bikroy.com/agrabad/mobile-phones/apple-iphone-13-pro-128-gb-black-uDardxSCLy9rfaxn9XOhGjoL.html,5,2026-09-26T06:09:21.984389+00:00,individual,"All ok
Authentic set 
128gb
Battery Health 73%
Set + cover + cash memo 
Waterproof is intact
Must come to location to buy"
Apple iPhone 14 Pro 128 GB Purple,53999,Used,"Dhaka, Shantinagar",29/08,https://bikroy.com/shantinagar/mobile-phones/apple-iphone-14-pro-128-gb-purple-a7lgAxXjP9ZXvm1I8w5iVe3T.html,3,2026-09-26T06:12:24.854165+00:00,individual,"Iphone 14pro 128gb
Singapore variant
bh 76%
display has a pink line
cash memo available 
price slightly negotiable.
location : shantinagar or bailyroad"
Apple iPhone 14 Pro 128 GB Gold,65000,Used,"Dhaka, Savar",03/09,https://bikroy.com/savar/mobile-phones/apple-iphone-14-pro-128-gb-gold-n9ALReZMbwWe7pQovgea5faj.html,4,2026-09-26T06:12:25.124171+00:00,individual,"📱 iPhone 128GB — Singapore Variant 🇸🇬



✅ Storage: 128GB
🔋 Battery Health: 72%
📦 Original Box আছে
🇸🇬 Singapore Variant
👤 আমি প্রথম মালিক
🔧 কোনো Repair/Replacement করা হয়নি
✨ ফোনের কন্ডিশন ভালো, দেখে-শুনে নিতে পারবেন

💯 Genuine Buyer হলে যোগাযোগ করুন।
🤝 সামনাসামনি দেখে, চেক করে তারপর নেবেন।

📩 Interested হলে Inbox করুন।"
Apple iPhone 13 Pro Max 128 GB White,52000,Used,"Dhaka, Mirpur",04/09,https://bikroy.com/mirpur/mobile-phones/apple-iphone-13-pro-max-128-gb-white-zgRBPkk51EfvE4Wa24yGYqQ8.html,3,2026-09-26T06:12:25.795069+00:00,individual,"Iphone 13 pro max full fresh 
kono issues nai 
face id true tone all 100/100
battery health 90% all authentic 
waterproof ase cash memo deya hobe"
Apple iPhone 12 64 GB Blue,25000,Used,"Dhaka, Uttara",02/09,https://bikroy.com/uttara/mobile-phones/apple-iphone-12-64-gb-blue-yLTdx5R8j6eDxudrQBwpWdJC.html,5,2026-09-26T06:12:26.371459+00:00,individual,"i Phone 12 
সেল পোস্ট 
বেটারি চেঞ্জ  
আর ফেস id নাই 
আর সবকিছু ফুল ওকে  
25k fixed  
শুধুমাত্র যাদের লাগবে তারা ইনবক্স  করুন"
Apple iPhone XR 128 GB Blue,19000,Used,"Dhaka, Motijheel",02/09,https://bikroy.com/motijheel/mobile-phones/apple-iphone-xr-128-gb-blue-3SbeVvo3TYq62h237pS6WhW1.html,5,2026-09-26T06:12:27.107954+00:00,individual,"ফোন একদম নতুনের মতোই তবে একবার ফোন পানিতে পরে যাওয়ার পরে ফোন খুলতে হয়েছিলো হিট দেওয়ার জন্য , 
কোন কিছুই চেঞ্জ হয় নি।"
Apple iPhone 13 128 GB Pink,31500,Used,"Dhaka, Savar",3 hours ago,https://bikroy.com/savar/mobile-phones/apple-iphone-13-128-gb-pink-8BrEHsd9XAky1wsBCtTzeQ9L.html,3,2026-09-26T06:12:27.769446+00:00,individual,"Iphone 13 128GB BH68%
✨ একদম ফ্রেশ কন্ডিশন! 💯
🔹 কোনো দাগ নেই, খোলা বা সার্ভিসিং হয়নি। পার্টস ১০০% অরিজিনাল।
🎁 সাথে চার্জার ও শপের ক্যাশ মেমো পাবেন।
🛡️ ৭ দিনের রিপ্লেসমেন্ট ও ১ বছরের সার্ভিস ওয়ারেন্টি!
🏪 Livewire Savar - NTECH BD, সেনা শপিং কমপ্লেক্স, নবীনগর, সাভার।
🚚 সারা দেশে ক্যাশ অন ডেলিভারি।
📞 বিস্তারিত জানতে কল করুন 096XXXXXXXX"
