raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
Samsung Galaxy S21 FE 5G 128 GB Green,18000,Used,"Rajshahi, Shaheb Bazar",29/08,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s21-fe-5g-128-gb-green-3pbJRRVPKwwC7J0pAFE2lygp.html,5,2026-09-22T10:47:33.151681+00:00,individual,All ok . No issue just Display change full fresh phone Brand new condition
Samsung Galaxy S23 Ultra 256 GB Rose Gold,42000,Used,"Chattogram, Pahartali",15/09,https://bikroy.com/pahartali/mobile-phones/samsung-galaxy-s23-ultra-256-gb-rose-gold-sDO2ZUM3WXE7Qp0kooIHd5HU.html,5,2026-09-22T10:47:33.623704+00:00,individual,"Samsung S23 Ultra 
Storage 256 GB 
Phone is in absolute fresh condition, used like new.
Just a small mark on the display caused by a key hit in the pocket... S Pen occasionally disturbs a bit, otherwise everything is okay...
Memo will be provided with the phone...
Must come to the location if you want to buy the phone."
Samsung Galaxy S22 Ultra 256 GB Black,35000,Used,"Chattogram, Kotwali, Chattogram",29/08,https://bikroy.com/kotwali/mobile-phones/samsung-galaxy-s22-ultra-256-gb-black-BxygghxCWWavye0Vqu1NwpQ2.html,4,2026-09-22T10:47:34.376444+00:00,individual,Full fresh 12/256 Vietnam variant
Samsung Galaxy Z Fold7 512 GB Gray,131990,Used,"Dhaka, Mohammadpur",2 hours ago,https://bikroy.com/mohammadpur/mobile-phones/samsung-galaxy-z-fold7-512-gb-gray-aYXYoFAJH3Q1iiNyjHuIhKXW.html,5,2026-09-22T10:47:34.965037+00:00,individual,"Shop Name :Ab international 
Level -06 Shop number-(657,658)
Tokyo Square,Japan garden city, Mohammadpur
Call us for any question

👉 USED ফোন কিনে নিয়ে আর কোন দুশ্চিন্তা নয় কারণ আমরা দিচ্ছি ১০০% অরিজিনাল এবং অথেন্টিক ফোন। 
👉৭ দিনের মধ্যে কোনরকম প্রবলেম হলে রিপ্লেস করে দেওয়া হবে( Expect display issues)
👉এক বছরের ফ্রি সার্ভিস ওয়ারেন্টি"
Samsung Galaxy S25 Ultra 512 GB White,102000,Used,"Dhaka, Baridhara",5 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s25-ultra-512-gb-white-zErySP9Rx83e90DWpP1HJZa0.html,3,2026-09-22T10:47:35.344697+00:00,individual,Samsung S25 Ultra available at Jamuna Future Park.
Samsung Galaxy S24 Ultra 256 GB Bronze,80000,Used,"Dhaka, Baridhara",5 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s24-ultra-256-gb-bronze-3WRG6Ye7jJ13UWZ7rjIZVVVw.html,3,2026-09-22T10:47:36.648877+00:00,individual,Samsung s24 Ultra Jamuna future park
Samsung Galaxy S23 Ultra 256 GB Green,50000,Used,"Dhaka, Mirpur",09/09,https://bikroy.com/mirpur/mobile-phones/samsung-galaxy-s23-ultra-256-gb-green-8cj1Kwrcwyy8yL8OrP7SH7Nu.html,5,2026-09-22T10:47:36.847660+00:00,individual,Full authentic phone all original parts just main screen minor crack and no other issue camera s pen all perfect 256 gb exchange possible phone comes without box only device
Samsung Galaxy A55 128 GB Bronze,32000,Used,"Dhaka, Paltan",14/09,https://bikroy.com/paltan/mobile-phones/samsung-galaxy-a55-128-gb-bronze-3iRLv3a6WlRCmv31KBLLCIre.html,3,2026-09-22T10:47:37.274808+00:00,individual,"Fully functional, used for 6 months. Box and charger available. Malaysian variant."
Samsung Galaxy S23 Ultra 256 GB Gray,39000,Used,"Dhaka, Farmgate",2 days ago,https://bikroy.com/farmgate/mobile-phones/samsung-galaxy-s23-ultra-256-gb-gray-q8cqMzvbExIBSYHGp0jhFYTA.html,4,2026-09-22T10:47:37.947429+00:00,individual,Samsung Galaxy S23 Ultra has a high-quality OLED display attached
Apple iPhone 16 128 GB Black,67999,Used,"Rajshahi, Motihar",7 hours ago,https://bikroy.com/motihar/mobile-phones/apple-iphone-16-128-gb-black-G1eLaCEXbsYPI3FI1B84yxM.html,5,2026-09-22T10:47:38.550203+00:00,individual,"I phone 16 
128GB 
100% battery 116 bar charger 
Waterproof 
Call me"
Apple iPhone 14 Pro 256 GB Gold,66000,Used,Rajshahi,26/08,https://bikroy.com/rajshahi/mobile-phones/apple-iphone-14-pro-256-gb-gold-r2tPhtgWHAfy1ZB81bICrIKf.html,4,2026-09-22T10:47:39.253292+00:00,individual,"iPhone14 Pro — 256GB | Golden Colour
একদম Super Fresh Condition হাতে নিলেই পছন্দ হবে।
Model: iPhone 14 Pro, Storage: 256GB, Colour: Golden,Battery Health: 89%, Variant: USA

ফোনের কন্ডিশন একদম ফ্রেশ ও সুন্দর। যারা ভালো কন্ডিশনের iPhone 14 Pro খুঁজছেন, তাদের জন্য দারুণ একটি ডিল 

Address: Shaheb Bazar, Rajshahi
Call: [hidden information]"
Apple iPhone 15 128 GB White,55000,Used,"Rajshahi, Shaheb Bazar",5 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-15-128-gb-white-fsGLENhcvKogFRSNWMXFMI26.html,3,2026-09-22T10:47:39.823207+00:00,individual,"iPhone 15 
128GB / 97% Battery Health 
Physical SIM 
Experience super condition 
Enjoy a 7-day replacement guarantee 
Get a 1-year service warranty 
#Exchange possible 
Our Address: 
Smart Choice, Shop No. 211, 
City Center, Beside Rajshahi College, Sonadigir Mor, Rajshahi 
Call for details:"
Apple iPhone 14 Plus 256 GB Black,47500,Used,"Rajshahi, Kazla",09/09,https://bikroy.com/kazla/mobile-phones/apple-iphone-14-plus-256-gb-black-pfSjZjDyTAvgO69yDTi2dOlW.html,5,2026-09-22T10:47:40.297081+00:00,individual,"iPhone 14 Plus Indian variant
battery 75% original backup still good
storage 256GB 95% fresh
only phone and cash memo and cable
location Katakhali Rajshahi"
Apple iPhone 12 128 GB White,29500,Used,"Rajshahi, Shaheb Bazar",31/08,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-12-128-gb-white-hdB9ATugcOIdIHJRhUFosRoc.html,5,2026-09-22T10:47:40.873998+00:00,individual,"Iphone 12 used 
All okeyy 
Face id ✅
Battery othentic 
All othenthik 
No issuh 
Wp 017XXXXXXXX"
Apple iPhone 13 Pro Max 512 GB Blue,64000,Used,"Chattogram, Agrabad",17/09,https://bikroy.com/agrabad/mobile-phones/apple-iphone-13-pro-max-512-gb-blue-kdpYlGw6idSHO0eDakbzcMpg.html,5,2026-09-22T10:47:41.609931+00:00,individual,"Iphone 13 pro max 
Face id- Working 
Battery health -83% (original)
Storage -512gb
100% fresh condition
No repair history... 
Location :Chowmuhoni ,Agrbad,Ctg
For security- Nid card"
Apple iPhone 15 Pro Max 256 GB Gray,75000,Used,"Chattogram, Chawkbazar",29/08,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-15-pro-max-256-gb-gray-5mbNVKxoQ1t4cJthLfoCwxvT.html,4,2026-09-22T10:47:42.259202+00:00,individual,"IPhone 15pro max 256 natural titanium With box and catalogue stickers
The phone is my personal use and I bought it from DUBAI UAE.
Not scratch but phones screen change. I replaced it good once from Dubai cost around BDT 16k
If anyone are interested please contact on 018XXXXXXXX"
Apple iPhone 12 mini 64 GB Purple,27000,Used,"Chattogram, Mirsharai",18/09,https://bikroy.com/mirsharai/mobile-phones/apple-iphone-12-mini-64-gb-purple-A6CA32nYqKv7ui3Qi2hImmxR.html,3,2026-09-22T10:47:42.792980+00:00,individual,"Battery 83%
Face ID and True Tone are ok
Charger is available"
Apple iPhone 11 128 GB White,30000,Used,"Chattogram, Bandar, Chattogram",01/09,https://bikroy.com/bandar/mobile-phones/apple-iphone-11-128-gb-white-hyqj3QzlP9Zy8XEBS7myhEUA.html,5,2026-09-22T10:47:43.463415+00:00,individual,"Urgent sell. One hand use, secure, battery health 91%"
Apple iPhone 11 256 GB White,33000,Used,"Chattogram, Mirsharai",06/09,https://bikroy.com/mirsharai/mobile-phones/apple-iphone-11-256-gb-white-dR2RICTSDjwduSY51eCceNPT.html,3,2026-09-22T10:47:43.769475+00:00,individual,"Ipon 11
ব্যটারি:৮৮
পেস আইডি :ok
ওয়াটারপ্রুর্ব:ok
বক্স আচে 
চার্জার ওরজনাল
দাম।:৩৩০০০"
Apple iPhone 16 Pro Max 256 GB White,110000,Used,"Dhaka, Bashundhara City",7 hours ago,https://bikroy.com/bashundhara-city/mobile-phones/apple-iphone-16-pro-max-256-gb-white-7ujAzHqIDkBuKAeQqxXAn1an.html,3,2026-09-22T10:47:44.300158+00:00,individual,"10-day replacement guarantee
2-year service warranty
Safe courier facility across the country
Attractive exchange offer
Basement-1, Shop-84, Bashundhara City Shopping Mall
Price is subject to change. Please contact via WhatsApp before visiting."
Apple iPhone 16 Pro Max 256 GB Rose Gold,115000,Used,"Dhaka, Uttara",08/09,https://bikroy.com/uttara/mobile-phones/apple-iphone-16-pro-max-256-gb-rose-gold-3eKOzn9gVPyqV983G2c65Zd1.html,4,2026-09-22T10:47:44.718322+00:00,individual,"Iphone 16 pro max 
256gb
90%
Cycle count 671 
Box available 
Fresh condition 
Prices negotiable 
Location Uttara ,sector 7 azampur ."
Apple iPhone 16 Pro Max 256 GB Silver,118000,Used,"Dhaka, Jatrabari",14/09,https://bikroy.com/jatrabari/mobile-phones/apple-iphone-16-pro-max-256-gb-silver-aCm8HF7uOcOSzKa1ITtnuUFp.html,5,2026-09-22T10:47:45.335314+00:00,individual,"📱 iPhone 16 Pro Max 256GB — Full Fresh Condition 🔥

একদম ফ্রেশ ও যত্নে ব্যবহার করা iPhone 16 Pro Max বিক্রি করা হবে।

✨ Model: iPhone 16 Pro Max
💾 Storage: 256GB
🎨 Color: Natural Titanium
🔋 Battery Health: 91%
💎 Condition: একদম ফ্রেশ 
phone er sathe ja jabe paben 
Box paben 
Cash memo paben
Phone er cover paben 
Price :118000"
Apple iPhone 14 Pro 128 GB Purple,53999,Used,"Dhaka, Shantinagar",29/08,https://bikroy.com/shantinagar/mobile-phones/apple-iphone-14-pro-128-gb-purple-a7lgAxXjP9ZXvm1I8w5iVe3T.html,3,2026-09-22T10:47:46.095604+00:00,individual,"Iphone 14pro 128gb
Singapore variant
bh 76%
display has a pink line
cash memo available 
price slightly negotiable.
location : shantinagar or bailyroad"
Apple iPhone 17 256 GB Black,90000,Used,"Dhaka, Savar",16/09,https://bikroy.com/savar/mobile-phones/apple-iphone-17-256-gb-black-l2XRoOc4zwuw3JZFAbIQXVaj.html,3,2026-09-22T10:47:46.841995+00:00,individual,"* Apple iPhone 17 
  Savar Dhaka
* Color: Black
* Storage: 256GB
* Battery Health: 99%
* Battery Cycle Count: 219
* Battery Status: Normal
* First Activated: January 2026
* iOS Version: 26.5.2
* Face ID, Camera, Display, Speakers & All Functions Working Perfectly
* No Repairs | No issues"
Apple iPhone 15 Pro 512 GB Black,82000,Used,"Dhaka, Dhanmondi",2 days ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-15-pro-512-gb-black-dKMjBpNccKo1uZImD2Dqorov.html,5,2026-09-22T10:47:47.344251+00:00,individual,"Used with great care, fresh condition. Face ID, all cameras, display, touch, speaker, button, and port are fully functional. No repair or modification has been done. Battery Health 77% - Original Apple Battery, never replaced or boosted. Comes with box and 2 cases | Dhanmondi 7A, Dhaka | | The phone can be inspected and verified, and reasonable negotiation is possible."
Apple iPhone 11 128 GB Black,25000,Used,"Dhaka, Kamrangirchar",05/09,https://bikroy.com/kamrangirchar/mobile-phones/apple-iphone-11-128-gb-black-rMVTiIzyYZRsSBILULDSsPqp.html,5,2026-09-22T10:47:48.157497+00:00,individual,"আসসালামুআলাইকুম 
iphone 11 (128gb )
ফোন টি ফুল ফ্রেস কন্ডিশন কোন সমস্যা নাই।
ডিসপ্লে অরিজিনিয়াল।
ফেইস আইডি ওকে।
ট্রুটন ওকে।
বেটারি হেল্থ। ৭৬%
ফোনের সাথে সব ধরনের সিকিউরিটি দেওয়া যাবে।
ফোন টি একচেঞ্জ করতে পারবেন সুধু iphone এর সাথে ।
যারা নিবেন এখুনি যোগাযোগ করুন । ধন্যবাদ"
Apple iPhone 12 64 GB Black,25000,Used,"Dhaka, Mirpur",09/09,https://bikroy.com/mirpur/mobile-phones/apple-iphone-12-64-gb-black-hVS0DAiNnbVS97DGJCx8I7Ce.html,5,2026-09-22T10:47:48.379947+00:00,individual,"iPhone 12 64 GB
Full Box.
Battery: 65% (Original Battery)
No Repair History.
Sell Only, No Exchange.
Phone 016XXXXXXXX"
Apple iPhone XR 128 GB Blue,19000,Used,"Dhaka, Motijheel",02/09,https://bikroy.com/motijheel/mobile-phones/apple-iphone-xr-128-gb-blue-3SbeVvo3TYq62h237pS6WhW1.html,5,2026-09-22T10:47:48.896417+00:00,individual,"ফোন একদম নতুনের মতোই তবে একবার ফোন পানিতে পরে যাওয়ার পরে ফোন খুলতে হয়েছিলো হিট দেওয়ার জন্য , 
কোন কিছুই চেঞ্জ হয় নি।"
Xiaomi 13 Ultra 256 GB Green,45000,Used,"Dhaka, Mohammadpur",01/09,https://bikroy.com/mohammadpur/mobile-phones/xiaomi-13-ultra-256-gb-green-ieKf314ZpqgPQrdkSl8oI3i8.html,5,2026-09-22T10:47:49.560506+00:00,individual,"📱🔥 Xiaomi 13 Ultra (6/128GB) used 
no box
📸 অসাধারণ Leica Camera Experience
China varriant 
💾 RAM/ROM: 6/128GB
মূল্য: ৪৫,০০০ টাকা
🏷️ New Price: ৯৪,০০০ টাকা

✅ Only Device
✅ Back Cover
✅ Premium Super Strong Glass
📍 লোকেশন: সাভার সেনা শপিং কমপ্লেক্স
SMS Gadget
🚨 মাত্র ১ পিস Available!
⚠️ আসার আগে অবশ্যই কল করে Booking করে আসতে হবে।"
Xiaomi Redmi K90 256 GB Red,49999,Used,"Dhaka, Motalib Plaza",4 hours ago,https://bikroy.com/motalib-laza/mobile-phones/xiaomi-redmi-k90-256-gb-red-3nXbCwNU7U9BbXQufIP8PHEC.html,5,2026-09-22T10:47:50.087403+00:00,individual,"Wholesale & Retail 
Redmi K90 12/256GB (Active)
BH-100%

Mobile, Box & Charger (বক্স, চার্জার পেতে সময় লাগতে পারে ৫/৭ দিন) 

Address: Hridoy Communication, 2nd Floor, Shop no: 338"
Xiaomi Poco X8 Pro 256 GB White,45990,Used,"Dhaka, Badda",8 hours ago,https://bikroy.com/badda/mobile-phones/xiaomi-poco-x8-pro-256-gb-white-bq8b8wotp6ixfoOByF2KY2Uo.html,3,2026-09-22T10:47:50.599718+00:00,individual,"Processor :Dimensity 8500 ultra 
Ram: 8 GB
Display: 6.6"" AMOLED 120hz
Camera: Back-50+8\Front-20 MP
Battery:6500
Device with Cash Memo & Charger.
You will get 7 days replacement and 1 year free service. You can exchange your old mobile with us.
Weekly closed: Wednesday."
New Samsung Galaxy S26 Ultra 5G 256 GB Blue,115000,Brand New,"Rajshahi, Boalia",17/09,https://bikroy.com/boalia/mobile-phones/new-samsung-galaxy-s26-ultra-5g-256-gb-blue-qbY4u6z9tvD4tAf2sYkJyrMH.html,5,2026-09-22T10:47:51.192731+00:00,individual,"Samsung s26 ultra
Very good condition, like brand new with box and a cover, charger, not a single issue or scratch, just used arround 3/4 months"
Samsung Galaxy Z Fold 5 512 GB Black,50000,Used,"Rajshahi, Hatemkha",03/09,https://bikroy.com/hatemkha/mobile-phones/samsung-galaxy-z-fold-5-512-gb-black-7QsCSHU9qxgDFgtSqDGaGbg9.html,4,2026-09-22T10:47:51.894345+00:00,individual,samsung z fold 5 12/512 all ok location rajshahi jekono sequrity dewa jabe   vlo phon pele exchange kora jbe
Samsung Galaxy S23 Ultra 256 GB Gray,52000,Used,"Rajshahi, Boalia",2 days ago,https://bikroy.com/boalia/mobile-phones/samsung-galaxy-s23-ultra-256-gb-gray-bsmn8K220lLOf2ALHhks2mSr.html,3,2026-09-22T10:47:52.654280+00:00,individual,"All okay 100% full fresh phone never opened, charge lasts very well"
Xiaomi Civi 1S 256 GB Black,18000,Used,"Dhaka, Mirpur",30/08,https://bikroy.com/mirpur/mobile-phones/xiaomi-civi-1s-256-gb-black-2H7DlER5zU5PrRQWVUz6zvGK.html,5,2026-09-22T10:47:53.172732+00:00,individual,"Xiaomi Civi 5G | 8GB RAM | 256GB ROM — বিক্রি হবে
একদম ফ্রেশ ও সুন্দর কন্ডিশনের ফোন। 
মাত্র ২ সপ্তাহ আগে কেনা হয়েছে। ফোনের সবকিছু অরিজিনাল এবং কোনো পার্টস পরিবর্তন করা হয়নি।
 RAM: 8GB
 Storage: 256GB
 Processor: Snapdragon 778G 5G
 Display: 6.55"" OLED | 120Hz
 Main Camera: 64MP
 Front Camera: 32MP
 Battery: 4500mAh
 Fast Chargi"
Xiaomi Redmi 13 128 GB Black,16000,Used,"Dhaka, Baridhara",8 hours ago,https://bikroy.com/baridhara/mobile-phones/xiaomi-redmi-13-128-gb-black-pzAAjD0ZfrpYbTgIIC8vnySC.html,4,2026-09-22T10:47:53.930352+00:00,individual,"Redmi 13, without box, full fresh condition."
Xiaomi 13 256 GB Blue,32999,Used,"Dhaka, Mirpur DOHS",1 hour ago,https://bikroy.com/mirpur-dohs/mobile-phones/xiaomi-13-256-gb-blue-7YitwFwbP4J0vc5Bn2s6NcdB.html,4,2026-09-22T10:47:54.104059+00:00,individual,"AR Gallery BD 
Shop-76, Lift-4, Shah Ali Plaza, Mirpur-10,Dhaka-1216,
Xiaomi 13 - Only Phone + Cash Memo.
★Ram:- 12GB ★Rom:-256GB 
★Back Camera:-50+10+12 MP 
★Front Camera:- 32MP
★Battery:-4500mAh
★ Charging: 67W wired,
★ Sim: dual sim
■ 5 দিনর রিপ্লেসমেন্ট গ্যারান্টি । 
■ 1 বছরের সার্ভিস ওয়ারেন্টি ( Without parts)"
Samsung Galaxy S21 5G 256 GB Purple,24000,Used,"Rajshahi, Motihar",31/08,https://bikroy.com/motihar/mobile-phones/samsung-galaxy-s21-5g-256-gb-purple-5Db29E34KKOPkChXveRN45ba.html,5,2026-09-22T10:47:54.965172+00:00,individual,টাকার দরকার এজন্য সেল দিচ্ছি ফোন দেখতে হলে অবশ্যই লোকেশনে এসে দেখেশুনে চেক করে নিয়ে যাবেন ধন্যবাদ
Samsung Galaxy S23 256 GB Purple,29500,Used,"Rajshahi, Shaheb Bazar",31/08,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s23-256-gb-purple-z0vMn9k4kvnPJvXvVSF1GmO8.html,3,2026-09-22T10:47:55.476435+00:00,individual,"ফোন ফুল ফ্রেশ আছে আউটলুক ফ্রেশ আছে। সবমিলে অলমোস্ট ৯০% ফ্রেশ ফোন। Docomo veriant এর ফোন এইটা Storage: 256 জিবি। 

Note: প্রব্লেম জাস্ট ডিস্প্লে এক সাইডে গোল্ডেন কিছু দাগ আছে যেটা খালি চখে বা ডিস্প্লে ওন হলে বুঝা জাইনা। এইটা অনেকদিন থেকে আছে আর বড়বে না এটা গারেন্টি।  

👉 Exchange করা যাবে।"
New Samsung Galaxy A15 5G 256 GB White,18999,Brand New,"Rajshahi, Vodra",5 hours ago,https://bikroy.com/vodra/mobile-phones/new-samsung-galaxy-a15-5g-256-gb-white-khjzStvu9IVYXPSkuoRxP6hS.html,5,2026-09-22T10:47:56.542005+00:00,individual,"Experience smart design and incredible performance with the Samsung A15, your perfect choice.

Limited stock – first come, first served!
Our Address: Baneswar Shibpur Hat, Puthia, Rajshahi
100% Trustworthiness
Right price, right product
FAHIM mobile zone, your trusted mobile shop"
Samsung Galaxy S24 Ultra (Used),90000,Used,"Chattogram, Khulshi",23/04,https://bikroy.com/khulshi/mobile-phones/samsung-galaxy-s24-ultra-used-7CO4BEAXvKuCTvUK7J1NNbx6.html,3,2026-09-22T10:47:56.807239+00:00,individual,"100% fresh.
Full boxed. Not a single spot. Original cable.
With premium phone case."
Samsung Galaxy Z Fold 6 (12/256) DUAL SIM BOX (Used),120000,Used,"Chattogram, Chawkbazar",5 hours ago,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-z-fold-6-12-256-dual-sim-box-used-zcU1KIkG3VDPt1bIhFEOOgY4.html,2,2026-09-22T10:47:57.065324+00:00,individual,"🔳 Used abroad for 2/3 months. As good as new condition.
🔳 Storage: 12/256GB
🔳 Colour: Silver
◾ Box and original cable included

🔰 Our Speciality......................................

◾ Original & Non-Refurbished Product
◾ EMI Facilities Available*
◾ Accept Visa, Master Card
◾ Delivery facility inside & outside Chattogram
◾ Phone exchange facilities*
◾ All products are original and genuine.
◾ 7-day replacement and 1-year service warranty on all products

🔰 Our Showroom Address:

Rony Enterprise (Since 2007)
Bali Arcade Shopping Center
4th Floor, Shop no 03 (in front of Chawkbazar Post Office)
Sirajuddula Road, Chawkbazar, Chattogram Show more"
Samsung Galaxy S24 Ultra 512 GB Gold,83000,Used,"Chattogram, Nasirabad",13/07,https://bikroy.com/nasirabad/mobile-phones/samsung-galaxy-s24-ultra-512-gb-gold-dxEOFOvZ25AlGnrzJxS32fYG.html,3,2026-09-22T10:47:57.564344+00:00,individual,"Full box given 
12/512 
Vietnam variant
A very little dot in the screen otherwise all ok no scratch"
New Samsung Galaxy S24 Ultra 256 GB Gray,72000,Used,"Chattogram, Cornelhat",1 day ago,https://bikroy.com/cornelhat/mobile-phones/samsung-galaxy-s24-ultra-256-gb-gray-84IcF9zL2YamRDq7zRRsG9zC.html,3,2026-09-22T10:47:58.119891+00:00,individual,"Box, cash memo, set.
Price: Fixed.
Other information 017XXXXXXXX"
Samsung Z 16 GB Blue,45000,Used,"Chattogram, Khulshi",31/08,https://bikroy.com/khulshi/mobile-phones/samsung-z-16-gb-blue-mttM7VbSHdRMrG4lwpmor7A5.html,3,2026-09-22T10:47:58.956402+00:00,individual,"SAMSUNG Z FLIP4 
8/128
PRICE NEGOTIABLE"
Samsung Galaxy A52 5G 128 GB Blue,25000,Used,"Chattogram, Chawkbazar",11/09,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-a52-5g-128-gb-blue-3jucFhvo2qh1ePYcFH1AvThP.html,5,2026-09-22T10:47:59.294115+00:00,individual,"No box... only device... There are minor scratches, check and take... possible only inctg... Rahattarpul, ctg... Bought it for 45k when I bought it new"
