raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
Laptop HP EliteBook 840 G6 16GB Intel Core i7 SSD 512GB,52000,Used,"Rajshahi, Motihar",19/08,https://bikroy.com/motihar/computers-and-laptops/laptop-hp-elitebook-840-g6-16gb-intel-core-i7-ssd-512gb-ievvxsb2TowlMr4ufqncJ7Y7.html,4,2026-08-28T00:26:58.111918+00:00,individual,"Model: HP EliteBook 840 G6
Laptop configuration:
Processor: Intel Core i7 8th Gen (8565U)
Storage memory: 512 GB SSD (Samsung)
RAM: 16 GB
Display: 14"" Full HD (Touchscreen)
Graphics 1: Intel UHD 620 8 GB Shared
Graphics 2: AMD Radeon 550X (2GB Dedicated)
Webcam, Wi-Fi, Bluetooth, HDMI, all everything ok (AEO).
(Check as much as you want until you are satisfied)
Phone:
Phone:"
Samsung Galaxy S24 Ultra 256 GB Gold,72000,Used,"Rajshahi, Kadirgonj",10 hours ago,https://bikroy.com/kadirgonj/mobile-phones/samsung-galaxy-s24-ultra-256-gb-gold-8KEL3eEgbxifCQjsARsF0JDD.html,5,2026-08-28T00:26:58.718929+00:00,individual,"Assalamu Alaikum Warahmatullahi Wabarakatuh
Fresh condition
Box: Only Device
Cash Memo: Available
Replacement Guarantee: Get up to 7 days (conditions apply)
Location: Rajshahi Kadirganj Chalpotti, beside Large Farmer, behind Swapnochura Plaza Nagar Bhaban.
Shop No: 123 - Ground floor beside lift
Shop Name: Rajshahi Mobile Bari 019XXXXXXXX"
Samsung Galaxy S25 Ultra 256 GB,95000,Used,"Rajshahi, Laksimipur",14/08,https://bikroy.com/laksimipur/mobile-phones/samsung-galaxy-s25-ultra-256-gb-dqj8aXAe1StaVzkijUvtsnwG.html,3,2026-08-28T00:26:59.524445+00:00,individual,"Asking. Completely fresh, inspect and check as much as you want."
Samsung Galaxy S26 Ultra 5G 512 GB Blue,115000,Used,"Rajshahi, Shaheb Bazar",18 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s26-ultra-5g-512-gb-blue-3tUSQVNHO7P9apzxgC7PxJcd.html,3,2026-08-28T00:26:59.924248+00:00,individual,"Samsung S26 Ultra, 12GB RAM, 512GB storage. Super condition. 7 days replacement guarantee. 1 year service warranty. #exchange possible. Our Address: Smart Choice, Shop No. 211, City Center, Beside Rajshahi College, Sonadighi Mor, Rajshahi. Call for any details:"
New Samsung Galaxy S23 Ultra 256 GB Black,58950,Brand New,"Rajshahi, Hatemkha",13/07,https://bikroy.com/hatemkha/mobile-phones/new-samsung-galaxy-s23-ultra-256-gb-black-gc3LJcNKh8lJcAIdFqDvITFx.html,4,2026-08-28T00:27:00.616783+00:00,individual,Super fresh. Active date: 24-12-24.
Samsung Galaxy S23 Ultra 512 GB Green,54000,Used,"Rajshahi, Boalia",21/08,https://bikroy.com/boalia/mobile-phones/samsung-galaxy-s23-ultra-512-gb-green-427UEP95CDG5o2j1QYkQOdDF.html,4,2026-08-28T00:27:01.378843+00:00,individual,"Get a completely fresh phone in immaculate condition! All features work seamlessly. Comes with an official box, and camera condition photos are provided. There is a slight scratch on the back, but no functional issues at all. The phone is laminated, simply peel off the lamination to reveal a pristine, fresh device."
Samsung Galaxy S25 Ultra 512 GB Black,90000,Used,"Rajshahi, Uposahar",14/08,https://bikroy.com/uposahar/mobile-phones/samsung-galaxy-s25-ultra-512-gb-black-ppwzCJIRmhtzGgToFaBSG65f.html,3,2026-08-28T00:27:02.095335+00:00,individual,"Galaxy S25 ultra!
12/512 GB!
98% fresh condition!
You can come to the location and check it as much as you want!"
Samsung Galaxy S24 Ultra 256 GB Gray,70000,Used,"Rajshahi, Boalia",23/08,https://bikroy.com/boalia/mobile-phones/samsung-galaxy-s24-ultra-256-gb-gray-C1mD7NUXoZ8rS2u9pjP28OlW.html,5,2026-08-28T00:27:02.792986+00:00,individual,"Used for about 8 months. Everything in the phone is okay, you can check it as much as you want. You will get two covers with the phone. 
The back shell color of the phone has faded. Only phone. NID and bank details can be provided as security."
Samsung Galaxy Z Fold 5 512 GB Black,55000,Used,"Rajshahi, Tanore",02/08,https://bikroy.com/tanore/mobile-phones/samsung-galaxy-z-fold-5-512-gb-black-pQUAgl4sBLlPljZrhFCLDvLm.html,5,2026-08-28T00:27:03.452638+00:00,individual,"There is no problem brother, check it as much as you want"
New Samsung Galaxy S24 Ultra 256 GB Silver,75000,Brand New,"Rajshahi, Boalia",09/07,https://bikroy.com/boalia/mobile-phones/new-samsung-galaxy-s24-ultra-256-gb-silver-cCSUsGyrdckmxuExB8vWvaHU.html,5,2026-08-28T00:27:04.192045+00:00,individual,Cash memo will be provided and charger.
Samsung Galaxy S24 Plus 256 GB Black,56000,Used,"Rajshahi, Boalia",07/08,https://bikroy.com/boalia/mobile-phones/samsung-galaxy-s24-plus-256-gb-black-fy5vyFeFE6X5fU9IOSDsBHDe.html,5,2026-08-28T00:27:04.800799+00:00,individual,"Full fresh
12 /256 
With box
Fixed price"
Samsung Galaxy S24 Ultra 256 GB White,87000,Used,"Rajshahi, Shaheb Bazar",18 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s24-ultra-256-gb-white-p7bmoGm97s1ouC3sSJuomc5V.html,4,2026-08-28T00:27:05.257395+00:00,individual,"Samsung S25 Ultra 
12 / 256 
Super condition 
7 days replacement guarantee  
1 year service warranty  
#exchange possible 
Our Address :
Smart Choice , Shop No. 211 , 
City Center , Beside of Rajshahi College , Sonadigir Mor, Rajshahi
Call for any details:"
Samsung Galaxy S23 Ultra 512 GB Green,50000,Used,"Rajshahi, Vodra",22/08,https://bikroy.com/vodra/mobile-phones/samsung-galaxy-s23-ultra-512-gb-green-zW5dg3nTxSqPy29qvovH4Lyi.html,5,2026-08-28T00:27:05.908150+00:00,individual,"This is a running phone. I am selling it because I urgently need some money. Only the charging port of the phone has been replaced once, otherwise there are no problems. And the charging port was also fixed from Samsung's customer care. If anyone needs it, please contact WHATSAPP 018XXXXXXXX"
Samsung Galaxy S24 256 GB Purple,52990,Used,"Rajshahi, Boalia",1 day ago,https://bikroy.com/boalia/mobile-phones/samsung-galaxy-s24-256-gb-purple-wRML35PybDrFDxnxfeEbJYMF.html,3,2026-08-28T00:27:06.700743+00:00,individual,"ফোন নতুন কিনেছিলান, ফোন এর বক্স মেমো সব আছে, একটা চুল পরিমাণ দাগ নাই। কোন রিপিয়ার হিস্ট্রি নাই।

= কল রেকর্ড হয়।"
Samsung Galaxy S22 5G 256 GB Pink,26500,Used,"Rajshahi, Puthia",29/07,https://bikroy.com/puthia/mobile-phones/samsung-galaxy-s22-5g-256-gb-pink-nbbIJynOyMrzto4vGHOmvcXc.html,3,2026-08-28T00:27:07.157880+00:00,individual,"Full fresh condition, no dents, no scratches!
Only phone + security = cash memo!"
Samsung Galaxy S20 FE 5G 128 GB Black,25000,Used,"Rajshahi, Uposahar",1 day ago,https://bikroy.com/uposahar/mobile-phones/samsung-galaxy-s20-fe-5g-128-gb-black-A5up7M3sXurQNam3HEclKCiU.html,4,2026-08-28T00:27:08.022663+00:00,individual,ফোনটা একদম ফ্রেশ কন্ডিশন ফোনে কোনো খুতবা কোনো ইস্যু   নাই ।
Samsung Galaxy Note 20 5G 256 GB Gold,18000,Used,"Rajshahi, Vodra",18/08,https://bikroy.com/vodra/mobile-phones/samsung-galaxy-note-20-5g-256-gb-gold-uPnsA3QpzDyKSKrrX2TYKoF7.html,5,2026-08-28T00:27:08.656666+00:00,individual,"Everything in the phone is fine except for a scratch in the spot marked in the picture. That is why I want to sell it at a low price. Alhamdulillah, the phone's camera and performance are very good, you will not find any flaws.
And yes, please do not embarrass yourself by offering unreasonable prices. The price will not drop much, at most 500/1000 will be reduced, not more than that. Therefore, only genuine buyers should contact. However, you have the opportunity to check it as much as you want. Show more"
New Samsung Galaxy A26 256 GB Black,20000,Brand New,"Rajshahi, Shaheb Bazar",10/08,https://bikroy.com/shaheb-bazar/mobile-phones/new-samsung-galaxy-a26-256-gb-black-9PYtxOMsoaMdsgGvqIZf8720.html,3,2026-08-28T00:27:09.054309+00:00,individual,Samsung A 26 5g 8/256: New Indian phone 013XXXXXXXX
New Samsung Galaxy A15 5G 256 GB White,18999,Brand New,"Rajshahi, Vodra",18 hours ago,https://bikroy.com/vodra/mobile-phones/new-samsung-galaxy-a15-5g-256-gb-white-khjzStvu9IVYXPSkuoRxP6hS.html,5,2026-08-28T00:27:09.868308+00:00,individual,"Experience smart design and incredible performance with the Samsung A15, your perfect choice.

Limited stock – first come, first served!
Our Address: Baneswar Shibpur Hat, Puthia, Rajshahi
100% Trustworthiness
Right price, right product
FAHIM mobile zone, your trusted mobile shop"
Samsung Galaxy S21 FE 5G 128 GB Gray,18000,Used,"Rajshahi, Shaheb Bazar",16/08,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s21-fe-5g-128-gb-gray-U8R84gN8sECS5n7Z6giiGkn.html,5,2026-08-28T00:27:10.580637+00:00,individual,"Selling urgently due to needing money.
1. Display replaced due to green line issue. Market original display installed, fingerprint works with very good quality.
2. Everything else is original.
3. Phone has 1% problem. No scratches.
4. Price is slightly negotiable upon discussion.
5. Don't waste time quoting ridiculous prices. Contact quickly if you want to buy."
Samsung Galaxy S22 Ultra 256 GB Blue,38000,Refurbished,"Rajshahi, Shaheb Bazar",09/08,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s22-ultra-256-gb-blue-djn7XfuWJIYlo0exx5vRiiNP.html,5,2026-08-28T00:27:11.197602+00:00,individual,"Good condition. US version. Brought from US. There is a white mark on the notch on the upper right side which is visible when calling. The phone is very nice, nothing is opened, no marks, waterproof, battery backup is very good. Only those who will take the phone should contact, do not disturb the phone by SMS. box+change 
100% original 
 (what's app )"
Samsung Galaxy S21 FE 128 GB Purple,25000,Used,"Rajshahi, Shaheb Bazar",22/08,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s21-fe-128-gb-purple-xpMeSEXU9SbL751vQH1oyysy.html,5,2026-08-28T00:27:11.833148+00:00,individual,"I will sell my used Samsung Galaxy S21 FE 5G phone due to an urgent need. The phone was purchased from 'Sumash Tech' at Bashundhara City in Dhaka. It is completely fresh and in running condition.
Condition and Performance: There are no scratches or dents on the phone's body, back shell, and camera glass. The external outlook is as fresh as new."
Samsung Galaxy S25 256 GB Silver,35000,Used,"Rajshahi, Kazla",06/08,https://bikroy.com/kazla/mobile-phones/samsung-galaxy-s25-256-gb-silver-iV22t8Wc882xAU9XYwrLWsDW.html,5,2026-08-28T00:27:12.629825+00:00,individual,"The phone has been used for two months, it is completely fresh but has a slight problem with the display. Selling it at a low price because of the display issue. If you want to buy it, you can contact me."
Samsung Galaxy A34 5G 128 GB Green,19000,Used,"Rajshahi, Kazla",1 day ago,https://bikroy.com/kazla/mobile-phones/samsung-galaxy-a34-5g-128-gb-green-4WECbbC6zf8NVIwvKo6Y4xKE.html,3,2026-08-28T00:27:12.999971+00:00,individual,ফোনে কোনো ধরনের দাগ বা সমস্যা নাই আমার নিজের ব্যাবহার করা চাপাই থেকে নেওয়া হয়েছে সাথে কিছু নেই এনআইডি কার্ড দেওয়া জাবে দাম কিছু টা কমানো জাবে
Samsung Galaxy M56 5G 256 GB Black,27500,Used,Rajshahi,24/08,https://bikroy.com/rajshahi/mobile-phones/samsung-galaxy-m56-5g-256-gb-black-eLiuqcWo0AGGl9EWelQdLzZD.html,5,2026-08-28T00:27:13.757026+00:00,individual,"Samsung M56 5G 
8/256 GB (Only 6 months used)
Super Fresh just one small dent is there
Indian phone
International Indian Warranty available.
Cash memo with 7 days replacement warranty.
Location: Cantonment road, Mothurdanga mor, Rajshahi"
Samsung Galaxy A34 5G 128 GB Black,21500,Used,"Rajshahi, Kazla",12/08,https://bikroy.com/kazla/mobile-phones/samsung-galaxy-a34-5g-128-gb-black-5PH3CflY2bD35VRthKCU8vI2.html,3,2026-08-28T00:27:14.303290+00:00,individual,"Samsung Galaxy A34 5G (8/128) comes with the original charger. I have been using it for 1.5 years. I bought this from Chapai. It is an Indian variant phone. There are no problems with the phone.
Contact:"
Samsung Galaxy S22 5G 128 GB Green,23000,Used,"Rajshahi, Shaheb Bazar",1 day ago,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s22-5g-128-gb-green-3akWXgP64wp3hj7nfQtivxgq.html,3,2026-08-28T00:27:15.003902+00:00,individual,"Assalamu Alaikum 
First of all, there are no issues with the phone whatsoever. Those who want to use a phone with processor Snapdragon 8 Gen 1 on a low budget can take it. SIM, WiFi all OK, fingerprint OK, camera 100% OK. 
Only the back shell has been changed, but the best quality back shell available in the market has been used, which is hard to tell apart. 
Exchange only: Bypass iPhone 13, 12 Pro bypass"
Samsung Galaxy M12 128 GB Green,18000,Used,"Rajshahi, Rajpara",1 day ago,https://bikroy.com/rajpara/mobile-phones/samsung-galaxy-m12-128-gb-green-dRLlDkx8a0zGMSVHwSiApldN.html,5,2026-08-28T00:27:15.707335+00:00,individual,"এই দুইটা ফোনের কন্ডিশন একদম ফ্রেশ। দুইটা ফোনের বক্স আছে,ফোনের অর্জিনাল চার্জার নাই নস্ট হয়ে গেচিলো রার্নিং চার্জার দেওয়া হবে।ফোন দুইটা আমি নিজে চালাইতাম ফোনে কোন রকম সমস্যা নাই ফোন দুইটা চার্জ ব্রেকাপ ভালো ফোন সম্পূর্ণ ভালো আছে।লোকেশনে এসে সরাসরি দেখবেন যতক্ষন ইচ্ছা চেকবেক করে নিবেন। সিকিউরিটি হিসেবে যেইটা চাইবেন দেওয়া যাবে।দাম: ১০০০০+৮০০০৳"
Samsung Galaxy S25+ 12/256GB FULL BOX (Used),85000,Used,"Chattogram, Chawkbazar",18 hours ago,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-s25-12-256gb-full-box-used-uRUdDTM73SzH6xroD0NgA4Pf.html,0,2026-08-28T00:27:16.262454+00:00,individual,"🔳 TWO MONTH USED ONLY AS LIKE AS NEW CONDITION
🔳 Storage: 12/256gb
🔳 Colour: SILVER
◾ Original Cable AND BOX

🔰 Our Speciality......................................

◾Original & Non-Refurbished Product
◾Emi Facilities Available*
◾Accept Visa, Master Card
◾Delivery Facility inside & Outside ctg.
◾Phone Exchange Facilities*
◾ All Products Original And Genuine.
◾Our All Product 7 Days replacement And 1 year Service Warranty



🔰 Our Showroom Address:


Rony Enterprise (Since 2007)
Bali Arcade Shopping Center
4th Floor, Shop no 03(infront of chawkbazar Post Office
Sirajuddula Road, Chawkbazar, Chattogram Show more"
New Samsung Galaxy S26 Ultra 5G 512 GB,127000,Brand New,"Chattogram, Alankar",23/08,https://bikroy.com/alankar/mobile-phones/new-samsung-galaxy-s26-ultra-5g-512-gb-3CFdmrcJoRKdwXGuc0CTdHLo.html,4,2026-08-28T00:27:16.970371+00:00,individual,"Samsung S26 Ultra 12/512GB Cobalt Violet
Dual SIM + Dual eSIM
Auto Call Recording Enabled
Full Box
Purchase Date: 03/08/2026
NOT a single-day-used. Phone completely new; only box opened."
Samsung Galaxy A13 5G 64 GB Black,90000,Refurbished,"Chattogram, Pahartali",08/08,https://bikroy.com/pahartali/mobile-phones/samsung-galaxy-a13-5g-64-gb-black-p3ISjmwX6LuCUJMdQvHGXYYH.html,5,2026-08-28T00:27:17.751502+00:00,individual,"90.000 cash memo is available, contact if you want to"
Samsung Galaxy S24 512 GB Black,84990,Used,"Chattogram, CDA Avenue",18 hours ago,https://bikroy.com/cda-avenue/mobile-phones/samsung-galaxy-s24-512-gb-black-dJz194axAQNfQVFkz3a2lh5l.html,2,2026-08-28T00:27:18.171677+00:00,individual,"Samsung Galaxy S24 Ultra (12GB / 512GB). Only used for a few months. Ready stock. Get 20% extra trade-in value for your old phone! Warranty benefits: 15-day replacement guarantee, lifetime service warranty. Call now: Finlay Square, Level-4, Shop-406, 2 No Gate, Nasirabad, Chattogram"
Samsung Galaxy S24 Ultra 256 GB Silver,79000,Used,"Chattogram, Kotwali, Chattogram",20/07,https://bikroy.com/kotwali/mobile-phones/samsung-galaxy-s24-ultra-256-gb-silver-aQUrdG3t6ifUqQH27YqbQyQq.html,3,2026-08-28T00:27:18.773542+00:00,individual,No issues. Everything is original. The mobile has a screen protector and a lens protector applied. The memo will be provided with the mobile. You must come to the location to pick up the mobile.
Samsung S26 ULTRA 12/256 NEW (Brand New),138000,Brand New,"Chattogram, Chawkbazar",19 hours ago,https://bikroy.com/chawkbazar/mobile-phones/samsung-s26-ultra-12-256-new-brand-new-2WxjmLrCfvcfsaNHyOY3dzvR.html,0,2026-08-28T00:27:19.487231+00:00,individual,"🔳 INTACT SEAL PACK 
🔳 Storage: 12/256GB
🔳 Colour: BLUE
◾ Box And Original Cable


🔰 Our Speciality......................................

◾Original & Non-Refurbished Product
◾Emi Facilities Available*
◾Accept Visa, Master Card
◾Delivery Facility inside & Outside ctg.
◾Phone Exchange Facilities*
◾Our All Product 7 Days replacement And 1 year Service Warranty



🔰 Our Showroom Address:


Rony Enterprise (Since 2007)
Bali Arcade Shopping Center
4th Floor, Shop no 03(infront of chawkbazar Post Office
Sirajuddula Road, Chawkbazar, Chattogram Show more"
Samsung Galaxy S25 Ultra 256 GB Blue,90000,Used,"Chattogram, Chandgaon",15/08,https://bikroy.com/chandgaon/mobile-phones/samsung-galaxy-s25-ultra-256-gb-blue-qgJonU3FYSnjfXkrPCF7kGmV.html,3,2026-08-28T00:27:20.100460+00:00,individual,"I live abroad, the mobile is with me, it has not been used, just turned it on, if anyone wants to take it, please send an SMS."
New Samsung Galaxy Z Fold 5 256 GB White,95000,Brand New,"Chattogram, Pahartali",17/08,https://bikroy.com/pahartali/mobile-phones/new-samsung-galaxy-z-fold-5-256-gb-white-v8EDWq1XpUIkn6zAWYReuDh1.html,3,2026-08-28T00:27:20.557708+00:00,individual,Samsung z fold 5 Brand new condition 256 GB
Samsung Galaxy Z Flip6 512 GB White,130000,Used,"Chattogram, Mirsharai",08/08,https://bikroy.com/mirsharai/mobile-phones/samsung-galaxy-z-flip6-512-gb-white-4YS26EPVWOGhTN4W2Scx1hHv.html,3,2026-08-28T00:27:21.341373+00:00,individual,"Used for two months, still fully fresh, no problems with the mobile, like new"
Samsung Galaxy S24 Ultra 512 GB Gold,83000,Used,"Chattogram, Nasirabad",13/07,https://bikroy.com/nasirabad/mobile-phones/samsung-galaxy-s24-ultra-512-gb-gold-dxEOFOvZ25AlGnrzJxS32fYG.html,3,2026-08-28T00:27:21.980112+00:00,individual,"Full box given 
12/512 
Vietnam variant
A very little dot in the screen otherwise all ok no scratch"
Samsung Galaxy S26 Ultra 5G 256 GB Purple,115000,Used,"Chattogram, Karnafuly",31/07,https://bikroy.com/karnafuly/mobile-phones/samsung-galaxy-s26-ultra-5g-256-gb-purple-dk1b2ad1oT3AOn9DbjHRNqcE.html,5,2026-08-28T00:27:22.673675+00:00,individual,"Global Variant (Made in Vietnam)
 Used for only about 1 month
 No scratches/dents, completely fresh
 Box, Memo, Anker 65W Charger + 3 Premium Covers
 Location to view:
Padma Oil Company Head Office, Sadarghat, Chattogram
Soinnertek Bridge, Karnafuli, Chattogram
 Check thoroughly before buying. Only serious buyers should contact."
Samsung Galaxy S24 Ultra 256 GB,79999,Used,"Chattogram, Muradpur",19 hours ago,https://bikroy.com/muradpur/mobile-phones/samsung-galaxy-s24-ultra-256-gb-ARLo6IJ0uVoJnUMQDwWnr42H.html,4,2026-08-28T00:27:23.302351+00:00,individual,"Samsung Galaxy S24 Ultra
12GB RAM / 256GB
Full Box
TDRA Dual SIM
Snapdragon 8 Gen 3
200MP Quad Camera with OIS & 100X Space Zoom
12MP Selfie Camera
Battery: 5000mAh
Benefits:
15-day replacement guarantee
Device – Shop No: 319, 3rd Floor
CPDL RB Midtown Market, Muradpur, Chattogram"
Samsung Galaxy S25 Ultra 256 GB Gray,87999,Used,"Chattogram, Nasirabad",18 hours ago,https://bikroy.com/nasirabad/mobile-phones/samsung-galaxy-s25-ultra-256-gb-gray-vbpHDhmSJfWUKKDolEAf2QHW.html,5,2026-08-28T00:27:23.893553+00:00,individual,"Samsung Galaxy S25 Ultra 
 12GB RAM | 256GB Storage
 Full Box
 Premium Flagship Performance
 Available now at iConnect
 Inbox or call for price & details.  Visit iConnect today!
#Samsung #GalaxyS25Ultra #iConnect #Smartphone #Flagship"
New Samsung Galaxy s26 256 GB,114999,Brand New,"Chattogram, CDA Avenue",9 hours ago,https://bikroy.com/cda-avenue/mobile-phones/new-samsung-galaxy-s26-256-gb-mkbvfDnmZI7W37nvy1yxJadN.html,4,2026-08-28T00:27:24.674541+00:00,individual,"Display: 6.9"" QHD+ Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)
Processor: Snapdragon 8 Elite Gen 5, 
Camera: 200MP Wide, 50MP Ultrawide, 10MP 3x, 50MP 5x Telephoto, 12MP Selfie, 8K video recording
Battery: Li-Ion 5000 mAh battery,
Enjoy EMI facilities up to 36 months through credit cards from over 20 banks. (*Conditions apply*)"
Samsung Galaxy S24 Ultra 256 GB Silver,72000,Used,"Chattogram, Hathazari",2 days ago,https://bikroy.com/hathazari/mobile-phones/samsung-galaxy-s24-ultra-256-gb-silver-1iBqKlZRBs6El5rUvG2p10xj.html,5,2026-08-28T00:27:24.996987+00:00,individual,"12gb 256gb without box
Dual physical sim
Call record build in
Cash memo and 2 back cover"
Samsung Galaxy A35 128 GB Pink,23990,Used,"Chattogram, Agrabad",19 hours ago,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-a35-128-gb-pink-uoH420XnoQFDCFqm5XQP5yAC.html,2,2026-08-28T00:27:25.758789+00:00,individual,"Set in fully fresh condition 
100% ok
Ram 8+128
With charger and cash memo"
Samsung Galaxy S21 5G 256 GB Black,25000,Used,"Chattogram, Hathazari",19/08,https://bikroy.com/hathazari/mobile-phones/samsung-galaxy-s21-5g-256-gb-black-1fGNyeFGas0EEyo5sQim6jTF.html,3,2026-08-28T00:27:26.139314+00:00,individual,"The mobile has its original charger, but since it was brought from abroad, there is no box. The mobile has been used with great care."
Samsung Galaxy S23 256 GB White,40000,Used,"Chattogram, Halishahar",12 hours ago,https://bikroy.com/halishahar/mobile-phones/samsung-galaxy-s23-256-gb-white-1hjcAsMfHrAzx3VcYZjapnA0.html,5,2026-08-28T00:27:26.752635+00:00,individual,"Samsung s23 japanese variant 
8gb Ram 
256 Rom
Fully fresh 
Only set with security"
Samsung Galaxy A17 5G 128 GB Black,28500,Used,"Chattogram, Satkania",17/08,https://bikroy.com/satkania/mobile-phones/samsung-galaxy-a17-5g-128-gb-black-iHsW8J0DIoFclIOtwSR2TK7K.html,3,2026-08-28T00:27:27.487848+00:00,individual,"*For Sale - Samsung Galaxy A17 5G (8GB/128GB)*
*Usage:* Only *1 month 24 days* 
*Condition:* *100% Fresh + Official*. Not a single scratch. Exactly like new.
*RAM/ROM:* *8GB RAM + 128GB Storage* + Memory card support"
Samsung Galaxy S23 Ultra 256 GB White,52000,Used,"Chattogram, Chawkbazar",03/08,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-s23-ultra-256-gb-white-1uwwIt1gAujMAcHGKtVmv7Fu.html,5,2026-08-28T00:27:28.172163+00:00,individual,"S23 ULTRA 
No cracks, no dents.
Specs:-
Ram: 12 GB
STORAGE: 256 GB
Display: Supplanted LTPO OLED
Sim: Dual Physical SIM
Buyer gets: The phone itself, screen protector, original box alongside charger and the original display. 
Price: 55,000 (negotiable)
Reason for Sale: Business Investment. 
Ask pertinent questions. 
Lowballers keep out."
Samsung Galaxy S22 Ultra 256 GB Bronze,42000,Used,"Chattogram, Patenga",18 hours ago,https://bikroy.com/patenga/mobile-phones/samsung-galaxy-s22-ultra-256-gb-bronze-zjyDYBfR3y5ZVYxFShWMSYrb.html,5,2026-08-28T00:27:28.716726+00:00,individual,Samsung s22 ultra.12/256gb.Batry 5000mah.Samsung er flagship phon. All parts genuine & authentin.Camra panirmoto clear.Full box.Dekta kubi gorgius & Elegent.Nila nita paren
Samsung Galaxy S24 FE 128 GB White,41599,Used,"Chattogram, Agrabad",19 hours ago,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-s24-fe-128-gb-white-leqdQcuBFXsG6JhGq5r3usE.html,3,2026-08-28T00:27:29.342111+00:00,individual,"Samsung S24 FE 5G
Set in fully fresh condition
200% ok set
RAM 8+128
With charger
100% genuine phone... Not a single security issue please..."
Samsung Galaxy S22 Ultra 256 GB Black,32000,Used,"Chattogram, Boalkhali",6 hours ago,https://bikroy.com/boalkhali/mobile-phones/samsung-galaxy-s22-ultra-256-gb-black-e08hXP35zh8O7znnWycY5GaL.html,5,2026-08-28T00:27:30.021236+00:00,individual,"✨ RAM: 12GB
💾 Storage: 256GB
🟢 Display: ১টি Green Line আছে
✅ Fingerprint: কাজ করে
📦 Case + Memo: আছে
🪪 ID Card: দেওয়া হবে
📱 ফোন: ব্যবহৃত / পলি করা
💰 চাওয়া দাম: ৩৫,০০০ টাকা
🤝 আলোচনা সাপেক্ষে
📍 লোকেশন: চট্টগ্রাম কালুরঘাট 
📞 যোগাযোগ 018XXXXXXXX"
New Samsung Galaxy A57 128 GB,43999,Brand New,"Chattogram, CDA Avenue",9 hours ago,https://bikroy.com/cda-avenue/mobile-phones/new-samsung-galaxy-a57-128-gb-dUtd5PWvEfu5OSV1BhotuOO1.html,4,2026-08-28T00:27:30.766804+00:00,individual,"Display: 6.7"" FHD+ Super AMOLED+ 120Hz, HDR10+
Processor: Exynos 1680, Xclipse 550 GPU
Camera: 50MP Wide, 12MP Ultrawide, 5MP Macro, 12MP Selfie
Battery: 5000 mAh, 45W wired charging
Enjoy EMI facilities for up to 36 months across more than 20 banks via credit card. (*Conditions apply*)"
Samsung Galaxy A56 256 GB Green,35500,Used,"Chattogram, Muradpur",19 hours ago,https://bikroy.com/muradpur/mobile-phones/samsung-galaxy-a56-256-gb-green-IO3H8Zlmn3Mr2TAtBrcmSSB.html,3,2026-08-28T00:27:31.314163+00:00,individual,"Samsung Galaxy A56 5G
 8GB RAM / 256GB Storage
 Full Box
 6.7"" FHD+ Super AMOLED Display
 120Hz Refresh Rate
 Exynos 1580 Processor
 50MP OIS Main Camera
 Benefits:
 15-day replacement guarantee
 Shop No: 319, 3rd Floor
 CPDL RB Midtown Market, Muradpur, Chittagong (Next to Makkah Hotel)"
New Samsung Galaxy A16 5G 128 GB White,22000,Brand New,"Chattogram, Baizid",30/07,https://bikroy.com/baizid/mobile-phones/new-samsung-galaxy-a16-5g-128-gb-white-vci8fIueHhHzdha8aVSMbLUl.html,5,2026-08-28T00:27:31.886482+00:00,individual,"Samsung Galaxy A16 5G
Full fresh... Not a single scratch
Storage - 8GB / 128GB
Will provide box and extra charger (25W)
Phones of this series do not come with a charger in the box, but I bought the charger separately...
Location: Oxyzen, Chattogram"
Samsung Galaxy S21 FE 5G 128 GB Blue,24000,Used,"Chattogram, Agrabad",18 hours ago,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-s21-fe-5g-128-gb-blue-k3bguO7oc0z9ll06t9JkuMyj.html,3,2026-08-28T00:27:32.604235+00:00,individual,"Set is in fully fresh condition. RAM 8GB, Storage 128GB. Comes with charger."
Samsung Galaxy S24 Ultra 256 GB Black,75990,Used,"Chattogram, Chawkbazar",18 hours ago,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-s24-ultra-256-gb-black-5ora4ajEP6XBgOPqfVpEWN19.html,5,2026-08-28T00:27:33.109911+00:00,individual,"Samsung Galaxy S24 Ultra. Only few days used | Full fresh condition. 12GB RAM | 256GB Storage. Flagship Pro Camera. Premium Titanium Design. Super smooth performance. Price: 75,990৳"
