raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
Samsung Galaxy S21 Ultra 5G 256 GB Black,22599,Used,"Dhaka, Savar",29/08,https://bikroy.com/savar/mobile-phones/samsung-galaxy-s21-ultra-5g-256-gb-black-Ivz8A2HPPF8lkn4kw8nbLAt.html,4,2026-09-08T12:03:50.477635+00:00,individual,SamSung Galaxy S21 Ultra 5G ফোন টা সবকিছু ওকে আছে শুধু ডিস্প্লেতে গ্রিন লাইন আর হাল্কা ফাটা আছে তাছাড়া বাকি সবকিছু ওকে
Apple iPhone 16 128 GB Black,67999,Used,"Rajshahi, Motihar",9 hours ago,https://bikroy.com/motihar/mobile-phones/apple-iphone-16-128-gb-black-G1eLaCEXbsYPI3FI1B84yxM.html,5,2026-09-08T12:03:51.229465+00:00,individual,"I phone 16 
128GB 
100% battery 116 bar charger 
Waterproof 
Call me"
Apple iPhone 16 Pro Max 256 GB Bronze,115000,Used,"Rajshahi, Shaheb Bazar",6 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-16-pro-max-256-gb-bronze-dkozXQRyhyMTwlV9REij7Sfr.html,3,2026-09-08T12:03:51.970255+00:00,individual,"iPhone 16 Pro Max, 256 GB, 91% battery health, USA version, super condition, 7 days replacement guarantee, 1 year service warranty. Exchange possible. Our Address: Smart Choice, Shop No. 211, City Center, Beside Rajshahi College, Sonadighi Mor, Rajshahi. Call for details."
Apple iPhone 13 128 GB Black,35000,Used,Rajshahi,01/09,https://bikroy.com/rajshahi/mobile-phones/apple-iphone-13-128-gb-black-r2G9uzxuKq0DKbsgR4TrdOGQ.html,5,2026-09-08T12:03:52.497864+00:00,individual,"iPhone 13  128gb 
True ton 
Face ID ok
Sate cash memo ace
Only display change bh:77
Phone full fresh 
Nunber 019XXXXXXXX"
Apple iPhone 14 Pro 256 GB Purple,55000,Used,"Rajshahi, Uposahar",03/09,https://bikroy.com/uposahar/mobile-phones/apple-iphone-14-pro-256-gb-purple-D9ejrwXN4AWWMP5ltXbAsfd.html,4,2026-09-08T12:03:53.217558+00:00,individual,"I phone 14 pro for sell
Colour: purple 
Battery health:87%
Parts : original 
Variant: Singapore 
Srotge :256gb
Just 2 month used. Box ache ,display te I land er niche ekta dot ache. All Okey , emergency tai kom e sell dewa hobe"
Apple iPhone 11 Pro 64 GB White,30500,Used,"Rajshahi, Boalia",1 day ago,https://bikroy.com/boalia/mobile-phones/apple-iphone-11-pro-64-gb-white-hTDZiZrFQXFXqtFN5tG19t9B.html,4,2026-09-08T12:03:53.818164+00:00,individual,"Phone full fresh ace 
Bettery health 99%
True Tone, Face ID all ok but Display unknown part/ battery change"
Apple iPhone 17 256 GB Purple,91990,Used,"Chattogram, Chawkbazar",6 hours ago,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-17-256-gb-purple-tYfj4qGzNVum3C9R8Ya2ijiC.html,3,2026-09-08T12:03:54.428115+00:00,individual,"Apple iPhone 17
256GB | LL/A Variant
Battery Health 100%
Cycle Count: 6
Apple Warranty Available
First Use: January 2026
Enjoy 15-day replacement guarantee | Lifetime service -
Finlay Square, Level-4, Shop-406, 2 No Gate, Nasirabad, Chattogram"
Apple iPhone 16 128 GB Blue,68000,Used,"Chattogram, New Market, Chattogram",2 hours ago,https://bikroy.com/new-market/mobile-phones/apple-iphone-16-128-gb-blue-deHOwcm6Wf5WxyuH5wVx1wey.html,4,2026-09-08T12:03:54.872238+00:00,individual,"iPhone 16 with box
Full fresh
128 GB
Battery Health: 85% (original)
Face ID
True Tone
Waterproof
Physical SIM + eSIM
Everything is okay
Location: East Madarbari, Chattogram
Must visit location"
Apple iPhone 13 Pro Max 256 GB Silver,40000,Used,"Chattogram, Halishahar",5 hours ago,https://bikroy.com/halishahar/mobile-phones/apple-iphone-13-pro-max-256-gb-silver-pgkLj5PhiaKGlv8LiqPJbl2l.html,5,2026-09-08T12:03:55.375858+00:00,individual,"আসসালামু আলাইকুম... 
এটা আজকে আমি প্রায় ১০/১১ মাস হয়েছে ইউজ করতেছি... ডিসপ্লে চেঞ্জড,ব্যাটারি হেলথ ৭৩%... শুধু মাত্র গেমিং এর জন্য ইউজ করছি... এখন ৩/৪ মাস যাবত ইউজ করা কমিয়ে দিছি... 
 কল... লোকেশন মাস্ট বি আসতে হবে... সিকিউরিটি পারপাসে যা লাগবে দেওয়া যাবে"
Apple iPhone 14 128 GB White,49999,Used,"Chattogram, Chawkbazar",29/08,https://bikroy.com/chawkbazar/mobile-phones/apple-iphone-14-128-gb-white-ufX9gmWgc44Tjv21LZmuPgn7.html,5,2026-09-08T12:03:56.105541+00:00,individual,"iPhone 14 - Fresh Condition ☑️

✅128gb Storage 

✅88% genuine battery (593times Charging cycle)

☑️ Dual Sim Slot

✅No dents, no scratches 

✅With original box 

✅CH/A Variant 

✅ Starlight color🤍

Phone niben ar Chalaben ekdom fresh. Use kora hoyeche kom ar eitar shob parts original guarantee shathe✅ .

Security and box deya hobe shathe."
Apple iPhone 12 Pro 256 GB Gold,37000,Used,Chattogram,8 hours ago,https://bikroy.com/chattogram/mobile-phones/apple-iphone-12-pro-256-gb-gold-g2lfeMnvh60tTqH6yhJRbzmX.html,5,2026-09-08T12:03:56.671179+00:00,individual,"Battery 78  iPhone 12 Pro বিক্রি হবে
ফোনটি সম্পূর্ণ ভালো অবস্থায় আছে।
 Battery Health: 78%
 সকল ফাংশন ঠিকঠাক আছে।
আগ্রহী হলে ইনবক্সে যোগাযোগ করুন।"
Apple iPhone 16 Pro Max 256 GB Gold,121000,Used,"Dhaka, Uttara",31/08,https://bikroy.com/uttara/mobile-phones/apple-iphone-16-pro-max-256-gb-gold-1pCCFPxu67jHyL7XJ34EkYXI.html,4,2026-09-08T12:03:57.329503+00:00,individual,"ফোন একদম নতুনের মতন! একদম ফুল ফ্রেশ, ব্যাটারি হেলথ ৯৭%,  সাইকেল কাউন্ট ২৬০+
বক্স ক্যাবল সহ! যত খুশি তত চেক করে নিবেন।লোকেশন উত্তরা সেক্টর ১০।  
দাম সামান্য কিছু সম্মান করা যাবে।"
Apple iPhone 16 Pro Max 512 GB White,111000,Used,"Dhaka, Uttara",6 hours ago,https://bikroy.com/uttara/mobile-phones/apple-iphone-16-pro-max-512-gb-white-3hwuTYIk04pOo81rXiDFOMWG.html,4,2026-09-08T12:03:57.903288+00:00,individual,"iPhone 16 Pro Max | Pre-Owned 
 512GB Storage
 USA Variant
 Box Available
 Battery Health: 87%
 100% Original & Non-Refurbished Product
 Exchange Hub
 Shop No: 610, 611, 628 & 629, Level-6
Tropical Alauddin Tower, Sector 3, Road 2
Rajlaxmi, Uttara, Dhaka"
Apple iPhone 16 Pro 256 GB,110000,Used,"Dhaka, Mohammadpur",31/08,https://bikroy.com/mohammadpur/mobile-phones/apple-iphone-16-pro-256-gb-WIoXO5kOg1Ez1of1jaR3IpV.html,4,2026-09-08T12:03:58.512133+00:00,individual,"Single handed use and full authentic 
No repair history 
Still have 1 month warranty"
Apple iPhone 16 128 GB Blue,82500,Used,"Dhaka, Mirpur",28/08,https://bikroy.com/mirpur/mobile-phones/apple-iphone-16-128-gb-blue-wcztadToW6YyLDZjVLJTMQLh.html,5,2026-09-08T12:03:59.252256+00:00,individual,"Used: 1 Year
Battery Health: 96%
Charging Cycle: 253 (as of 28.08.2026)
Box & Original Memo: Available
Condition
Entire phone was poly-covered from day one
Single-handedly used by a female user
No gaming history
No scratches or dents
Very carefully and lightly 
Note: Charger/adapter will not be provided."
Apple iPhone 14 Pro Max 128 GB Black,65000,Refurbished,"Dhaka, Uttara",16/08,https://bikroy.com/uttara/mobile-phones/apple-iphone-14-pro-max-128-gb-black-tOUNe3bsGSs9izhp8f0yJaEt.html,5,2026-09-08T12:04:00.467141+00:00,individual,Mobile will be sold 65000
Apple iPhone 14 Plus 256 GB Blue,55000,Used,"Dhaka, Dhamrai",17/08,https://bikroy.com/dhamrai/mobile-phones/apple-iphone-14-plus-256-gb-blue-rf48c3tJ8BeRMDYFEetkD34p.html,5,2026-09-08T12:04:00.904232+00:00,individual,"iPhone 14 Plus Blue
Mint condition
256 GB
ZP/A
Single SIM
Battery Health-76 original
No issues
Nothing changed, box and everything available"
Apple iPhone 12 Pro Max 256 GB Blue,39999,Used,"Dhaka, Mohammadpur Beribadh",26/08,https://bikroy.com/mohammadpur-beribadh/mobile-phones/apple-iphone-12-pro-max-256-gb-blue-dbX9qmJTqrxwv7OBByGhxgMp.html,4,2026-09-08T12:04:01.211756+00:00,individual,"Authentic Phone 
No repair history 
Everything okay 
Kono problem nei 
Joto iccha dekhe niben 
Cable available 
Fixed fixed"
Apple iPhone 12 Pro Max 128 GB Purple,45000,Used,"Dhaka, Uttara",16/08,https://bikroy.com/uttara/mobile-phones/apple-iphone-12-pro-max-128-gb-purple-zWvQnDxWNcBuvPDo5U2JRiPq.html,5,2026-09-08T12:04:01.713759+00:00,individual,"There are no problems whatsoever with the phone, selling only for money. There is no box with the phone, only the cash memo."
Apple iPhone 12 256 GB Black,31000,Used,"Dhaka, Savar",22/08,https://bikroy.com/savar/mobile-phones/apple-iphone-12-256-gb-black-z0gYIAmNYnFzD68FWfjZyt7x.html,3,2026-09-08T12:04:02.173594+00:00,individual,"No problem 
No parts changed
Completely authentic
No box only back cover"
Xiaomi 17T 256 GB Purple,53999,Used,"Dhaka, Motalib Plaza",6 hours ago,https://bikroy.com/motalib-laza/mobile-phones/xiaomi-17t-256-gb-purple-dSXmLndKJCSOZjJijJlRKADC.html,3,2026-09-08T12:04:02.767310+00:00,individual,"Wholesale & Retail 
Xiaomi 17T 12/256GB (Active)
BH-100%

Mobile, Box & Charger (বক্স, চার্জার পেতে সময় লাগতে পারে ৫/৭ দিন) 

Address: Hridoy Communication, 2nd Floor, Shop no: 338"
Xiaomi 17 Ultra 1 TB Black,170000,Used,"Dhaka, Uttara",6 hours ago,https://bikroy.com/uttara/mobile-phones/xiaomi-17-ultra-1-tb-black-GWEcoKQbmxnLCLLhjBK1X2x.html,3,2026-09-08T12:04:03.501225+00:00,individual,"✨ Xiaomi 17 Ultra | Pre-Owned ✨

🔥 16GB RAM | 1TB ROM 🔥
🔋 Battery Health: 100%
🔄 Cycle Count: 26
📦 Box Available
🔌 Charger Included
🖥️ Premium High-Resolution Display
🔋 Long-Lasting Battery
💾 Massive 1TB Storage

🏪 Exchange Hub
📍 Shop No: 610, 611, 628 & 629, Level-6, Tropical Alauddin Tower, Sector 3, Road 2, Rajlaxmi, Uttara"
Xiaomi Redmi Turbo 4 Pro 256 GB Black,35500,Used,"Dhaka, Uttara",25/08,https://bikroy.com/uttara/mobile-phones/xiaomi-redmi-turbo-4-pro-256-gb-black-zx1lkQRRAfHuIOwg3ovsrNW6.html,3,2026-09-08T12:04:04.018471+00:00,individual,"Redmi Turbo 4 Pro, all okay, fully fresh."
Xiaomi Civi 2 128 GB Pink,17500,Used,"Dhaka, Malibag",22/08,https://bikroy.com/malibag/mobile-phones/xiaomi-civi-2-128-gb-pink-pzOgD0Tm919luvluWevg1zOf.html,4,2026-09-08T12:04:04.669840+00:00,individual,"The phone box is missing, but the cash memo is available. It is 100% authentic and has no scratches of any kind."
Xiaomi Poco X7 Pro 256 GB Black,18000,Used,"Dhaka, Mirpur",20/08,https://bikroy.com/mirpur/mobile-phones/xiaomi-poco-x7-pro-256-gb-black-m9GzAqbGEndtp5H5U3UBeNDC.html,5,2026-09-08T12:04:05.223858+00:00,individual,"There is a slight crack on the phone screen which is hard to notice unless you look closely from up close, otherwise there are no issues. The charger is lost, but the box is available. Price is almost fixed. Those who want to buy should contact this number - -"
Samsung Galaxy S25 Ultra 512 GB Black,90000,Used,"Rajshahi, Uposahar",14/08,https://bikroy.com/uposahar/mobile-phones/samsung-galaxy-s25-ultra-512-gb-black-ppwzCJIRmhtzGgToFaBSG65f.html,3,2026-09-08T12:04:05.961306+00:00,individual,"Galaxy S25 ultra!
12/512 GB!
98% fresh condition!
You can come to the location and check it as much as you want!"
Samsung Galaxy S23 Ultra 512 GB Green,54000,Used,"Rajshahi, Boalia",21/08,https://bikroy.com/boalia/mobile-phones/samsung-galaxy-s23-ultra-512-gb-green-427UEP95CDG5o2j1QYkQOdDF.html,4,2026-09-08T12:04:06.618495+00:00,individual,"Get a completely fresh phone in immaculate condition! All features work seamlessly. Comes with an official box, and camera condition photos are provided. There is a slight scratch on the back, but no functional issues at all. The phone is laminated, simply peel off the lamination to reveal a pristine, fresh device."
Samsung Galaxy Z Fold 5 512 GB Black,50000,Used,"Rajshahi, Hatemkha",03/09,https://bikroy.com/hatemkha/mobile-phones/samsung-galaxy-z-fold-5-512-gb-black-7QsCSHU9qxgDFgtSqDGaGbg9.html,4,2026-09-08T12:04:07.376097+00:00,individual,samsung z fold 5 12/512 all ok location rajshahi jekono sequrity dewa jabe   vlo phon pele exchange kora jbe
Samsung Galaxy S21 FE 5G 128 GB Green,18000,Used,"Rajshahi, Shaheb Bazar",29/08,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s21-fe-5g-128-gb-green-3pbJRRVPKwwC7J0pAFE2lygp.html,5,2026-09-08T12:04:08.007925+00:00,individual,All ok . No issue just Display change full fresh phone Brand new condition
Samsung Galaxy S21 FE 128 GB Purple,25000,Used,"Rajshahi, Shaheb Bazar",22/08,https://bikroy.com/shaheb-bazar/mobile-phones/samsung-galaxy-s21-fe-128-gb-purple-xpMeSEXU9SbL751vQH1oyysy.html,5,2026-09-08T12:04:08.563583+00:00,individual,"I will sell my used Samsung Galaxy S21 FE 5G phone due to an urgent need. The phone was purchased from 'Sumash Tech' at Bashundhara City in Dhaka. It is completely fresh and in running condition.
Condition and Performance: There are no scratches or dents on the phone's body, back shell, and camera glass. The external outlook is as fresh as new."
Samsung Galaxy S21 FE 128 GB Gray,28500,Used,"Rajshahi, Tanore",29/08,https://bikroy.com/tanore/mobile-phones/samsung-galaxy-s21-fe-128-gb-gray-puj3391DSpS1WAK2izLvGQE3.html,3,2026-09-08T12:04:09.063565+00:00,individual,Sorom theke kena akdom notun er moto
Samsung Galaxy S24 Ultra 256 GB Black,85000,Used,"Chattogram, Agrabad",19/07,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-s24-ultra-256-gb-black-6tG5zsRVYCqTAF5F626HmuwZ.html,5,2026-09-08T12:04:09.758811+00:00,individual,Phone like new. No repair history. Box nai but any kind of security dewa Jabe. Everything works perfectly.Location must.
Samsung Galaxy Z Fold 6 (12/256) DUAL SIM BOX (Used),120000,Used,"Chattogram, Chawkbazar",6 hours ago,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-z-fold-6-12-256-dual-sim-box-used-zcU1KIkG3VDPt1bIhFEOOgY4.html,2,2026-09-08T12:04:10.158958+00:00,individual,"🔳 Used abroad for 2/3 months. As good as new condition.
🔳 Storage: 12/256GB
🔳 Colour: Silver
◾ Box and original cable included

🔰 Our Speciality......................................

◾ Original & Non-Refurbished Product
◾ EMI Facilities Available*
◾ Accept Visa, Master Card
◾ Delivery facility inside & outside Chattogram
◾ Phone exchange facilities*
◾ All products are original and genuine.
◾ 7-day replacement and 1-year service warranty on all products

🔰 Our Showroom Address:

Rony Enterprise (Since 2007)
Bali Arcade Shopping Center
4th Floor, Shop no 03 (in front of Chawkbazar Post Office)
Sirajuddula Road, Chawkbazar, Chattogram Show more"
Samsung Galaxy S24 Ultra (Used),90000,Used,"Chattogram, Khulshi",23/04,https://bikroy.com/khulshi/mobile-phones/samsung-galaxy-s24-ultra-used-7CO4BEAXvKuCTvUK7J1NNbx6.html,3,2026-09-08T12:04:10.567770+00:00,individual,"100% fresh.
Full boxed. Not a single spot. Original cable.
With premium phone case."
Samsung Galaxy A17 5G 128 GB Black,28500,Used,"Chattogram, Satkania",17/08,https://bikroy.com/satkania/mobile-phones/samsung-galaxy-a17-5g-128-gb-black-iHsW8J0DIoFclIOtwSR2TK7K.html,3,2026-09-08T12:04:11.067382+00:00,individual,"*For Sale - Samsung Galaxy A17 5G (8GB/128GB)*
*Usage:* Only *1 month 24 days* 
*Condition:* *100% Fresh + Official*. Not a single scratch. Exactly like new.
*RAM/ROM:* *8GB RAM + 128GB Storage* + Memory card support"
Samsung Galaxy S22 Ultra 256 GB Bronze,42000,Used,"Chattogram, Patenga",1 day ago,https://bikroy.com/patenga/mobile-phones/samsung-galaxy-s22-ultra-256-gb-bronze-zjyDYBfR3y5ZVYxFShWMSYrb.html,5,2026-09-08T12:04:11.728531+00:00,individual,Samsung s22 ultra.12/256gb.Batry 5000mah.Samsung er flagship phon. All parts genuine & authentin.Camra panirmoto clear.Full box.Dekta kubi gorgius & Elegent.Nila nita paren
Samsung Galaxy A54 5G 128 GB,25500,Used,"Chattogram, Agrabad",01/09,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-a54-5g-128-gb-323411VNLrNWpzLiZ5BJYwT.html,4,2026-09-08T12:04:12.466398+00:00,individual,"Assalamualaikum 
Mobile ta ekdom new binddu porimaner o kono somossha nei ami use o kori nai, saudi theke amar vaiya anche 2 mas hocche. Amar emergency taka lagche tai sell korchi.."
Samsung Galaxy S25 Ultra 256 GB Black,84990,Used,"Dhaka, Mohammadpur",8 hours ago,https://bikroy.com/mohammadpur/mobile-phones/samsung-galaxy-s25-ultra-256-gb-black-cJV8GWTIv2WBLd6OKwTHNSGB.html,5,2026-09-08T12:04:13.151620+00:00,individual,"New arrival at the best price.
Get the new Samsung Galaxy S25 Ultra 5G Vietnam Global version.
Used in new condition, full box.
Exchange is possible.
We sell 100% original products.
You can check it however you like.
Warranty Policy:
7 days parts replacement warranty
2 years service warranty
Excludes LCD, software, and physical damage."
Samsung Galaxy S25 Ultra 256 GB Silver,86990,Used,"Dhaka, Dhanmondi",9 hours ago,https://bikroy.com/dhanmondi/mobile-phones/samsung-galaxy-s25-ultra-256-gb-silver-aTj79hwwOSBnyRkQjCoY4JIn.html,3,2026-09-08T12:04:13.715111+00:00,individual,"Welcome to ""Al Aqsa Mobile""
 Reach us___________________
 *Al Aqsa Mobile*
 Shop No-449, Lift-3, Orchard Point, Dhanmondi 7, Dhaka-1209
 Model: Samsung S25 Ultra Dual physical sim & Call Record Available
 RAM: 12
 ROM: 256
 Price Fixed"
