raw_title,price,condition_raw,location,posted_date,url,photo_count,scraped_at,seller_type,description
Samsung Galaxy S23 Ultra 256 GB White,52000,Used,"Chattogram, Chawkbazar",03/08,https://bikroy.com/chawkbazar/mobile-phones/samsung-galaxy-s23-ultra-256-gb-white-1uwwIt1gAujMAcHGKtVmv7Fu.html,5,2026-08-29T07:34:29.658493+00:00,individual,"S23 ULTRA 
No cracks, no dents.
Specs:-
Ram: 12 GB
STORAGE: 256 GB
Display: Supplanted LTPO OLED
Sim: Dual Physical SIM
Buyer gets: The phone itself, screen protector, original box alongside charger and the original display. 
Price: 55,000 (negotiable)
Reason for Sale: Business Investment. 
Ask pertinent questions. 
Lowballers keep out."
Samsung Galaxy A17 5G 128 GB Blue,25000,Used,"Chattogram, Patenga",15 hours ago,https://bikroy.com/patenga/mobile-phones/samsung-galaxy-a17-5g-128-gb-blue-r3aySlddEHm9CVHImOjgvNkn.html,4,2026-08-29T07:34:30.007078+00:00,individual,"Samsung A17 is one hundred percent brand new. Box, cash memo, and everything will be provided. It has been used for only 20-25 days. There is not even a microscopic scratch or mark anywhere. Only genuine buyers should inbox."
Samsung Galaxy S24 Ultra 256 GB Bronze,80000,Used,"Dhaka, Baridhara",5 hours ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s24-ultra-256-gb-bronze-3WRG6Ye7jJ13UWZ7rjIZVVVw.html,3,2026-08-29T07:34:30.479619+00:00,individual,Samsung s24 Ultra Jamuna future park
Samsung Galaxy S25 Ultra 256 GB Graphite,76500,Used,"Dhaka, Baridhara",2 days ago,https://bikroy.com/baridhara/mobile-phones/samsung-galaxy-s25-ultra-256-gb-graphite-tPRPTPbW9xa8ohEeg4n0dMps.html,4,2026-08-29T07:34:31.610055+00:00,individual,"Samsung Galaxy S25 Ultra..12/256..Indian Global..

ফোনে কোনো সমস্যা নেই।একদম স্মুথ ফোন।
শুধুমাত্র ব্যাকশেল চেঞ্জ করা।তবে ইন্ডিয়ার অফিসিয়াল কাস্টমার কেয়ার সার্ভিস থেকে করা।সেভাবে বোঝা যায় না।

Location: Jamuna Future Park.
 Only device and cash memo.."
New Samsung Galaxy S26 256 GB,125999,Brand New,"Dhaka, Dhanmondi",4 hours ago,https://bikroy.com/dhanmondi/mobile-phones/new-samsung-galaxy-s26-256-gb-54WuA5W1vi7OFFYUFbSIGobS.html,4,2026-08-29T07:34:32.115374+00:00,individual,"Model: Samsung Galaxy S26 Ultra (SM-S948B/DS) - Dual SIM
Storage / RAM: 256GB ROM / 12GB RAM
Color: Cobalt Violet (Stunning, premium finish)
Origin: Made in Vietnam
Condition: 100% Brand New
Shop name: Tech Emporium
**Find us at:**
Shop 3104, Level 3, Shimanto Shambhar, Dhanmondi.
Call/WhatsApp: ** (Antor)**"
Apple iPhone 13 Pro Max 128 GB Green,60000,Used,Rajshahi,08/08,https://bikroy.com/rajshahi/mobile-phones/apple-iphone-13-pro-max-128-gb-green-BLo53e4npcu9s9TZUU9p9cNb.html,4,2026-08-29T07:34:32.133714+00:00,individual,There is nothing to question about this set... everything is 100/1000... Genuine... Selling because I will buy a bike... battery health is 91
Apple iPhone 14 Pro Max 256 GB Purple,75000,Used,"Rajshahi, Shaheb Bazar",2 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-14-pro-max-256-gb-purple-dXs04LXCudjcFOC7CJgxaZmS.html,3,2026-08-29T07:34:32.735057+00:00,individual,"iPhone 14 Pro Max

256 GB, 85% Battery Health

Singapore variant

Super condition 

7 days replacement guarantee  
1 year service warranty  

#exchange possible 

Our Address:
Smart Choice, Shop No. 211,
City Center, Beside Rajshahi College, Sonadighi Mor, Rajshahi

Call for any details 017XXXXXXXX"
Apple iPhone 16 Pro Max 256 GB Bronze,115000,Used,"Rajshahi, Shaheb Bazar",2 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-16-pro-max-256-gb-bronze-dkozXQRyhyMTwlV9REij7Sfr.html,3,2026-08-29T07:34:33.457398+00:00,individual,"iPhone 16 Pro Max, 256 GB, 91% battery health, USA version, super condition, 7 days replacement guarantee, 1 year service warranty. Exchange possible. Our Address: Smart Choice, Shop No. 211, City Center, Beside Rajshahi College, Sonadighi Mor, Rajshahi. Call for details."
Samsung Galaxy S23 Ultra 256 GB Black,38000,Used,"Dhaka, Savar",2 days ago,https://bikroy.com/savar/mobile-phones/samsung-galaxy-s23-ultra-256-gb-black-oMhlSVIVPETc9P0EOpgAQb0H.html,5,2026-08-29T07:34:34.069504+00:00,individual,"Galaxy S23 Ultra 
Official phone bought 2 years ago.
No box, lost while moving house... Documents can be provided.
Note: Only green line issue on the phone, everything else is authentic, never opened.
Note: Green line may increase from before."
Samsung Galaxy S23 256 GB White,32000,Used,"Dhaka, Mirpur",2 days ago,https://bikroy.com/mirpur/mobile-phones/samsung-galaxy-s23-256-gb-white-A6xfD7Esp9aRL2UZJHczrZP1.html,5,2026-08-29T07:34:34.784154+00:00,individual,"Samsung galaxy S23
Storage: 8/256
Variant: Vietnam 
Condition: Phone full covered with poly, full fresh condition. Just one green line.
Note: 25W charging adapter available( orginal charger) No box because phone purchase from abroad."
New Samsung Galaxy A57 256 GB Blue,50500,Brand New,"Dhaka, Shyamoli",1 hour ago,https://bikroy.com/shyamoli/mobile-phones/new-samsung-galaxy-a57-256-gb-blue-7SAggX0BTqzJnLiUcxerOgWU.html,2,2026-08-29T07:34:35.394330+00:00,individual,"Samsung Galaxy A57 5G, 12/256GB, brand new and intact. Location: Shyamoli. Price: 50,500tk."
Apple iPhone 11 128 GB Purple,28000,Used,"Rajshahi, Shaheb Bazar",2 hours ago,https://bikroy.com/shaheb-bazar/mobile-phones/apple-iphone-11-128-gb-purple-v5LqCD6lqgnInI19TJCJFWNE.html,3,2026-08-29T07:34:36.014634+00:00,individual,"iPhone 11
128 GB, 88% Battery Health
Super condition
7 days replacement guarantee
1 year service warranty
#exchange possible
Our Address:
Smart Choice, Shop No. 211,
City Center, Beside Rajshahi College, Sonadighi Mor, Rajshahi
Call for any details:"
Apple iPhone 11 Pro 256 GB Black,26000,Used,"Rajshahi, Chhota Banagram",1 day ago,https://bikroy.com/chhota-banagram/mobile-phones/apple-iphone-11-pro-256-gb-black-aaJjt5oS2RN0ImBMgdrI6hjm.html,5,2026-08-29T07:34:36.631496+00:00,individual,"I phon 11 pro 256 battry 77%
শুধু ডিসপ্লে  পরিবতন করা হাইকলিটি ডিসপ্লে
বোঝাই যাই না ডিসপ্লে পরিবতন করা। আর কোনো সমসা নায়।ব্যবহার করার জন্য অরজিনাল লাগিয়েছি।কিন্তু অ্যান্ড্রয়েড ব্যাবহার করে Apple ঝামেলার ফোন মনে হচ্ছে।সইডিয়ারপ থেকে আনা।"
Apple iPhone 15 Pro Max 256 GB Gray,80000,Used,"Chattogram, Mirsharai",02/08,https://bikroy.com/mirsharai/mobile-phones/apple-iphone-15-pro-max-256-gb-gray-jT0XMNDMNzMvzeaHCkDjYTGh.html,3,2026-08-29T07:34:37.415813+00:00,individual,"iPhone 15 Pro Max full box, battery health 84, 256GB storage, Japan version, just 1 white line on the side"
Apple iPhone 15 256 GB Blue,85000,Used,"Chattogram, CDA Avenue",05/08,https://bikroy.com/cda-avenue/mobile-phones/apple-iphone-15-256-gb-blue-rAHU16adujb9l0l1TTvzmyCr.html,3,2026-08-29T07:34:37.493888+00:00,individual,"The phone was used only for taking pictures, otherwise it stays in the room at home. I use Android so this is not used, it is only used when taking pictures or occasionally checking Facebook. Thank you"
Apple iPhone 13 Pro 256 GB Blue,51000,Used,"Chattogram, Chandgaon",12/08,https://bikroy.com/chandgaon/mobile-phones/apple-iphone-13-pro-256-gb-blue-q3Oib5jab3cYZzWZfaRxh6XE.html,5,2026-08-29T07:34:37.871395+00:00,individual,"Storage 256gb
Battery 92%
Set + cash memo"
Apple iPhone 11 Pro Max 256 GB Gold,36000,Used,"Chattogram, Bakoliya",19/08,https://bikroy.com/bakoliya/mobile-phones/apple-iphone-11-pro-max-256-gb-gold-CqYT24FjQp7dkZGskpB0Hsja.html,4,2026-08-29T07:34:38.290369+00:00,individual,"Only set security and cover and cash memo er pic ace all ok kono problem nai 
BH 87 original 
LL/A variant
All original still"
Apple iPhone 11 Pro 64 GB White,28000,Used,"Chattogram, Chandgaon",2 days ago,https://bikroy.com/chandgaon/mobile-phones/apple-iphone-11-pro-64-gb-white-z50Xu0hgAO0aLng953mCEPLS.html,5,2026-08-29T07:34:38.886220+00:00,individual,"Model: Iphone 11 Pro
Storage:64gb
Battery health:72%(orginal)
Varrient:Japan
Price:28k
Mobile+cashmemo
Location:chandgao bohoddarhat chotoogram(location must)
99% fresh. Kono issue nai.display 100% orginal guarantee.True tone and face id all everything okay.tana 5 hours+ use kora jai.battery o orginal.mobile finlay theke nisi cashmemo shoho ache."
Apple iPhone 17 Pro Max 256 GB Silver,151999,Used,"Dhaka, Bashundhara City",1 hour ago,https://bikroy.com/bashundhara-city/mobile-phones/apple-iphone-17-pro-max-256-gb-silver-C0YngTpaavqXHkHaDSBrFI5P.html,5,2026-08-29T07:34:39.493682+00:00,individual,"iPhone 17 Pro Max

📱 256GB | Australia Variant 🇦🇺
🔋 Battery Health: 100%
⚡ Charging Cycle: Only 17
📦 Full Boxed
✨ Super Fresh

🔰7 Days Replacement without display, parts

🏢 Visit Our Shop
Basement-2, Shop No: 94 
Basundhara City Shopping Complex 
Panthapath Dhaka 1215 
👉 Escalator দিয়ে নিচে নামার পর হাতের বাম পাশেই সহজে আমাদের শপটি খুঁজে পাবেন।"
Apple iPhone 15 Pro Max 256 GB White,120000,Used,"Dhaka, Gulshan",12/08,https://bikroy.com/gulshan/mobile-phones/apple-iphone-15-pro-max-256-gb-white-3q5qXFexdPIOkwc8hgFqCGnF.html,5,2026-08-29T07:34:40.127720+00:00,individual,A very good phone. Whoever is interested in buying can contact me at this number 019XXXXXXXX
Apple iPhone 16 Pro Max 256 GB,118990,Used,"Dhaka, Mohammadpur",2 hours ago,https://bikroy.com/mohammadpur/mobile-phones/apple-iphone-16-pro-max-256-gb-8oFroKP9PxWAAKCddOE3bE2R.html,3,2026-08-29T07:34:40.868510+00:00,individual,"Apple iPhone 16 Pro Max 256Gb Global 
Physical Sim +Esim
Pre-Owned Device
Battery Health 99%
Full Fresh Conditions 
Full Boxed
Natural Color 
 7 days replacement and 1 year service warranty
Reach Us
Phonomania
Shop No: 623, Level-6
Tokyo Square
Japan Garden City, Ring Road
Mohammadpur, 1207"
Apple iPhone 14 Pro 128 GB Purple,63000,Used,"Dhaka, Mirpur",04/08,https://bikroy.com/mirpur/mobile-phones/apple-iphone-14-pro-128-gb-purple-2Cs9LZRmY8L22AwCxKE2ys9B.html,5,2026-08-29T07:34:41.423783+00:00,individual,"Everything is original, no problems with the phone at all, fully fresh, the phone has never been opened, there is just a light scratch on the screen, normally that scratch cannot be seen nor is it felt...
With the phone, an original encore charger, cash memo, and whatever is needed for security will be provided...
Note - You must come to the location...
battery health - 79%"
Apple iPhone 14 Plus 256 GB Blue,55000,Used,"Dhaka, Dhamrai",17/08,https://bikroy.com/dhamrai/mobile-phones/apple-iphone-14-plus-256-gb-blue-rf48c3tJ8BeRMDYFEetkD34p.html,5,2026-08-29T07:34:42.097270+00:00,individual,"iPhone 14 Plus Blue
Mint condition
256 GB
ZP/A
Single SIM
Battery Health-76 original
No issues
Nothing changed, box and everything available"
Apple iPhone 13 Pro Max 128 GB Blue,52500,Used,"Dhaka, Dhanmondi",2 hours ago,https://bikroy.com/dhanmondi/mobile-phones/apple-iphone-13-pro-max-128-gb-blue-zrRtLuAhElAeiEnmPQqw3vwb.html,4,2026-08-29T07:34:43.396382+00:00,individual,"IPhone 13 PM 128gb BH77 Authentic
Fresh condition with money receipt 
No any repair history
No any scratch or dent 
Camera & battery backup so Good
Warranty policy:-
We will provide 10 day's replacement & 2 years service(without parts)
Address:- 3rd floor, shop No-411, Orchard point shopping complex, dhanmandi 7"
Apple iPhone 12 128 GB Green,36000,Used,"Dhaka, Motijheel",31/07,https://bikroy.com/motijheel/mobile-phones/apple-iphone-12-128-gb-green-rq50F2MSUM5PP5Sc4c2BRyVb.html,5,2026-08-29T07:34:44.186789+00:00,individual,"Only Battery changed , other wise all good 
Face id 
True tone 
Sound  
“NO HIDDEN ISSUES”"
Apple iPhone 13 128 GB Black,36990,Used,"Dhaka, Uttara",1 hour ago,https://bikroy.com/uttara/mobile-phones/apple-iphone-13-128-gb-black-mIM4UdDlZTOhWMfEZJACC1FF.html,3,2026-08-29T07:34:44.416607+00:00,individual,"Western Mobile Fair
Shop No. 614/622/623/625 (Level #6) Tropical Alauddin Tower, Uttara
Dear Honourable Customer,
100% original device
Full factory unlocked
EMI available on credit cards from 31 banks. Thanks for being with us."
Apple iPhone 11 Pro Max 256 GB Gold,30000,Used,"Dhaka, Elephant Road",2 hours ago,https://bikroy.com/elephant-road/mobile-phones/apple-iphone-11-pro-max-256-gb-gold-7QLYQjr9INcGC9Y5GcAjPLTr.html,3,2026-08-29T07:34:44.772225+00:00,individual,"Welcome to Trade Together. 
We offer wholesale pricing even if you buy a single product. If you are a shopkeeper, you will get a special discount. 
Warranty Policy: 7-day replacement facility (excluding touch-display and condition). 
Additionally, three months of servicing warranty (excluding parts). 
Address: Motaleb Plaza, Shop: 600/V 
Call:"
Xiaomi 15 Ultra 512 GB Black,77500,Used,"Dhaka, Banglamotor",26/08,https://bikroy.com/banglamotor/mobile-phones/xiaomi-15-ultra-512-gb-black-hczVOENoGE9d3dEHcXAiPRyM.html,5,2026-08-29T07:34:45.260438+00:00,individual,"📱 Xiaomi 15 Ultra 16/512GB For Sale

✅ Excellent condition
🔋 96% Battery Health
📦 Original Box Included
💰 Price: ৳77,500
🚚 Cash on Delivery Available

Interested buyers, please inbox."
Xiaomi Redmi K90 256 GB Red,50000,Used,"Dhaka, Savar",2 hours ago,https://bikroy.com/savar/mobile-phones/xiaomi-redmi-k90-256-gb-red-2PyYIlrOBYMfMzs6lnAhntlw.html,5,2026-08-29T07:34:45.964919+00:00,individual,"I bought my mobile 2 months ago, now I need emergency money so I will sell the mobile. Box memo is all with the phone, so you will not find any scratch or dirt on the mobile, it will look like brand new."
Xiaomi 17 Ultra 512 GB Black,140000,Used,"Dhaka, Mohammadpur",1 hour ago,https://bikroy.com/mohammadpur/mobile-phones/xiaomi-17-ultra-512-gb-black-xD2WsnJJFVjyjwhkf6m5SGJd.html,3,2026-08-29T07:34:46.707826+00:00,individual,"Name:Xiaomi 17 Ultra by Leica (Global Rom kora)
 Color: black 
 Storage:16-512GB
  Used like new
 WithFull box
Price:-Call for best price 
Used Mobile: 3Days replacement & 6months service warrenty or New mobile: 7days replacement & 1year service warrenty included  
Contact number 018XXXXXXXX"
Xiaomi Civi 2 128 GB Pink,17500,Used,"Dhaka, Malibag",22/08,https://bikroy.com/malibag/mobile-phones/xiaomi-civi-2-128-gb-pink-pzOgD0Tm919luvluWevg1zOf.html,4,2026-08-29T07:34:47.074704+00:00,individual,"The phone box is missing, but the cash memo is available. It is 100% authentic and has no scratches of any kind."
Xiaomi Redmi Turbo 4 256 GB White,32000,Used,"Dhaka, Mirpur",16/08,https://bikroy.com/mirpur/mobile-phones/xiaomi-redmi-turbo-4-256-gb-white-k8JR5FSvK1xEVivgwISwehjd.html,4,2026-08-29T07:34:47.679667+00:00,individual,"Redmi turbo 4
13/256
Battery Health 95%
Activation date: December 2025
Location:
Kazipara / Kochukhet / Police Staff - any of these places"
Xiaomi 13 128 GB Black,18000,Used,"Dhaka, Jatrabari",24/08,https://bikroy.com/jatrabari/mobile-phones/xiaomi-13-128-gb-black-aRuJK4mXitG636ZeKkcGsDgg.html,4,2026-08-29T07:34:48.167222+00:00,individual,Redmi Note 13. Fully fresh phone. Original charger and mobile box are available.
New Samsung Galaxy S23 Ultra 256 GB Black,58950,Brand New,"Rajshahi, Hatemkha",13/07,https://bikroy.com/hatemkha/mobile-phones/new-samsung-galaxy-s23-ultra-256-gb-black-gc3LJcNKh8lJcAIdFqDvITFx.html,4,2026-08-29T07:34:48.912815+00:00,individual,Super fresh. Active date: 24-12-24.
Samsung Galaxy S25 12/256 (Used),57000,Used,Rajshahi,2 hours ago,https://bikroy.com/rajshahi/mobile-phones/samsung-galaxy-s25-12-256-used-jPd75CcbEqEAYsMLV3VbBT0e.html,4,2026-08-29T07:34:49.635301+00:00,individual,"Samsung S25 

12 GB RAM, 256 GB ROM 

Super condition 🔥🔥

Enjoy 7 days replacement guarantee ✅ 
Enjoy 1 year service warranty ✅ 

#exchange possible ✅

Our Address :
Smart Choice, Shop No. 211, 
City center, Beside of Rajshahi College, Sonadigir mor, Rajshahi

Call for any details:"
Samsung Galaxy S24 Ultra 256 GB Gray,85000,Used,"Rajshahi, Vodra",19/05,https://bikroy.com/vodra/mobile-phones/samsung-galaxy-s24-ultra-256-gb-gray-5BytGUEAzPpCwGQeEw4Ciunj.html,5,2026-08-29T07:34:50.047163+00:00,individual,"Samsung S24 Sell Post
Selling a phone used for 6 months.
Everything on the phone is perfect, no issues.
Camera, Display, Battery, Performance are all okay.
No hidden issues.
Used with great care."
Samsung Galaxy S21 5G 256 GB Black,23500,Used,"Rajshahi, Tanore",1 day ago,https://bikroy.com/tanore/mobile-phones/samsung-galaxy-s21-5g-256-gb-black-rOXKVh3oboyrgldtJDpdVssv.html,5,2026-08-29T07:34:50.506537+00:00,individual,"অন্য মডেল ফোন কিনবো তাই সেল দিবো Full fresh codition শুধু একটু ক্রেশ আছে  Ram+Storage  8/256 GB/5G 
 ফোন নিতে হলে লোকেশন আসতে হবে 
দাম কিছু কম রাখা জাবে"
Samsung Galaxy A35 256 GB Blue,21999,Used,"Rajshahi, Paba",2 hours ago,https://bikroy.com/paba/mobile-phones/samsung-galaxy-a35-256-gb-blue-2CMblLSpQv6dJM5wgxnKbw86.html,5,2026-08-29T07:34:51.219179+00:00,individual,"Samsung model-A35-Rom-8-Ram-256 Our phones are 100% full fresh, please be assured. All our phones come with a seven-day replacement guarantee and a one-year service warranty. For your security, a shop cash memo is provided with every phone. We have all kinds of Android mobile phones available. Nokhata Bazar, beside Akbar Mosque, Poba, Rajshahi"
Samsung Galaxy Note 20 Ultra 256 GB Gold,20000,Used,"Rajshahi, Bagmara",05/08,https://bikroy.com/bagmara/mobile-phones/samsung-galaxy-note-20-ultra-256-gb-gold-rwpzWZPmulASYUBuAai69mZQ.html,3,2026-08-29T07:34:51.879169+00:00,individual,"Please read the post carefully. The display was replaced, and later it fell from hand and a black spot appeared. Other than that, there are no problems, and it can be used just like this. 12 GB RAM, 256 GB ROM. You must come to the location. The box is available, and whatever security you want will be provided. There are no other issues, you can use it like this. If you change the display, the phone will be brand new. Please call, messaging will not be replied to. Show more"
Samsung Galaxy S24 Ultra 256 GB Silver,86000,Used,"Chattogram, Double Mooring",25/06,https://bikroy.com/double-mooring/mobile-phones/samsung-galaxy-s24-ultra-256-gb-silver-8PXh2Gu03AJT1bB0ruDMJrMv.html,5,2026-08-29T07:34:52.575773+00:00,individual,Comes with the original charging cable (unused) and 4 premium covers.
Samsung Galaxy S24 Ultra (Used),90000,Used,"Chattogram, Khulshi",23/04,https://bikroy.com/khulshi/mobile-phones/samsung-galaxy-s24-ultra-used-7CO4BEAXvKuCTvUK7J1NNbx6.html,3,2026-08-29T07:34:53.189879+00:00,individual,"100% fresh.
Full boxed. Not a single spot. Original cable.
With premium phone case."
Samsung Galaxy S24 Ultra 256 GB Black,85000,Used,"Chattogram, Agrabad",19/07,https://bikroy.com/agrabad/mobile-phones/samsung-galaxy-s24-ultra-256-gb-black-6tG5zsRVYCqTAF5F626HmuwZ.html,5,2026-08-29T07:34:53.950265+00:00,individual,Phone like new. No repair history. Box nai but any kind of security dewa Jabe. Everything works perfectly.Location must.
Samsung Galaxy S24 Ultra 256 GB Silver,72000,Used,"Chattogram, Hathazari",25/08,https://bikroy.com/hathazari/mobile-phones/samsung-galaxy-s24-ultra-256-gb-silver-1iBqKlZRBs6El5rUvG2p10xj.html,5,2026-08-29T07:34:54.643088+00:00,individual,"12gb 256gb without box
Dual physical sim
Call record build in
Cash memo and 2 back cover"
Samsung Galaxy S24 Ultra 256 GB Black,75000,Refurbished,"Chattogram, Bakoliya",24/08,https://bikroy.com/bakoliya/mobile-phones/samsung-galaxy-s24-ultra-256-gb-black-tWDt26wP018jCFj46AujnmbD.html,5,2026-08-29T07:34:55.287069+00:00,individual,"Samsung Galaxy S24 Ultra (12/256GB), Titanium Black. UAE/Middle East Variant. Very fresh condition, barely used, no scratches/dents or repair history. Original side stickers & box available. Camera, Display, S-Pen, etc. All working properly. Good battery backup.
 Price: 80,000 Taka (Negotiable)
 Bakalia, Chattogram"
Samsung Galaxy S23 256 GB Pink,25000,Used,"Chattogram, Chandgaon",25/08,https://bikroy.com/chandgaon/mobile-phones/samsung-galaxy-s23-256-gb-pink-hU0uCNY52AUb9DjiWF2azd61.html,5,2026-08-29T07:34:56.080183+00:00,individual,"Only 2month used full fresh, but green line issues"
New Samsung Galaxy Z Flip7 256 GB,97999,Brand New,"Dhaka, Bashundhara City",5 hours ago,https://bikroy.com/bashundhara-city/mobile-phones/new-samsung-galaxy-z-flip7-256-gb-fZNeUOyNH5E3Xz1NMCEwittK.html,3,2026-08-29T07:34:56.434071+00:00,individual,"10 days replacement guarantee
2 years service warranty
Safe courier facility across the country
Attractive exchange offers
Basement-1, Shop-84, Bashundhara City Shopping Mall
Prices are subject to change. Please contact us on WhatsApp before visiting."
Samsung Galaxy S25 Ultra 256 GB Black,87000,Used,"Dhaka, Jatrabari",13/08,https://bikroy.com/jatrabari/mobile-phones/samsung-galaxy-s25-ultra-256-gb-black-wQmllSW7JC2QIgbyrICQMklO.html,5,2026-08-29T07:34:57.088432+00:00,individual,"Full fresh conditions, purchased in February. Warranty claim has not been made yet."
